stdextid,groupid,tchextid
std_1594141573533_73,7cd73890-9c66-4f34-8b37-fe49fc95f807,tch_20200707-221253_73
std_1594141430632_71,ea90f2bc-3563-4355-b628-66b1155d0447,tch_20200707-221253_71
std_1594141449648_72,ffbfbd45-ef7e-4e3c-b55a-5ee1f21c9957,tch_20200707-221253_72
std_1594141761479_77,14053214-bbef-4d20-b62d-fcbf7f8bf54d,tch_20200707-221253_77
std_1594141254782_67,c0d1b9cb-f8be-4f37-9e6e-df3ed1600c29,tch_20200707-221253_67
std_1594141596131_74,62b0bd69-2fe1-4bc3-9eb8-6e96a5c4cc8b,tch_20200707-221253_74
std_1594141261511_68,f51caf0c-8513-4fae-97ad-352658a222e1,tch_20200707-221253_68
std_1594141612630_76,1852c9d3-7551-48c4-8821-40e6c637ba50,tch_20200707-221253_76
std_1594141605672_75,f9f2d5a6-3676-4bb2-9c77-116f8e51c9ea,tch_20200707-221253_75
std_1594141299903_70,4a417f69-ba1b-4aee-a0ac-071436181fbc,tch_20200707-221253_70
std_1594141286118_69,e7570094-664d-4ccf-9233-f458796b4566,tch_20200707-221253_69
std_1594141455581_73,cc64e6ee-e34e-4235-95a0-4d600f5897a4,tch_20200707-221253_73
std_1594141793370_80,3c889b6c-4b08-4d81-8eb3-302530ce8b9a,tch_20200707-221253_80
std_1594141795375_78,06ea140f-baae-468d-a683-206d179b3b11,tch_20200707-221253_78
std_1594141787044_79,960312b5-d4be-43f3-8573-f26b877fe3c4,tch_20200707-221253_79
std_1594141332473_72,134ad615-13c7-489b-a27a-50fb616634c3,tch_20200707-221253_72
std_1594141318428_71,d6fddb66-2077-4f61-a042-12ec8c54fe6d,tch_20200707-221253_71
std_1594141630754_77,959c0320-f896-467e-b7b6-7fbd19359878,tch_20200707-221253_77
std_1594141482480_74,fa8bcd54-2a3a-4ca3-8597-101ed96cdceb,tch_20200707-221253_74
std_1594141492831_75,12c97ddc-db7b-452c-9ec3-59ae60d27291,tch_20200707-221253_75
std_1594141820325_81,435baee2-1437-44b0-9df2-12eec9a57015,tch_20200707-221253_81
std_1594141502678_76,b2172998-e4bb-4169-8982-292abd5d98a4,tch_20200707-221253_76
std_1594141341494_73,fe5351f7-8743-4113-b60a-07caaa88ca03,tch_20200707-221253_73
std_1594141674594_78,5b07521b-5904-4391-ba53-6ea2da74f459,tch_20200707-221253_78
std_1594141678455_80,732114dc-99ae-488c-a010-99619e9c20e7,tch_20200707-221253_80
std_1594141670521_79,376ccac4-c8eb-42ae-904b-547739362644,tch_20200707-221253_79
std_1594141836586_82,c6363359-9d8a-4f54-9324-1d021043809e,tch_20200707-221253_82
std_1594141522547_77,75a56197-d220-47ae-9048-08e027ea589c,tch_20200707-221253_77
std_1594141854337_83,06df85e0-6255-48fe-bfdb-af8ba4b07096,tch_20200707-221253_83
std_1594141363295_74,f081e7db-86da-471e-b465-7c4da647e1a3,tch_20200707-221253_74
std_1594141379612_75,0201e6ab-63fc-4a7b-8d83-807f9975d92d,tch_20200707-221253_75
std_1594141390985_76,8de761ca-6a8d-4ef4-ad64-e77190da044c,tch_20200707-221253_76
std_1594141868195_85,5017b672-5e64-4d07-aa85-63f82bb8298e,tch_20200707-221253_85
std_1594141702908_81,66acabb1-132f-490d-9c2c-e9cf3001ccea,tch_20200707-221253_81
std_1594141872174_84,7013d857-b6c6-4233-adc8-b998f05382e4,tch_20200707-221253_84
std_1594141405645_77,e2d8af11-46fd-4cc9-8d06-71b52abd50b5,tch_20200707-221253_77
std_1594141552118_79,95360aee-3f74-4cb6-8fd1-b5cbb8c2cc6c,tch_20200707-221253_79
std_1594141561015_78,3ae59308-7ce3-4be5-9448-b43e22b30692,tch_20200707-221253_78
std_1594141559919_80,f97a335e-3130-48d6-b140-76f78c8c9573,tch_20200707-221253_80
std_1594141889536_87,a15e7e6b-d4e0-4464-95dd-fcbd6af34c86,tch_20200707-221253_87
std_1594141714417_82,9e858403-91b0-4697-a1f9-fe0202ea1b2a,tch_20200707-221253_82
std_1594141895548_86,8ffbd473-d471-4f3e-a1d2-ba00895292cc,tch_20200707-221253_86
std_1594141736284_83,e2667dd0-8823-401e-977e-40353e27aaf5,tch_20200707-221253_83
std_1594141761388_85,d4575d60-604c-4859-b7e0-9c735dada699,tch_20200707-221253_85
std_1594141594207_81,3be38f36-0b81-4ac3-b2ea-00452a0d6961,tch_20200707-221253_81
std_1594141754334_84,2d55f4a6-2c4d-4e7c-a877-f9dbb715d15b,tch_20200707-221253_84
std_1594141921208_88,297a43c2-408c-40e7-91f4-cacb2bbbd175,tch_20200707-221253_88
std_1594141444497_78,d64b08e6-63ca-479c-90fc-6c7f3826e9ea,tch_20200707-221253_78
std_1594141439426_79,f4a9147f-9df7-4af4-9e20-6c9591b60cde,tch_20200707-221253_79
std_1594141594482_82,112466a5-4b18-4b0d-b7c6-b1a3f5165b76,tch_20200707-221253_82
std_1594141447397_80,68038398-9d28-457b-9c1c-406ea8029cbe,tch_20200707-221253_80
std_1594141781280_87,f999edf5-2355-49b9-a740-1fe275cc83c0,tch_20200707-221253_87
std_1594141943541_90,7d6907e5-85da-475d-86f5-fb1d6dd1c902,tch_20200707-221253_90
std_1594141618322_83,fb7cf0c8-448c-40a0-871a-950e78e46c94,tch_20200707-221253_83
std_1594141782439_86,0424d640-9b61-4860-bf59-02153398d8de,tch_20200707-221253_86
std_1594141957138_89,8b8ce827-e25a-414b-9ebe-e66ca9e40e9d,tch_20200707-221253_89
std_1594141645584_85,b3248db7-5eb9-4fb6-90d1-80ff71341853,tch_20200707-221253_85
std_1594141476170_81,b31d253c-c857-42a5-b69f-3e8d31b3ed8f,tch_20200707-221253_81
std_1594141626090_84,3a837bfd-7791-4da5-b511-214c08870d8d,tch_20200707-221253_84
std_1594141809778_88,43319888-7a9b-44ef-83c9-f529da531ab5,tch_20200707-221253_88
std_1594141981312_91,05933d56-75af-4495-8a62-ac69e3fc57d8,tch_20200707-221253_91
std_1594141478080_82,732cffd3-fc5d-4157-96fd-89fb3798cb01,tch_20200707-221253_82
std_1594141669319_87,c2ae008e-a15a-4fab-bb8e-9269af330f28,tch_20200707-221253_87
std_1594141832846_90,0d17514c-ee29-4883-b30a-98876c3fc508,tch_20200707-221253_90
std_1594141499667_83,cb6c0c36-350c-4ada-9e3b-f879ac5151ce,tch_20200707-221253_83
std_1594141660054_86,80005fab-2e64-4434-a4ad-99892fe5a6b8,tch_20200707-221253_86
std_1594141839378_89,e9d33c70-af3b-4e5e-ad99-5fe82ec730fa,tch_20200707-221253_89
std_1594141999536_92,aa1d52f8-e240-47db-a20a-9df1df25c79c,tch_20200707-221253_92
std_1594141534309_85,ad4b0577-5c49-4807-866a-f7fcb2c2ea0b,tch_20200707-221253_85
std_1594141514006_84,25fbc1f3-0dc2-4f25-b665-74e716650561,tch_20200707-221253_84
std_1594141683072_88,5e75dfd7-3662-4fe5-b08b-fd0c7d0f37f6,tch_20200707-221253_88
std_1594141848543_91,9d39de80-b60f-4b93-8996-02f4aec55188,tch_20200707-221253_91
std_1594142022056_94,c97aaf64-6145-493a-9b54-64ba650b149d,tch_20200707-221253_94
std_1594141558973_87,dfccec0d-c5ce-439c-9777-464e484fa951,tch_20200707-221253_87
std_1594142022985_93,96c1a002-377b-4f08-99ce-9ef63589f85e,tch_20200707-221253_93
std_1594141712818_90,be087b7d-051b-4153-b61b-fbe9ffeb5347,tch_20200707-221253_90
std_1594142033799_95,08af8699-c27d-46b5-a9e2-16feb1929967,tch_20200707-221253_95
std_1594141543777_86,019aea0c-ebf5-4a3c-810e-61a2026d0855,tch_20200707-221253_86
std_1594141722315_89,5b4b0472-8620-4450-aa30-2c6ac633d965,tch_20200707-221253_89
std_1594141878336_92,4e87364a-3cce-428b-947c-91f416d26a36,tch_20200707-221253_92
std_1594142068366_97,49835a9a-2752-4822-8532-43f4118bda49,tch_20200707-221253_97
std_1594141573392_88,e88dc119-e0c8-4990-8469-2614f27d160c,tch_20200707-221253_88
std_1594141736075_91,b04ad51c-0742-496b-b297-7ed7e64e3c86,tch_20200707-221253_91
std_1594141906495_94,7cc02fee-1d89-4d68-9975-f672b7daf418,tch_20200707-221253_94
std_1594141904131_93,5c0a8990-07ef-45da-b16e-de63123c67d6,tch_20200707-221253_93
std_1594142073753_98,a44f2560-f699-4e77-a49c-1a88d3ed65fc,tch_20200707-221253_98
std_1594142069851_96,a60ed2a8-6985-478c-942b-414b12e2a0a2,tch_20200707-221253_96
std_1594141905014_95,560c1c36-1da1-4db3-86ed-cd884b1c8cbc,tch_20200707-221253_95
std_1594141601625_90,afdb9a2c-b830-45d9-a4c3-fa0112032b75,tch_20200707-221253_90
std_1594141766079_92,5c8bf44e-eea1-4cfd-8c87-195e953d2009,tch_20200707-221253_92
std_1594142100062_100,918ddf44-5155-47b0-8e36-1ae567d0ac96,tch_20200707-221253_100
std_1594142087222_99,5876666f-2936-481c-8a71-f1b66ab92d36,tch_20200707-221253_99
std_1594141585269_89,de25353e-ba13-404b-94e2-bdb56368dda6,tch_20200707-221253_89
std_1594141787336_94,4f0522de-4cd3-4989-8ec7-3ec29a7f315e,tch_20200707-221253_94
std_1594141964135_98,f22bc124-e300-44ef-a898-5a963098c43b,tch_20200707-221253_98
std_1594141617731_91,ef2c9d93-c20a-4e42-9c03-8fdfde5672cb,tch_20200707-221253_91
std_1594141799566_93,8b907b6d-cc5a-4f49-a8ef-05c74eb0b151,tch_20200707-221253_93
std_1594141793418_95,564287ec-9677-4830-a73a-c5e93b308da5,tch_20200707-221253_95
std_1594141952037_96,7723dccd-90b8-4625-98b6-95dbad75cbb6,tch_20200707-221253_96
std_1594141639841_92,1f60f2c1-fca7-4240-876b-0c2d6bb7151c,tch_20200707-221253_92
std_1594141953411_97,4a6dffb2-c4f5-4167-a75b-18a512e1782a,tch_20200707-221253_97
std_1594141987584_100,455b9390-f4cb-4073-9d9d-d2db5b96b3d4,tch_20200707-221253_100
std_1594141971072_99,3005ed7b-40c0-4963-83ec-3a32a6ca508a,tch_20200707-221253_99
std_1594141667417_94,4936eea5-4b01-4745-9e23-2b778ede1c3c,tch_20200707-221253_94
std_1594141650038_93,d54e75c0-867d-4c58-b667-af83e64d4def,tch_20200707-221253_93
std_1594141854023_98,1e29cd2c-3aaf-4f5b-ac9a-e744ae71b4b4,tch_20200707-221253_98
std_1594141835340_96,3db4ca8b-32b3-4ac5-a395-4efde3fdfe01,tch_20200707-221253_96
std_1594141679070_95,440b2dbf-7c2f-440f-a1a7-ecf974fe8bc3,tch_20200707-221253_95
std_1594141840965_97,92fe3927-5b2b-4bd5-aa74-b770fa56cf7c,tch_20200707-221253_97
std_1594141874079_100,e6172ae2-e134-455d-8047-890dba85375c,tch_20200707-221253_100
std_1594141863855_99,0ae4ba03-c447-4013-aeb3-8cb9c20dfce8,tch_20200707-221253_99
std_1594141730141_98,bb528dd8-0988-41c7-a933-33bf40c60728,tch_20200707-221253_98
std_1594141693131_96,23686860-09e5-49ba-8bbb-5207ad1a20a6,tch_20200707-221253_96
std_1594141711566_97,998b96e6-bc8a-42ff-a93b-450aab9e04ed,tch_20200707-221253_97
std_1594141758248_100,48836d43-9999-4d1e-bdb5-d2e890513746,tch_20200707-221253_100
std_1594141742149_99,d2275974-3f8c-43d3-b112-7802451c4a8b,tch_20200707-221253_99
std_1594377195269_2,56e627fd-278f-4027-8fb3-2fad850b2bac,tch_20200710-155544_2
std_1594377173059_1,d7314686-0e37-4905-87ac-0cf7e4a34bc0,tch_20200710-155544_1
std_1594377208134_3,c08e1c01-aa50-465d-a575-6d1504a42007,tch_20200710-155544_3
std_1594377224682_4,24b088b8-9477-431c-878c-636a1dccafd4,tch_20200710-155544_4
std_1594377088162_2,c5344664-4b16-404e-b6de-1f706ec4a0a8,tch_20200710-155544_2
std_1594377246730_5,c01ff312-0b22-4aee-9ba8-883c92b1e365,tch_20200710-155544_5
std_1594377060261_1,4ba1a346-e9cc-4e89-b12f-f39576328db3,tch_20200710-155544_1
std_1594377099385_3,7933a40a-7742-4496-87c6-f4bb108e110f,tch_20200710-155544_3
std_1594377120286_4,d0829c8a-59b1-4c38-8218-06654641d360,tch_20200710-155544_4
std_1594377264462_6,d4e8b0c5-c7df-4f02-b3a5-388aa98df6a0,tch_20200710-155544_6
std_1594376968713_2,8ee9a0a9-fe52-444a-a3e6-7d2496331d39,tch_20200710-155544_2
std_1594377133136_5,2e567df1-4bb7-41f4-ab56-4958658fc20c,tch_20200710-155544_5
std_1594377286000_7,bd05abf8-c06e-41fa-8711-c2156aedca06,tch_20200710-155544_7
std_1594376947895_1,7ed0d764-6f5a-46da-89e0-c3e58692c345,tch_20200710-155544_1
std_1594377299708_8,b08f8236-329a-4e0d-a7cc-68615c5a10ef,tch_20200710-155544_8
std_1594376984283_3,cac32344-708c-4729-8102-4ba2274071b8,tch_20200710-155544_3
std_1594377005429_4,75dc1158-a188-4978-8697-cd15d2da1884,tch_20200710-155544_4
std_1594377148271_6,e86e546b-cd00-43b0-9f5b-3cd51a9b77cd,tch_20200710-155544_6
std_1594376849639_2,9f774b04-a9d5-4389-85b2-b7fe496e1d95,tch_20200710-155544_2
std_1594377015884_5,b14e705c-f916-4adc-8b20-683bf51b8ef4,tch_20200710-155544_5
std_1594377172339_7,d6fa331e-42ca-4619-9ce1-b5fa885caab2,tch_20200710-155544_7
std_1594377332851_9,fbc2c0ae-9f86-40d9-bee2-34ae7f97aa7c,tch_20200710-155544_9
std_1594376831950_1,dc30a806-51df-431a-96c6-97e6758322df,tch_20200710-155544_1
std_1594377179973_8,4cff77c1-ae12-4968-b6de-e327f78c6a4f,tch_20200710-155544_8
std_1594376870242_3,1368fb23-e2ef-4821-9436-6bb5e9461253,tch_20200710-155544_3
std_1594376893623_4,3e6661c9-292b-4585-9bab-0a8cfb4a518b,tch_20200710-155544_4
std_1594377033517_6,66811336-fe72-4561-b3ce-d05298379799,tch_20200710-155544_6
std_1594377357063_10,c9407c69-e450-4a44-a5e4-7e2bc358cde0,tch_20200710-155544_10
std_1594377367792_11,503ed53f-0a4e-40bc-84c7-457fa33cf570,tch_20200710-155544_11
std_1594377377335_12,aa72eb85-a477-4a44-befd-86c09f210af2,tch_20200710-155544_12
std_1594377052820_7,bdfb0481-f696-411a-9db9-6b407cfeff22,tch_20200710-155544_7
std_1594376904536_5,733f59b5-aa03-4513-84b8-44d5dec385f4,tch_20200710-155544_5
std_1594377217713_9,de17aabf-4941-4dd0-b123-15bd921e9f46,tch_20200710-155544_9
std_1594377075244_8,887e74fb-ae28-41bb-b9ff-0c327eaff7b6,tch_20200710-155544_8
std_1594376923014_6,d7a4dff2-3f05-426d-941b-3b49d30ee6a0,tch_20200710-155544_6
std_1594377241551_10,775039a7-98bb-4e91-877d-9fbb0b44e1e2,tch_20200710-155544_10
std_1594377252145_11,2464da6c-6c0f-43df-9bb4-cc661bc58dfd,tch_20200710-155544_11
std_1594377417064_13,cdd74ce5-a52f-4c25-b241-81f4228498a7,tch_20200710-155544_13
std_1594377265085_12,1b540231-b95f-4643-8e48-17a45ecdb52a,tch_20200710-155544_12
std_1594376944082_7,f79196d7-5318-4356-8d53-dd17627564ba,tch_20200710-155544_7
std_1594377104067_9,8cf866de-53a7-4642-a84a-992e60a368a0,tch_20200710-155544_9
std_1594376966384_8,077a94c3-ec57-40c2-887e-da8aa5eaef17,tch_20200710-155544_8
std_1594377432868_14,6a85dbbd-8bdd-43e9-a7d3-e6196a624596,tch_20200710-155544_14
std_1594377449794_15,085b07c3-6b80-4809-baaf-5b2d895ba6b4,tch_20200710-155544_15
std_1594377123064_10,eb097be2-0776-4038-b2ca-3bafe153ae4e,tch_20200710-155544_10
std_1594377138061_11,2d8fbf67-4078-434e-ab92-0c3aaf45b4b6,tch_20200710-155544_11
std_1594377301338_13,54a018d6-14c3-4425-9b28-cb28b041f69f,tch_20200710-155544_13
std_1594377455950_16,55b440a2-9de9-4992-a0ce-d8654cbd2825,tch_20200710-155544_16
std_1594377162232_12,2715beb9-e376-43e8-9b8e-d74a8430a7db,tch_20200710-155544_12
std_1594376985607_9,68fb7aed-039e-45fc-966f-e1f07d80cbae,tch_20200710-155544_9
std_1594377322435_14,3d6268c3-3dfe-4198-b12c-4c6ac3607256,tch_20200710-155544_14
std_1594377332886_15,e59a8d06-e68a-4ff8-ad96-62a0c4de1d1b,tch_20200710-155544_15
std_1594377486796_17,c0ff9aec-70ae-48cb-ba5e-3003b82465ad,tch_20200710-155544_17
std_1594377006587_10,79771be6-143a-4bb5-8d7b-25622c347365,tch_20200710-155544_10
std_1594377028204_11,01cdd8f9-3f45-459c-bba2-76974296664b,tch_20200710-155544_11
std_1594377189989_13,18c18336-6559-4b51-9868-6f5d1e2c046d,tch_20200710-155544_13
std_1594377341182_16,ae99c307-0a85-479b-a003-2b074604432c,tch_20200710-155544_16
std_1594377046706_12,82af5b4a-e351-4448-8df5-d2bbf724804b,tch_20200710-155544_12
std_1594377521124_18,39432948-d75a-421c-b959-d68b083d154c,tch_20200710-155544_18
std_1594377520999_19,c58b5b3f-573a-4fa4-bc4b-2bf200e26708,tch_20200710-155544_19
std_1594377201362_14,b07f30e1-db07-4a05-8fbd-2a4902147e78,tch_20200710-155544_14
std_1594377226076_15,3cd7a5d5-e868-4e9e-9557-93d78f9efc90,tch_20200710-155544_15
std_1594377379604_17,3ec49feb-8a9d-47c9-b9d1-15510dac1beb,tch_20200710-155544_17
std_1594377071525_13,f0c3efb8-b5e9-4517-92a7-5966b9a26ffe,tch_20200710-155544_13
std_1594377228370_16,c8250ff5-b090-4cda-ace7-042b2b32ac74,tch_20200710-155544_16
std_1594377553893_20,f4601b8a-3829-488f-8cf1-d2eb674d98bb,tch_20200710-155544_20
std_1594377400501_18,5fb2550e-ea78-4fd9-965b-73e0ae0bebe1,tch_20200710-155544_18
std_1594377411483_19,857b636b-4425-46ac-a859-b6fd12d9673f,tch_20200710-155544_19
std_1594377089162_14,02b0ecee-dacd-453d-b1e8-855633ae6813,tch_20200710-155544_14
std_1594377586881_22,f28c54bc-f7a8-4fe6-94ba-2366e7c89c64,tch_20200710-155544_22
std_1594377110628_15,0bdc89ab-6a6c-4dd0-8e32-9b90f5c2fd62,tch_20200710-155544_15
std_1594377264683_17,03283ce2-a99d-4686-a2de-5e1514cbecd8,tch_20200710-155544_17
std_1594377584021_21,a6e257c3-eb83-4c73-8e66-8e5dbe8fb7f3,tch_20200710-155544_21
std_1594377442652_20,2d9a17c0-4e2c-4741-8b3c-37e3ef7ee26e,tch_20200710-155544_20
std_1594377122414_16,8c6caf9a-0702-48c1-ac2b-e31fbad0ade1,tch_20200710-155544_16
std_1594377289691_18,190c8532-9bee-4abf-8b05-a68d7fbd5b62,tch_20200710-155544_18
std_1594377295005_19,6901020b-3d69-4b08-8c4f-5cd0c6eb0c44,tch_20200710-155544_19
std_1594377615260_23,e8cc56d6-2231-4c05-8e7f-a21d9eed78bf,tch_20200710-155544_23
std_1594377468766_22,fb01edf9-c118-4e9e-99a1-ff38ec49f55d,tch_20200710-155544_22
std_1594377147719_17,2331eaa7-6bf5-4290-b6d2-e46727c8f7f2,tch_20200710-155544_17
std_1594377628302_24,459fdba6-f966-4c11-9d76-2448e5127d5c,tch_20200710-155544_24
std_1594377459156_21,c0c72470-80b0-42f7-afdb-a87319126b90,tch_20200710-155544_21
std_1594377331376_20,dbcdaa96-990f-4ebf-be59-fe4306cd98b7,tch_20200710-155544_20
std_1594377169044_18,7755dc69-d6ea-44a4-a84f-05a8f5fdb726,tch_20200710-155544_18
std_1594377185086_19,a3208c96-2750-47b4-a472-8459bec91187,tch_20200710-155544_19
std_1594377357058_22,8d4ebd22-b15d-485c-bfdb-9f9d11980486,tch_20200710-155544_22
std_1594377502715_23,7e20095a-299b-42cf-9187-dc48ce96855b,tch_20200710-155544_23
std_1594377651377_25,02c890f7-dbd0-41c3-b80f-33fb2577b787,tch_20200710-155544_25
std_1594377520321_24,e488861a-e210-4ba0-b724-fcddcd321a16,tch_20200710-155544_24
std_1594377669836_26,7ac841dd-21cd-4d08-a850-f8bc4270d6a1,tch_20200710-155544_26
std_1594377345847_21,bc5e9dce-fd6b-40b3-9317-0c590591a31d,tch_20200710-155544_21
std_1594377212617_20,9ec38d64-5c6b-4c4c-aa82-2be96c849413,tch_20200710-155544_20
std_1594377690950_27,e8ac3863-3f4f-493f-ba88-b26ef2ec1bdf,tch_20200710-155544_27
std_1594377700078_28,0c8aa13b-d27c-4f8c-8c90-f2a577348209,tch_20200710-155544_28
std_1594377384066_23,9550ed13-1919-48fc-a2da-afd638a2c79e,tch_20200710-155544_23
std_1594377246311_22,9d595c7c-486a-48b3-8c60-c716e2473ebc,tch_20200710-155544_22
std_1594377535179_25,cd9adaef-2e37-44c1-b85c-101070e45bb7,tch_20200710-155544_25
std_1594377409826_24,b2de290a-d470-46ab-a16d-993a6e016d6e,tch_20200710-155544_24
std_1594377711329_29,acc5d4bd-6449-4416-86e8-2a606d84ecd0,tch_20200710-155544_29
std_1594377555117_26,1d1ebf2a-d0c4-48a4-8080-d8e4fb4e416f,tch_20200710-155544_26
std_1594377231684_21,12d3ce73-9758-416f-9f6c-b5984605d1f2,tch_20200710-155544_21
std_1594377573220_27,3904b064-049a-4a7a-b2d6-1623d27130d8,tch_20200710-155544_27
std_1594377599382_28,d8f22ac1-f306-4982-b9ac-1d1c41e85a48,tch_20200710-155544_28
std_1594377266146_23,3cd4fee5-0315-494c-9098-2ef6f429c6cd,tch_20200710-155544_23
std_1594377744493_30,399896fe-6244-4c74-a739-86d282e4c8ae,tch_20200710-155544_30
std_1594377428463_25,03e5fd8c-6b41-48f1-9bd1-d031769b6703,tch_20200710-155544_25
std_1594377289764_24,f91a3990-8601-4fb2-9b5f-3b207e5273cb,tch_20200710-155544_24
std_1594377756193_31,de056511-87ae-4250-a6a7-d9baba350991,tch_20200710-155544_31
std_1594377600412_29,21f7059f-008d-4c9d-aede-371c207743ae,tch_20200710-155544_29
std_1594377443261_26,5659c4da-e7d1-47f7-b511-255dd27f418d,tch_20200710-155544_26
std_1594377456597_27,7274ee62-f970-46dc-affe-9677ef1bf7a1,tch_20200710-155544_27
std_1594377779650_32,8adc14f8-c6f4-4159-99b0-ef57530deeec,tch_20200710-155544_32
std_1594377483338_28,67c4d1d9-f90b-4cf8-97e1-2246b2b780f5,tch_20200710-155544_28
std_1594377634811_30,9d121376-5c89-4c98-88ec-c459b99a5adc,tch_20200710-155544_30
std_1594377309138_25,94d22129-9e83-43ac-b0d3-28ea8d46fce7,tch_20200710-155544_25
std_1594377797529_33,21652b9d-63a3-4659-900e-0193335e0481,tch_20200710-155544_33
std_1594377645345_31,1ba668b6-874a-4d4a-b5b0-345ea1cc93fd,tch_20200710-155544_31
std_1594377495211_29,ce7240f5-db1f-4f69-90ec-2e41d6e20bcd,tch_20200710-155544_29
std_1594377325701_26,021da5ed-56a5-4425-b973-fc78c132fc79,tch_20200710-155544_26
std_1594377342696_27,ec8d72fb-5ebb-447c-a54f-cdfa0b9b887b,tch_20200710-155544_27
std_1594377666334_32,7cfef5da-df4c-4844-ab33-6e0a2f437387,tch_20200710-155544_32
std_1594377830265_34,9bd5709f-f95e-45df-84b9-312854998931,tch_20200710-155544_34
std_1594377366790_28,d1de3bd5-90a1-4a4b-8f21-b92ee0afcb8b,tch_20200710-155544_28
std_1594377521963_30,d18577ec-9d8c-4fb8-98c9-e3a04a472573,tch_20200710-155544_30
std_1594377682298_33,1b103a4d-191e-466c-8434-a6706d95c819,tch_20200710-155544_33
std_1594377540988_31,2716b650-88e9-4392-a38a-93810c71f949,tch_20200710-155544_31
std_1594377384862_29,49916260-abf0-4ffa-a7c3-28f2bcf4ca4a,tch_20200710-155544_29
std_1594377858202_35,6efcaa38-f162-439a-b87a-1ef13e155009,tch_20200710-155544_35
std_1594377860370_36,882cb2f8-37e7-41b9-9726-098cb15f6e44,tch_20200710-155544_36
std_1594377553785_32,9cc2b946-3dca-43c1-a9a2-7ad085fe1f86,tch_20200710-155544_32
std_1594377719202_34,8a4130b4-7958-4d79-a158-1751b8537f48,tch_20200710-155544_34
std_1594377409538_30,2ac162c8-f625-485d-8634-d9fe5d74df3f,tch_20200710-155544_30
std_1594377891619_37,bdbbd9a0-ed07-4aa9-93d7-a2240a6ce421,tch_20200710-155544_37
std_1594377575533_33,d88513fd-3fd1-42e0-8dea-e2501778419a,tch_20200710-155544_33
std_1594377431364_31,5a2b8b96-f6a5-45e0-b15d-df72b9cd8a5a,tch_20200710-155544_31
std_1594377738299_35,ccce1747-3c28-42f5-9dd8-33cf11a65a24,tch_20200710-155544_35
std_1594377757932_36,21049e94-8001-4d21-a9db-cc52132e8c13,tch_20200710-155544_36
std_1594377904251_38,3dff327a-7182-424e-864f-d091a6fffcb4,tch_20200710-155544_38
std_1594377444218_32,afbb3341-81b0-4b53-bb7f-28150148a942,tch_20200710-155544_32
std_1594377602535_34,7891e223-6073-4cce-a520-72f60e037241,tch_20200710-155544_34
std_1594377774084_37,0bd17bf4-3799-4da5-8c08-16dc517d15b6,tch_20200710-155544_37
std_1594377939122_39,218c656f-e77e-4400-8c20-4e614c001403,tch_20200710-155544_39
std_1594377468945_33,776ddde2-617a-424e-af37-7005b02e2ce7,tch_20200710-155544_33
std_1594377626341_35,09352e72-37d5-451f-a81c-3dfcdf95bb2b,tch_20200710-155544_35
std_1594377948537_40,c05026e9-80f2-449e-884e-a444eeb69035,tch_20200710-155544_40
std_1594377645835_36,41b04960-a7cb-4f03-bf05-3f570dcc9c27,tch_20200710-155544_36
std_1594377791588_38,e35446f0-309d-4da3-8d5c-409a800c287d,tch_20200710-155544_38
std_1594377491127_34,964d2a4a-897e-4205-9152-21901973a747,tch_20200710-155544_34
std_1594377659893_37,45fde17c-0b4f-4656-9b7e-3b0e8938bb36,tch_20200710-155544_37
std_1594377827381_39,43b45e21-e969-48c6-b2c7-a243655d25d3,tch_20200710-155544_39
std_1594377977413_41,66c39986-5718-4189-a99e-7d58d9cafe7d,tch_20200710-155544_41
std_1594377513648_35,d58c332a-aae9-4494-a942-da587cbde4e2,tch_20200710-155544_35
std_1594377833394_40,e4ba2a17-711d-491b-91cd-a284182894fc,tch_20200710-155544_40
std_1594377531253_36,cecaf554-8943-4347-a096-73530edadc65,tch_20200710-155544_36
std_1594378006033_42,f6d48933-c00a-4501-bed2-78b4ad01fd4e,tch_20200710-155544_42
std_1594377677097_38,7d87b767-03ef-4418-ac3b-a04e395c3ed5,tch_20200710-155544_38
std_1594377997883_43,f762efbd-d51f-456f-8216-129e30c8307d,tch_20200710-155544_43
std_1594378022474_44,5e329141-7954-4222-a0b3-066a449efe6f,tch_20200710-155544_44
std_1594377547935_37,c2b78f5d-4102-43d6-a9b4-adbb48c58aaf,tch_20200710-155544_37
std_1594377713587_39,f9b8f7eb-a3c8-4325-8806-6a2382560686,tch_20200710-155544_39
std_1594377861592_41,e8524e28-6dc1-402f-a14c-18078cf9ce83,tch_20200710-155544_41
std_1594377719228_40,b1c7de9b-8a9d-4657-992d-c3472f20e0d0,tch_20200710-155544_40
std_1594377569289_38,4e2a232c-f0bb-406a-851a-fb9b3f09171e,tch_20200710-155544_38
std_1594378043518_45,5e1b691b-75ef-43a9-aa4f-075f1ff06c06,tch_20200710-155544_45
std_1594377883733_42,12a20998-e543-48c9-ab32-f12a630a2f2d,tch_20200710-155544_42
std_1594377889712_43,33498a7d-bea2-457c-a115-2cd8a5943442,tch_20200710-155544_43
std_1594377909835_44,f49081ee-d1c6-4ff9-99b2-128857361fa1,tch_20200710-155544_44
std_1594377597353_39,60ccbfef-a14b-40a3-881a-10f64a47be64,tch_20200710-155544_39
std_1594377749863_41,f736dbfc-22e9-4e16-a06d-3637f81793c0,tch_20200710-155544_41
