stdextid,groupid,tchextid
std_1594882967564_36,1409fc09-88b3-45cf-b8ce-be0cfaaa42cb,tch_20200716-122345_36
std_1594883124035_40,cad635ac-a16f-46a5-b1aa-894b880bcf83,tch_20200716-122345_40
std_1594883037295_38,938ac638-b058-4b15-8c69-dac9dea393a9,tch_20200716-122345_38
std_1594883049270_39,b05d2e93-6fb3-4ae7-ac78-6d9392592a89,tch_20200716-122345_39
std_1594882892652_34,ef1c5442-1f2f-43e9-a755-484f0db64c1a,tch_20200716-122345_34
std_1594882913196_35,64e8bbd8-b380-44bd-b481-48fdc2f03be9,tch_20200716-122345_35
std_1594882987190_37,20ddd66d-47b6-4b76-8fcf-54aadd9e9d9d,tch_20200716-122345_37
std_1594882917467_36,f3375a50-d08c-4bce-9991-6238ab97bd0b,tch_20200716-122345_36
std_1594882986591_38,fc8ff251-d532-4a85-b1d9-a567ee15f0ff,tch_20200716-122345_38
std_1594883068279_40,13d67506-f0af-43e1-8dce-14c7175d8d52,tch_20200716-122345_40
std_1594883001688_39,54ec9201-bbc1-43a2-acf2-32eb370428ed,tch_20200716-122345_39
std_1594882934135_37,1a04c1aa-68d5-40de-9373-7f11f76eeb7c,tch_20200716-122345_37
std_1594882953004_39,db9cd132-730e-44db-bece-0d41095f5e7e,tch_20200716-122345_39
std_1594882936212_38,606830c1-3696-4397-9a7a-4405c8749aca,tch_20200716-122345_38
std_1594883019058_40,bfc8b639-e666-4300-8b0d-9320591178cb,tch_20200716-122345_40
std_1594882971720_40,621256a1-1c24-4aaf-98b0-50342445c8b9,tch_20200716-122345_40
