stdextid,grpid,tchextid
std_1607930330776_23,71a57c78-4123-4ea1-9bb9-10dcb4bfe09c,tch_20201214-123839_23
std_1607930263742_21,db17129b-b20e-4b74-8f19-b6742b4fd4bb,tch_20201214-123839_21
std_1607930415319_25,03c41096-cb4f-4071-8e7b-96a92fdc4252,tch_20201214-123839_25
std_1607930428961_26,d69725e2-55c2-42b8-91e9-90b5ed850c43,tch_20201214-123839_26
std_1607930356135_24,30d0b405-a3a9-4341-a965-01ea0f4faacd,tch_20201214-123839_24
std_1607930171328_20,00ef0f92-a217-4ea5-877b-3d09da29743b,tch_20201214-123839_20
std_1607930278630_22,6db56a83-4dc0-4283-b8cd-21095e5bace3,tch_20201214-123839_22
std_1607930284055_23,181b998e-4125-4ab9-9396-d4f40395f8bc,tch_20201214-123839_23
std_1607930189585_21,b3fad9d0-5f71-4572-8ff4-3e382b3204c8,tch_20201214-123839_21
std_1607930364670_25,f3eb976d-41cf-4ae3-82c8-0a8052602c9d,tch_20201214-123839_25
std_1607930385484_26,c9e5ad07-05e6-479a-981c-2de557ae9e67,tch_20201214-123839_26
std_1607930308633_24,239fccaf-eecf-4fae-ad40-0f2edcc75cd9,tch_20201214-123839_24
std_1607930218313_22,2c993faa-1740-4f4e-86f8-1ad35e6016c0,tch_20201214-123839_22
std_1607930228119_23,272c7755-04a6-45cf-a327-7f0a929f47d1,tch_20201214-123839_23
std_1607930458213_27,1069a272-0e89-4335-a459-2f089c512a2a,tch_20201214-123839_27
std_1607930469358_28,bf3b4dfb-7c3e-4651-bcd7-c121f74505ce,tch_20201214-123839_28
std_1607930313350_25,6270be44-45be-4c17-978f-113d1a030fc7,tch_20201214-123839_25
std_1607930339511_26,0b301941-32cd-4133-8695-b70828df5edb,tch_20201214-123839_26
std_1607930260406_24,c1d64198-e482-4a0c-a0fe-5f9ba32c7f6f,tch_20201214-123839_24
std_1607930486198_29,b0755730-1913-48f4-942c-119c2f983eba,tch_20201214-123839_29
std_1607930402453_27,eb0587fd-7d8d-4e64-b3e6-83ac02d31d7c,tch_20201214-123839_27
std_1607930416188_28,d62983e4-7330-459d-80e1-65bf7ab50092,tch_20201214-123839_28
std_1607930497914_30,07e7e62e-fa5e-44eb-9f23-185d246dbe5c,tch_20201214-123839_30
std_1607930266719_25,eabfc481-cce9-4709-bd43-a30f4a5334f7,tch_20201214-123839_25
std_1607930288194_26,12638d66-0604-488b-9f35-da96db87bd20,tch_20201214-123839_26
std_1607930441739_29,c6fde175-7d36-43fa-b2ff-31c790dc997e,tch_20201214-123839_29
std_1607930349079_27,4bcfef7f-c8c2-4f1a-9b19-8a5cfacfcdb8,tch_20201214-123839_27
std_1607930365782_28,4cab61c7-f9d7-419a-9562-cb53fc9305a2,tch_20201214-123839_28
std_1607930452255_30,d5c77068-5601-46d8-80fa-7a70f7d98b28,tch_20201214-123839_30
std_1607930527584_31,c0261cea-a66b-4efc-9e0e-7724835ebca5,tch_20201214-123839_31
std_1607930396150_29,f37ce001-0673-45a6-960b-fad05832d5a7,tch_20201214-123839_29
std_1607930300448_27,22a4b32d-ed02-45f5-ab5b-e9b8f388f895,tch_20201214-123839_27
std_1607930318763_28,67926d64-a2da-4319-b0e0-7cbf13e8cb53,tch_20201214-123839_28
std_1607930543467_32,c13f025d-fe06-4bde-90a4-6a6904fb2082,tch_20201214-123839_32
std_1607930409513_30,1239404a-5be3-4d4c-8f65-22f930a5d131,tch_20201214-123839_30
std_1607930343218_29,73fb210c-364c-4624-a19f-c3cd35fb46c3,tch_20201214-123839_29
std_1607930478702_31,e44f8987-b5a5-40d0-b546-e7cdef4e2021,tch_20201214-123839_31
std_1607930567359_33,42802d61-7237-44ee-afd2-8c371f0b9f17,tch_20201214-123839_33
std_1607930494260_32,1be183a7-81a4-44ef-bed5-1e10f8f18f40,tch_20201214-123839_32
std_1607930580484_34,b316517d-a274-446d-823d-1db00418b4f0,tch_20201214-123839_34
std_1607930360747_30,bd15ac98-084c-4668-a816-de4e11f5ba06,tch_20201214-123839_30
std_1607930425928_31,02d63d59-90d3-42d1-9f73-0b7b61677812,tch_20201214-123839_31
std_1607930515902_33,f2a08189-6e41-4d30-8b57-fbcfde764ae7,tch_20201214-123839_33
std_1607930443220_32,d6c94407-9b05-4c37-a4e9-addaea2d7fd2,tch_20201214-123839_32
std_1607930606758_35,cf35fe48-97d9-4015-b4f0-a2908fb33dbc,tch_20201214-123839_35
std_1607930530513_34,a4996e42-2ac9-4cfb-be09-1bb52be39147,tch_20201214-123839_34
std_1607930375880_31,7c8015d2-9345-457d-ae5e-848dc6742150,tch_20201214-123839_31
std_1607930398269_32,a6741e4b-ed19-4b22-a8dd-8d87101d9d4c,tch_20201214-123839_32
std_1607930623755_36,8caf9fe3-49b7-4313-99a0-2e91244582d7,tch_20201214-123839_36
std_1607930470847_33,152d567d-c61d-4758-9d3d-59727a6b66c2,tch_20201214-123839_33
std_1607930560472_35,05d24f09-1a11-4d4d-a2a7-b8d07f1c67ba,tch_20201214-123839_35
std_1607930483994_34,bb50379e-4f70-4e3b-9a74-3bb0f889524e,tch_20201214-123839_34
std_1607930648296_37,0b66cc85-d6eb-416b-90ed-d8905fbeb931,tch_20201214-123839_37
std_1607930573336_36,f4b367ef-1a9a-48d7-8708-d6d86a9ef4bd,tch_20201214-123839_36
std_1607930421857_33,daeada77-a340-49b4-8674-953efbafbe7f,tch_20201214-123839_33
std_1607930511595_35,9ec93a28-21c1-4df8-93cb-9622b6e1d089,tch_20201214-123839_35
std_1607930436815_34,c3d7f4e0-8941-47fa-86ce-f479e84f0abd,tch_20201214-123839_34
std_1607930674185_38,c0779fa8-e6b4-41b7-b320-f8436f8f6686,tch_20201214-123839_38
std_1607930595679_37,62e0a7fa-164b-4384-94e8-10892df0078f,tch_20201214-123839_37
std_1607930461182_35,a23af38c-4b39-4903-bf14-00903d110685,tch_20201214-123839_35
std_1607930524315_36,0e7655c0-d25d-489d-ab3b-745715cfb246,tch_20201214-123839_36
std_1607930693551_39,fdc7b1c4-4d59-4201-87ca-f75bf2cd6e66,tch_20201214-123839_39
std_1607930549278_37,8bae7c1c-7c63-4738-9d28-e9367e7bee57,tch_20201214-123839_37
std_1607930624721_38,eb9af85a-1696-4317-9829-a526d6bee8d3,tch_20201214-123839_38
std_1607930479074_36,c8f7a51b-2eda-4ef7-a68f-4ecd15510760,tch_20201214-123839_36
std_1607930708411_40,f5a0dcfc-7dc7-4de7-a857-89b8a03534c0,tch_20201214-123839_40
std_1607930645423_39,a7953d90-4c88-4334-8ad5-db9c6680a693,tch_20201214-123839_39
std_1607930497215_37,441fc973-103c-40ef-8c9c-6be2e57cf1b9,tch_20201214-123839_37
std_1607930575227_38,d786ba54-0a6d-491a-a20f-826b24a10167,tch_20201214-123839_38
std_1607930657299_40,c3b637dd-4504-4bca-a9a7-fb107996e09a,tch_20201214-123839_40
std_1607930734671_41,bf1131a4-563f-4ef5-870e-10114e795eec,tch_20201214-123839_41
std_1607930747751_42,21ed8040-1b3b-4f1f-ac65-89f057c3161f,tch_20201214-123839_42
std_1607930595780_39,3fe754bb-fa9f-4d78-bdc8-2874b1341f27,tch_20201214-123839_39
std_1607930521020_38,593e5864-0956-4d57-a3c8-00eef76bb0e0,tch_20201214-123839_38
std_1607930607224_40,462d2d5c-a008-4e85-9f18-53bb18fa1567,tch_20201214-123839_40
std_1607930687474_41,bea6f011-3ef3-48de-8fa7-5d40af19fafe,tch_20201214-123839_41
std_1607930764379_43,a98e90e0-5fd9-4169-a061-5265c90229d1,tch_20201214-123839_43
std_1607930543150_39,5e6f3b2e-ce70-4052-bdfb-8b0daf0f5104,tch_20201214-123839_39
std_1607930701390_42,d707c6ad-a165-439d-8267-cc16fc2b1375,tch_20201214-123839_42
std_1607930559875_40,c2fb76ac-4819-4679-8b42-e58af661aea7,tch_20201214-123839_40
std_1607930635533_41,5dc4446f-cf04-4c90-a8a0-b27f27114271,tch_20201214-123839_41
std_1607930717678_43,f2df756c-acde-48b0-8c76-354ba973908c,tch_20201214-123839_43
std_1607930650881_42,1d080a30-56dd-4a51-8903-098d6dfacdb3,tch_20201214-123839_42
std_1607930794428_44,f1c9c56e-2373-4233-830a-60422fb67027,tch_20201214-123839_44
std_1607930811308_45,8f30351e-d720-45be-be79-5e28d271c95f,tch_20201214-123839_45
std_1607930583379_41,83b30c6c-2f13-405a-8bac-2076df555050,tch_20201214-123839_41
std_1607930669320_43,78321654-30e3-41f0-975b-f2e3f0d7ef5b,tch_20201214-123839_43
std_1607930600428_42,d756a295-35ed-4ba9-97cd-cf140ab4a6e6,tch_20201214-123839_42
std_1607930742660_44,fae35f35-0fa5-424e-a223-2ce421a92eba,tch_20201214-123839_44
std_1607930830701_46,1db9d9c5-1dd9-4064-a70a-12fc82702963,tch_20201214-123839_46
std_1607930760841_45,2e8984c2-cbcf-4bfc-bc1e-a6b31c1d7942,tch_20201214-123839_45
std_1607930618888_43,3b003761-353d-4c13-b795-a5432993e9bc,tch_20201214-123839_43
std_1607930694327_44,9e6d6c72-fdcc-49ae-921f-721707f74566,tch_20201214-123839_44
std_1607930782125_46,ab56c600-8832-43f9-b961-309d14fc12fa,tch_20201214-123839_46
std_1607930859271_47,4d1a4941-aec0-4e09-86ee-dbf041dab808,tch_20201214-123839_47
std_1607930709686_45,40ed3893-9c5c-4d69-aa5e-1f760ed3dfb8,tch_20201214-123839_45
std_1607930642636_44,0c351b48-c9cb-4c25-b011-c86ba7c63a0c,tch_20201214-123839_44
std_1607930731632_46,801b797d-8534-4425-a2a6-cae965868d5c,tch_20201214-123839_46
std_1607930808350_47,31d2abe0-d855-4fbd-9086-5b8b4ec9e351,tch_20201214-123839_47
std_1607930881370_48,151aa14c-bbc9-4db9-8dd5-44f935f92e60,tch_20201214-123839_48
std_1607930659796_45,decaa217-37b9-4a59-9317-708c137b26af,tch_20201214-123839_45
std_1607930900508_50,e4a0aaa9-2527-442b-b12a-69e42f240d54,tch_20201214-123839_50
std_1607930898095_49,a6a8c136-498a-4abd-969f-3e023ac23955,tch_20201214-123839_49
std_1607930681242_46,13e8a417-0c45-451c-8282-fc41806ffb51,tch_20201214-123839_46
std_1607930828663_48,921937d1-8f94-4cf9-9288-aee9d37fe0e9,tch_20201214-123839_48
std_1607930912842_51,61767e9a-514c-4a25-8610-2f4784aa20d2,tch_20201214-123839_51
std_1607930757832_47,2919c9bd-a343-4f63-8ebd-55a84cf4d37e,tch_20201214-123839_47
std_1607930855689_50,d49b9637-7a64-40b4-897a-49d9fd085f3b,tch_20201214-123839_50
std_1607930843924_49,8efe9c6b-50c0-49dd-a3b1-b8ec8a4a9d85,tch_20201214-123839_49
std_1607930866452_51,33852754-77cd-409a-8542-23890e64706b,tch_20201214-123839_51
std_1607930775812_48,938d7632-0163-49d3-a543-76d130de4c6e,tch_20201214-123839_48
std_1607930704042_47,8b285418-2ade-497c-ac82-c5ff9e1df53f,tch_20201214-123839_47
std_1607930806028_50,99a8933a-c3a6-4de8-a7e6-82e85aac0a4c,tch_20201214-123839_50
std_1607930793774_49,b0070c5d-26af-4476-8943-258381d025de,tch_20201214-123839_49
std_1607930952172_52,a2d2fc44-c1ab-4654-b9c6-8a7600422136,tch_20201214-123839_52
std_1607930819760_51,c46f42eb-a01d-48c7-b572-2b11cf4a57f5,tch_20201214-123839_51
std_1607930725625_48,dfd222b1-ac3c-468b-871b-f6d16b1aca7e,tch_20201214-123839_48
std_1607930761450_50,46c31e4a-d04e-4563-bad5-e5a97ab812eb,tch_20201214-123839_50
std_1607930741627_49,0bdf384d-8cfa-423c-a242-e3d955945986,tch_20201214-123839_49
std_1607930979533_53,f5100bc0-8bbe-4226-981f-81e2fadb014a,tch_20201214-123839_53
std_1607930898476_52,047ed149-3097-4195-b6e9-d8f1a5285d71,tch_20201214-123839_52
std_1607930770414_51,2d7feeb6-f1c1-4b8a-9974-e9fe596c1cb4,tch_20201214-123839_51
std_1607930996307_54,6bc02b2f-df37-4548-b746-2de7d2b10c2c,tch_20201214-123839_54
std_1607931010170_55,deec4d63-41c6-4fe2-ae6f-d8d2d99d0c09,tch_20201214-123839_55
std_1607930928466_53,42e1dbf3-7117-4fae-9ec3-83ef7e1834b7,tch_20201214-123839_53
std_1607930845094_52,6678559b-b6b5-4974-9774-332f8e7c070a,tch_20201214-123839_52
std_1607930946605_54,a072795b-5882-454d-a2ae-b9c856656976,tch_20201214-123839_54
std_1607931025058_56,02b38e50-1d0d-4542-9c3a-1d18fe0d22fd,tch_20201214-123839_56
std_1607930959277_55,32edc168-a23b-4ca4-a6d0-3129fc83bce0,tch_20201214-123839_55
std_1607930875546_53,a6da80c1-ff94-4720-9471-d57addff2e92,tch_20201214-123839_53
std_1607930798992_52,0f26e423-fdb9-4dff-91c0-d7d4a867688d,tch_20201214-123839_52
std_1607931044598_57,20e8af89-4c1f-415e-b877-6d8eea79243c,tch_20201214-123839_57
std_1607930899055_54,6260dc69-1c7a-4301-bfbe-15f5dcad9e00,tch_20201214-123839_54
std_1607930976517_56,0f928e64-11ad-4b33-a3d5-c57c1df38ea5,tch_20201214-123839_56
std_1607930911280_55,19a46d10-95ab-4003-a0c9-5fe240c235d3,tch_20201214-123839_55
std_1607930825230_53,6a7191a9-1151-4ca0-88c9-83278ee8912a,tch_20201214-123839_53
std_1607931068693_58,9cfc03ee-63c3-4ac7-978c-a60f8da3bdcd,tch_20201214-123839_58
std_1607930994800_57,b4f1e6e1-0daf-415b-bcab-6a7160a6103f,tch_20201214-123839_57
std_1607930843183_54,898004e1-c48d-44bd-8a9f-819cb9781eeb,tch_20201214-123839_54
std_1607930927142_56,a7f864d7-f5cc-42ff-a338-df8a7ac40c2a,tch_20201214-123839_56
std_1607930860013_55,09caaeee-e975-49d2-9859-e320bc7f0b7b,tch_20201214-123839_55
std_1607931020832_58,5b20dbc1-bd68-4256-8c14-e0e318aaecb4,tch_20201214-123839_58
std_1607931095194_59,4545dd4b-5cf9-4886-a599-753f4e7c6046,tch_20201214-123839_59
std_1607930945839_57,0511305a-b464-4670-91ff-f63953df63f5,tch_20201214-123839_57
std_1607930880918_56,92876545-fd81-49ae-b8d6-806bb1632ad0,tch_20201214-123839_56
std_1607931120470_60,dee667c0-ded9-4eee-a7d6-75c0ef8fd74d,tch_20201214-123839_60
std_1607931040197_59,c3f4dd66-b467-4656-ac87-7e8e8c6be6ab,tch_20201214-123839_59
std_1607930971765_58,fee4df94-415c-452e-8781-f30d50b6e668,tch_20201214-123839_58
std_1607930898112_57,384cdc9f-4c85-4aa4-838f-a8c672a0a4f6,tch_20201214-123839_57
std_1607931133530_61,cf882f3b-363d-45d7-820a-f8cd7b63efae,tch_20201214-123839_61
std_1607931070535_60,ce2119c8-e039-425f-ad16-352eaa877563,tch_20201214-123839_60
std_1607930994607_59,ed757489-64d4-4727-af2a-3d734fb70ea0,tch_20201214-123839_59
std_1607930921223_58,00323588-b10a-4c46-b54f-269c76867c31,tch_20201214-123839_58
std_1607931145796_62,d96dc7e6-c4cf-4419-a195-58d913de950f,tch_20201214-123839_62
std_1607931087720_61,c1b52644-a220-41e1-9724-da3f4b7a5844,tch_20201214-123839_61
std_1607930941229_59,b96d1a6e-e51c-4115-b9f0-c32061e5d8a9,tch_20201214-123839_59
std_1607931018773_60,606c050a-dd4d-4fc8-826b-680e2dd95e8a,tch_20201214-123839_60
std_1607931162912_63,dc4755bc-7942-4bd4-a4cd-53bb6363d246,tch_20201214-123839_63
std_1607931098353_62,dc64170e-deee-4aac-8a02-ac6e6067e188,tch_20201214-123839_62
std_1607931039096_61,627d6efb-be07-4131-b33a-33cd9639a39f,tch_20201214-123839_61
std_1607931198451_64,570f0365-ec3e-4210-855e-77551947989c,tch_20201214-123839_64
std_1607931116249_63,293c48ea-2fee-4a8d-8fe9-4dd7b86d11a0,tch_20201214-123839_63
std_1607930967679_60,bba41367-35f1-46cd-82a0-957e869e0e74,tch_20201214-123839_60
std_1607931042792_62,df2dd036-14ba-45bf-9116-7b36b3824051,tch_20201214-123839_62
std_1607931208534_65,2bee39d0-aa2c-4f21-8cea-f3314fc27e8c,tch_20201214-123839_65
std_1607930988545_61,44c18dc0-17f4-4ba2-82a5-1b7315d712bd,tch_20201214-123839_61
std_1607931224129_66,a28f094c-0ab1-4966-bf5e-1360fcc3c743,tch_20201214-123839_66
std_1607931065011_63,77644a91-0393-4442-9f40-52bbf7df51b8,tch_20201214-123839_63
std_1607931148798_64,8871bee7-3d5e-4496-acec-bc5d5125466b,tch_20201214-123839_64
std_1607931000044_62,b790f370-98a7-4868-b8bd-8b71fc3732d5,tch_20201214-123839_62
std_1607931160754_65,73c1576d-61c6-4d78-9d7a-82bcaad191d9,tch_20201214-123839_65
std_1607931021287_63,a150b852-dd9e-44cb-8ade-2c7997d0460f,tch_20201214-123839_63
std_1607931091915_64,bcc364c1-eb50-4235-a20c-16cffcd95850,tch_20201214-123839_64
std_1607931173843_66,08ec7b92-abb5-468c-865a-3c5e7744d8a4,tch_20201214-123839_66
std_1607931253428_68,d48a0c75-799b-4f5a-b890-2c7dad13f630,tch_20201214-123839_68
std_1607931263953_67,f9797f5e-b31d-4705-a7bd-60066d270dc7,tch_20201214-123839_67
std_1607931111438_65,d57b516a-da50-44df-94ce-83b75279dbe5,tch_20201214-123839_65
std_1607931044469_64,1ff6fab8-8e78-43d8-aec1-19a30af9d36b,tch_20201214-123839_64
std_1607931126730_66,99b6be6a-8999-4af1-a70f-f33ccb709832,tch_20201214-123839_66
std_1607931209428_68,4a2e4e57-fdbb-44ce-baa5-608cb47c1b81,tch_20201214-123839_68
std_1607931287077_69,f5537517-aa5d-4a29-ae02-2834eaa45783,tch_20201214-123839_69
std_1607931209855_67,047fa38d-e159-45d7-9c21-0e2117fbd7bc,tch_20201214-123839_67
std_1607931059378_65,a1c3c01e-1b6b-4e8a-9c53-57621611b301,tch_20201214-123839_65
std_1607931076588_66,43063af4-4555-4cf0-9566-1d4cc6c21358,tch_20201214-123839_66
std_1607931165701_68,0d37db09-e117-4f61-87df-cb4621d0d441,tch_20201214-123839_68
std_1607931240007_69,6202c2e1-d9c7-42dc-9aee-a17ad5bd4221,tch_20201214-123839_69
std_1607931310178_70,95f74505-be23-4085-a4a9-fc857d825c47,tch_20201214-123839_70
std_1607931160282_67,22182c75-8c2e-472d-93d9-33f4bbd5f7b7,tch_20201214-123839_67
std_1607931338376_71,a3d21207-d5c3-4902-9bd8-0e40a5a61b7b,tch_20201214-123839_71
std_1607931121017_68,ccb608ec-9845-4249-8dd5-ee85936c2bf5,tch_20201214-123839_68
std_1607931187506_69,5c0735f5-c11e-4ff8-8baa-f4be29c566a9,tch_20201214-123839_69
std_1607931263157_70,0506fba4-190c-4103-9424-533c9853966d,tch_20201214-123839_70
std_1607931107185_67,54f9afb0-116e-44f8-a1c5-a2d32b7e517b,tch_20201214-123839_67
std_1607931281145_71,ebddc7f2-5717-405e-b6b8-9584f55d58d6,tch_20201214-123839_71
std_1607931354023_72,f221d853-c4db-4cfd-8b23-fb51e8984f38,tch_20201214-123839_72
std_1607931140036_69,378568d7-00e3-46c6-a0aa-6dc1426a78c0,tch_20201214-123839_69
std_1607931211789_70,b5005470-1add-422d-bbb9-9c6cffbe9f45,tch_20201214-123839_70
std_1607931375312_73,0fb58722-8a2a-4f6c-bd33-6262bc3c9493,tch_20201214-123839_73
std_1607931231857_71,7632c739-4980-484d-8bb6-330daf69aa24,tch_20201214-123839_71
std_1607931303422_72,bf0b6e5c-c009-44cf-87b0-c3fbe030d7bf,tch_20201214-123839_72
std_1607931397824_74,6b09314e-af80-4798-93bf-b29b2abe758b,tch_20201214-123839_74
std_1607931160406_70,de293625-dc11-4cb6-b327-3d08f53c3ef0,tch_20201214-123839_70
std_1607931403472_75,3ee86a30-202e-43d4-b44f-67bb291b8c9b,tch_20201214-123839_75
std_1607931325801_73,6f52bbac-8104-4a1b-af49-609e2db53f1e,tch_20201214-123839_73
std_1607931181004_71,2cec8b91-75fd-4485-84d0-cc0bbe95b639,tch_20201214-123839_71
std_1607931251194_72,1f2e2e94-55ec-4752-99a0-f75952682095,tch_20201214-123839_72
std_1607931346177_74,2b946ff6-72a9-4c9e-924f-0c71799b0efc,tch_20201214-123839_74
std_1607931424625_76,150d6b89-4545-4bbb-be68-1488a367936a,tch_20201214-123839_76
std_1607931355822_75,4ddc911b-aa33-4877-a474-1c26bd41c7ea,tch_20201214-123839_75
std_1607931280032_73,9bbf248f-af53-4e65-aa20-852db5aca14f,tch_20201214-123839_73
std_1607931204139_72,d9fa3342-127e-458f-8dda-9da1e5484544,tch_20201214-123839_72
std_1607931291964_74,fc60529e-ac84-4f89-8979-c28a7282eced,tch_20201214-123839_74
std_1607931302635_75,979533c4-6c36-446c-ba58-19013f6f5231,tch_20201214-123839_75
std_1607931378447_76,0eb35774-4e4b-4cc8-8e37-c5fa56bd29fc,tch_20201214-123839_76
std_1607931456047_77,7657a2c1-6194-4559-ad9e-3cd131e81627,tch_20201214-123839_77
std_1607931224780_73,03110563-9709-4ea0-af96-621b2ab34c57,tch_20201214-123839_73
std_1607931466894_78,d61e82ca-6a5a-4351-b96a-035cc3e480d0,tch_20201214-123839_78
std_1607931239359_74,6377a953-e340-4de5-8d92-1043104434f6,tch_20201214-123839_74
std_1607931329875_76,ffee4638-c8c4-4716-85e9-452d882dc946,tch_20201214-123839_76
std_1607931257214_75,20085618-520c-4131-a7ea-c4e336a57573,tch_20201214-123839_75
std_1607931483733_79,4b9927e8-d1b0-49f4-b615-e09963df2330,tch_20201214-123839_79
std_1607931406723_77,3d7490b1-4f95-4c7a-ad6e-d287005c343b,tch_20201214-123839_77
std_1607931419308_78,dc60c8c9-c302-4a6c-b7bc-93d2a5bdd085,tch_20201214-123839_78
std_1607931499582_80,27e97e1d-813c-4054-b33d-0799caf0b0e3,tch_20201214-123839_80
std_1607931277399_76,badce974-2b34-4652-b9ca-3745fff4e7f1,tch_20201214-123839_76
std_1607931441136_79,1db92cfc-af19-4089-aedf-16a4bf1ac2b3,tch_20201214-123839_79
std_1607931355972_77,13f89f4c-fd8c-48c1-a65f-ac16a7561a27,tch_20201214-123839_77
std_1607931372718_78,e74169ab-e9eb-4898-bc8d-dc302ba426f1,tch_20201214-123839_78
std_1607931453808_80,51ee1e37-6e84-41be-8cfa-d32e14db6161,tch_20201214-123839_80
std_1607931393821_79,9dbfaaeb-1ac6-45a3-963f-7ac9767eb51c,tch_20201214-123839_79
std_1607931302762_77,7468f0b9-e8ef-4cc5-a51a-0118ea040044,tch_20201214-123839_77
std_1607931539264_81,015bce55-50fd-4b9f-aa3e-119b9a0ba668,tch_20201214-123839_81
std_1607931325290_78,eae51d22-5da8-4f12-989a-37710b53ec98,tch_20201214-123839_78
std_1607931403793_80,bb5eac1b-df1c-4cf3-8988-c62f45012b18,tch_20201214-123839_80
std_1607931341999_79,cc6ffae3-dc75-490a-ac3c-5f9a7fc6ea80,tch_20201214-123839_79
std_1607931561326_82,70ea4e20-b1c5-4545-9f59-8104918c9974,tch_20201214-123839_82
std_1607931487555_81,d3273e74-a3ff-4416-b1a4-f225f1a4cb47,tch_20201214-123839_81
std_1607931358288_80,ccd1d78a-fbac-452d-a60c-579440572c20,tch_20201214-123839_80
std_1607931577026_83,924574e2-c333-407b-8ebc-b5670fd1dce4,tch_20201214-123839_83
std_1607931433454_81,7163a5d3-573c-4126-83cc-fd011ee25823,tch_20201214-123839_81
std_1607931510112_82,cec5d60d-5d4a-4100-aa58-b100bce2d798,tch_20201214-123839_82
std_1607931599108_85,fb030a50-562d-4f24-8632-9e0a3556cf3e,tch_20201214-123839_85
std_1607931527269_83,c18a5973-a755-497b-9e12-cb02096bbd22,tch_20201214-123839_83
std_1607931607444_84,ed11521a-5cbc-4e2d-a805-d64a99f5cfb7,tch_20201214-123839_84
std_1607931387021_81,9e0ac3ca-7124-489a-8835-e783ce2a135a,tch_20201214-123839_81
std_1607931455429_82,d5846d4e-f184-4477-9b10-68b23f45ccbb,tch_20201214-123839_82
std_1607931554345_85,2b1101d6-75e9-4392-be9d-20e764f3b241,tch_20201214-123839_85
std_1607931629392_86,b50d6ce9-6332-441a-a244-2d48976c88c2,tch_20201214-123839_86
std_1607931477788_83,364e9989-ff70-481d-9cc2-3d0ce38c28bd,tch_20201214-123839_83
std_1607931552688_84,5a7d2b11-f56d-4993-a012-fde4e4d94496,tch_20201214-123839_84
std_1607931407015_82,acd7b78b-9f67-43b0-b3bf-35c9ca3bf4ed,tch_20201214-123839_82
std_1607931511536_85,65cce5f8-1a55-4052-be2f-d37b90d213dd,tch_20201214-123839_85
std_1607931587397_86,0932a3f8-b022-4917-a315-942f0b34f139,tch_20201214-123839_86
std_1607931427419_83,367b5712-2f6b-414a-b86c-16fe1dec74a8,tch_20201214-123839_83
std_1607931653344_87,f69ce61d-5781-4583-9a53-3e454e1dd330,tch_20201214-123839_87
std_1607931502949_84,74fc1f7b-3f15-4f6d-a35a-f1571e5bed14,tch_20201214-123839_84
std_1607931461367_85,adb54dcb-f03e-40e8-b9d8-e4cd4c2b7b1b,tch_20201214-123839_85
std_1607931535729_86,c3c87e09-ef8b-4be5-bf9b-21a7f8525ace,tch_20201214-123839_86
std_1607931675823_88,3bc42474-13d3-4b6d-acba-9c10e23b2b6c,tch_20201214-123839_88
std_1607931609190_87,d1830480-b535-46a1-a3c4-3cb29fbbc080,tch_20201214-123839_87
std_1607931449609_84,32f68853-33ad-4b9f-b8fd-321aad4650ea,tch_20201214-123839_84
std_1607931690818_89,ac940b38-4229-4e86-be19-640afd79e363,tch_20201214-123839_89
std_1607931489539_86,23857228-3853-42ad-934a-dfcbeaa18d37,tch_20201214-123839_86
std_1607931628360_88,33ae8470-722d-44ad-b54e-db4bad0f98c4,tch_20201214-123839_88
std_1607931563094_87,b0d23746-b46d-46e0-b625-cddac17f7851,tch_20201214-123839_87
std_1607931709576_90,dd002c63-165d-431b-97ac-6331434f017b,tch_20201214-123839_90
std_1607931644768_89,d8ebf39d-5df0-4fe4-99a3-bb5440a00d69,tch_20201214-123839_89
std_1607931576047_88,452e459f-c240-46da-9642-59bd4c63cabc,tch_20201214-123839_88
std_1607931658524_90,7436f2b9-e0e1-411d-bb66-21acce74d55e,tch_20201214-123839_90
std_1607931507513_87,4d67a574-18c2-46b6-b9c1-f2fcd0acd633,tch_20201214-123839_87
std_1607931737590_91,037cbd96-2572-4814-9f75-4bf018d58f4e,tch_20201214-123839_91
std_1607931599503_89,8efdfec6-7eb3-4209-a6a3-21fec8b07e7e,tch_20201214-123839_89
std_1607931523807_88,dec1d93b-9e3f-469e-8326-91cc29c871dd,tch_20201214-123839_88
std_1607931760761_92,05cae0cb-0b00-4054-bd70-93637bbb8d7e,tch_20201214-123839_92
std_1607931611954_90,2a2b3f8d-4a61-4298-af0f-24f9f8fd30ac,tch_20201214-123839_90
std_1607931690637_91,429d9c76-3c41-4a57-b99a-7772a0f88e2c,tch_20201214-123839_91
std_1607931766139_93,e1319aea-80a8-4521-accc-e3aa04577961,tch_20201214-123839_93
std_1607931545446_89,a90e7135-a3e3-442a-bc8c-342471ea2e6b,tch_20201214-123839_89
std_1607931706757_92,c4b69b4c-adc4-4cce-b4a3-8a84a13098b2,tch_20201214-123839_92
std_1607931643927_91,8245dd8c-aa93-443e-9236-dd2ae2c17685,tch_20201214-123839_91
std_1607931562647_90,72201be6-5fb1-4e5e-a156-e5494c830457,tch_20201214-123839_90
std_1607931720394_93,16ab6fee-aed5-4bf5-ada7-97a7ca24cfa6,tch_20201214-123839_93
std_1607931794397_94,d1a633ea-0e41-4dd4-a7c8-25f9a84f5b28,tch_20201214-123839_94
std_1607931657950_92,2c5b97a1-d299-4d31-8cfe-5af47580e377,tch_20201214-123839_92
