extuserid,groupid,tchextuserid
std_1619507416136_59_1,e4c20161-07e6-4e25-814a-a60076b61105,tch_20210427-063822_59_1
std_1619508346637_2_2,bacbf7cb-1750-4dd4-8986-d0b3c4f92323,tch_20210427-063822_2_2
std_1619508796289_6_2,eadf28c2-5e04-4c8e-8910-67c595047772,tch_20210427-063822_6_2
std_1619508805708_70_1,401837b4-9c07-4485-8bb8-17b1bd86c273,tch_20210427-063822_70_1
std_1619508793415_7_2,79a9d580-3f77-49f4-8f39-52508cfa457b,tch_20210427-063822_7_2
std_1619508353294_3_2,8272f501-5801-48e9-97d8-131ac15ae479,tch_20210427-063822_3_2
std_1619508354913_67_1,4bf8e8e4-b3e6-43c4-9247-72d018dc457c,tch_20210427-063822_67_1
std_1619507456809_60_1,6f30353a-6738-4b6f-ba51-b4b7a3b44a3e,tch_20210427-063822_60_1
std_1619507915182_64_1,dc657b9c-ef26-491a-b1b8-a61d30204bb5,tch_20210427-063822_64_1
std_1619507946684_65_1,5dcd5b4e-39a2-463b-aefd-7b550b23eea3,tch_20210427-063822_65_1
std_1619507937610_1_2,ab639cdf-05b2-49d1-87ad-d3f8d864c2c5,tch_20210427-063822_1_2
std_1619508814843_72_1,96dd6ff8-fb26-4cc6-ad57-c4a5787cf290,tch_20210427-063822_72_1
std_1619508809028_71_1,1a5b59b3-495e-4483-82b0-bef18812fbd0,tch_20210427-063822_71_1
std_1619508421112_69_1,9ff6a31c-73a5-43e2-b88d-91939a8cc3a9,tch_20210427-063822_69_1
std_1619507498059_62_1,40100905-4b5c-4944-9d18-98c62f41e2aa,tch_20210427-063822_62_1
std_1619507526120_63_1,7dc673fa-ff18-4e63-bfd3-4f62b461bd57,tch_20210427-063822_63_1
std_1619507977092_66_1,022979e6-137d-444e-b130-e3d296b12b46,tch_20210427-063822_66_1
std_1619508420396_4_2,cef6371d-6d3f-4ba8-a595-f2c8b56310fb,tch_20210427-063822_4_2
std_1619508859140_8_2,33e5ccdd-81be-454d-8398-123a975d459a,tch_20210427-063822_8_2
std_1619508431315_5_2,eeba5195-fe51-4886-863e-e517f5a512f6,tch_20210427-063822_5_2
std_1619508395005_68_1,757e4e48-a2f1-4dc8-9add-48d69eb821f0,tch_20210427-063822_68_1
std_1619507996270_2_2,09052a08-b2c6-45e9-80f6-293fb6c67b6e,tch_20210427-063822_2_2
std_1619507999109_3_2,5c20abaa-daff-4967-a586-23e3479e036b,tch_20210427-063822_3_2
std_1619508446362_6_2,1babe7fe-b927-44ec-9ea3-cdf8c9cd20bc,tch_20210427-063822_6_2
std_1619508900736_10_2,d290e4fd-e369-47d3-9a0f-0daf44eea38a,tch_20210427-063822_10_2
std_1619508451010_7_2,3bd2f6f6-314a-4e81-8f0e-3dfde094ef5d,tch_20210427-063822_7_2
std_1619508451721_70_1,7319da2a-93fd-4212-bde6-2d6b8c176733,tch_20210427-063822_70_1
std_1619507568866_64_1,89c7fdff-ca78-423a-a073-d2a3697568c3,tch_20210427-063822_64_1
std_1619508927075_75_1,ede28a61-78e0-48b4-9b6a-d3f9b333c206,tch_20210427-063822_75_1
std_1619507595476_65_1,b6d0ac93-0dd0-41a6-8d53-5c7c5a9e23c6,tch_20210427-063822_65_1
std_1619508015779_67_1,298ca891-b805-4bed-8d9a-b359c75c32f9,tch_20210427-063822_67_1
std_1619508479270_72_1,c8443249-4bb1-4bbe-8077-12615b51946a,tch_20210427-063822_72_1
std_1619508938413_12_2,f1cfbecc-b6ad-45b9-8704-d06bc4bd1a63,tch_20210427-063822_12_2
std_1619507599783_1_2,1f5aabb3-3b32-4970-8725-c650607f2841,tch_20210427-063822_1_2
std_1619508918893_9_2,425400af-86c7-4395-950d-bdd1508d5b87,tch_20210427-063822_9_2
std_1619508897584_73_1,e6a1acaa-729d-465c-9eb5-a4f5f0e0f735,tch_20210427-063822_73_1
std_1619508456920_71_1,20db0e58-f377-4a5d-82f3-5f733c45ddb5,tch_20210427-063822_71_1
std_1619508068296_69_1,f9d553f3-5702-4274-8cfb-aa0fdefec5c0,tch_20210427-063822_69_1
std_1619507628101_66_1,e3e8eb88-0d47-4b3d-ac05-812511dbf336,tch_20210427-063822_66_1
std_1619508942918_74_1,3872b4b2-9134-41ab-875a-2b2c1ca0fc76,tch_20210427-063822_74_1
std_1619508972851_11_2,790e1fc1-e370-431b-af97-0f11ef89bfc7,tch_20210427-063822_11_2
std_1619508083834_5_2,dda90ef1-f283-4845-a2f3-fd6e64a37de5,tch_20210427-063822_5_2
std_1619508062176_4_2,7d7d8c70-4d98-48f4-bdd3-2aed66049a6e,tch_20210427-063822_4_2
std_1619508492400_8_2,a7c8f3d0-336a-43ea-b396-6c5c3c75e9cb,tch_20210427-063822_8_2
std_1619508028783_68_1,e8e9800a-1268-4473-b55f-bbc7d2edbd28,tch_20210427-063822_68_1
std_1619507640163_2_2,cc3f1e11-3f48-4b77-932d-536f5525b4fe,tch_20210427-063822_2_2
std_1619508988801_76_1,cf53ea2a-5484-4c78-b2fa-106829fb65be,tch_20210427-063822_76_1
std_1619508092676_7_2,665b290c-6faa-4322-ab7e-da66da561c41,tch_20210427-063822_7_2
std_1619508101285_6_2,04467b40-6581-4f65-972d-ca35942394c9,tch_20210427-063822_6_2
std_1619507656934_3_2,752b5376-2642-49f4-a661-a9083454ce3a,tch_20210427-063822_3_2
std_1619508563696_10_2,eb16820e-aef6-41de-99fc-c01a0acd4822,tch_20210427-063822_10_2
std_1619508096771_70_1,43f42101-a773-41a1-985e-c2e862f34601,tch_20210427-063822_70_1
std_1619508132070_72_1,cf51dc4d-7a9d-4bdd-99e4-80c7c437fc88,tch_20210427-063822_72_1
std_1619508571765_75_1,2d4b8478-f002-4b8a-b626-25a8a7cb1ad5,tch_20210427-063822_75_1
std_1619508593819_12_2,45187762-1199-484b-9224-97f92cc9cbdc,tch_20210427-063822_12_2
std_1619509014561_77_1,1ea42d7e-ce3d-4626-be80-75bdda714893,tch_20210427-063822_77_1
std_1619507657307_67_1,042379b3-b6ec-4f45-8c3a-870e8949107b,tch_20210427-063822_67_1
std_1619507716274_69_1,2f39b0b0-7f40-4b89-a018-ce75879a8e99,tch_20210427-063822_69_1
std_1619509029409_14_2,f5e86107-8da8-40b7-a348-3d07affc5709,tch_20210427-063822_14_2
std_1619508542047_73_1,cb129e52-15c2-4f84-9db5-7590b34168c3,tch_20210427-063822_73_1
std_1619508585465_9_2,75509c69-a1e5-44e7-a5be-08c922b25916,tch_20210427-063822_9_2
std_1619508118932_71_1,be0c89a2-ebe8-4f28-a6e2-c01abac26538,tch_20210427-063822_71_1
std_1619509041882_78_1,14548c86-fdf9-4786-9d7d-97dd2a7d8333,tch_20210427-063822_78_1
std_1619509030253_13_2,1fee4c52-c8df-4be5-87c4-a3325e23e95a,tch_20210427-063822_13_2
std_1619508619014_11_2,6d5bdc65-2af7-4bd0-a104-c36120751422,tch_20210427-063822_11_2
std_1619509054132_79_1,3d118803-67a9-4ebb-b16f-6f88f95ef601,tch_20210427-063822_79_1
std_1619507726214_4_2,5dc194d7-39bb-47b3-8890-35c4fc8a4685,tch_20210427-063822_4_2
std_1619507737743_5_2,a87c60c7-e768-44f0-8095-bde74e785880,tch_20210427-063822_5_2
std_1619508597256_74_1,6666fc48-e62d-4a00-91d8-e079c02d1553,tch_20210427-063822_74_1
std_1619508133090_8_2,ae699eab-a6ec-44d5-bf69-1448ad74f64e,tch_20210427-063822_8_2
std_1619508647553_76_1,9c7be785-98b1-4c4c-8816-7b0e41b5f37f,tch_20210427-063822_76_1
std_1619507681227_68_1,3b0f8468-b517-4444-a194-a599276797bf,tch_20210427-063822_68_1
std_1619507746575_6_2,4be7fbc2-bf67-400e-b7d9-d604dad5945f,tch_20210427-063822_6_2
std_1619507801019_72_1,d4eb4eda-d691-4173-8372-7cd50bbbda21,tch_20210427-063822_72_1
std_1619509097827_80_1,e5be5e3c-ef6f-4fc2-a345-093c6f7b118b,tch_20210427-063822_80_1
std_1619508212673_10_2,10e4a525-6702-4eac-9474-d01880133c32,tch_20210427-063822_10_2
std_1619509085560_15_2,509542af-91fa-48c4-ae2b-ad7840a9b3d9,tch_20210427-063822_15_2
std_1619507756869_7_2,beb03410-c6bb-40ed-ac4f-5524a43be86d,tch_20210427-063822_7_2
std_1619507736965_70_1,5c193439-3b2b-467c-b349-ea08fe3527eb,tch_20210427-063822_70_1
std_1619508236787_75_1,133e67e2-d65d-451e-bba3-34f91175375c,tch_20210427-063822_75_1
std_1619508252685_12_2,637c04d4-4ca3-456b-9f09-0396bdb4973f,tch_20210427-063822_12_2
std_1619509123103_18_2,8f96d6d9-3ef9-4930-a07d-bc66d7008ed2,tch_20210427-063822_18_2
std_1619508669464_77_1,55f17d58-8be0-4bd5-a915-725f56a78868,tch_20210427-063822_77_1
std_1619509129026_17_2,47b9fc1b-ec66-453c-a371-0167aa15b372,tch_20210427-063822_17_2
std_1619508663987_13_2,e315f57e-2c7f-45b5-97aa-1e26f4364f11,tch_20210427-063822_13_2
std_1619508224149_9_2,ff19fcb7-a0ff-42a5-9e61-28d62e4c65b9,tch_20210427-063822_9_2
std_1619508202787_73_1,8f1c46f8-fde7-4d23-b23b-6e78fef748bf,tch_20210427-063822_73_1
std_1619508670046_14_2,fc8dc533-05e5-4b37-8276-12f5b18b9fce,tch_20210427-063822_14_2
std_1619507773796_71_1,b785dd4c-8d51-4fcc-8437-4ee2ae0ef639,tch_20210427-063822_71_1
std_1619508266324_11_2,a5402e8a-7a74-4e9b-b3e3-391850d2872e,tch_20210427-063822_11_2
std_1619509148895_81_1,affa4a03-e279-479b-b533-26430b894cf2,tch_20210427-063822_81_1
std_1619508693293_78_1,f4b63f74-23b4-4251-b994-7fd921c6cef4,tch_20210427-063822_78_1
std_1619509159738_82_1,476c4d99-f631-45f0-8235-11099f43d829,tch_20210427-063822_82_1
std_1619508234702_74_1,14a5bd3d-2f53-4399-ba94-f569d81ea01f,tch_20210427-063822_74_1
std_1619508287327_76_1,aa5f6c57-8b30-4d3d-a2e7-81a1f062b1e8,tch_20210427-063822_76_1
std_1619507788505_8_2,ef91c995-36fd-4cac-9ae2-17fd8d92ca6a,tch_20210427-063822_8_2
std_1619508700124_79_1,0e25f37c-30e6-4bdf-85b5-e1c24f9f6153,tch_20210427-063822_79_1
std_1619509173052_19_2,ba979fe5-8b70-4eb9-a569-4bed3b5e9027,tch_20210427-063822_19_2
std_1619507869237_10_2,0526b64a-8ef6-4f73-b41e-baacc559cb75,tch_20210427-063822_10_2
std_1619508732055_15_2,5954d017-fbf9-49f4-9410-b7d20bbab297,tch_20210427-063822_15_2
std_1619508754730_80_1,59d4db4b-a354-43c3-b8cd-d27f6eec13c2,tch_20210427-063822_80_1
std_1619509178089_16_2,a34f2aaa-212b-4b9c-842d-5c83c5ec62c4,tch_20210427-063822_16_2
std_1619509184870_83_1,70f09573-28a9-4758-97d5-00db48a1870b,tch_20210427-063822_83_1
std_1619507886880_75_1,a18a9c07-5ad7-4c80-a391-a35fd0533ed0,tch_20210427-063822_75_1
std_1619507912775_12_2,cd9008fb-ca47-4b5a-b8aa-b1ea8e10c115,tch_20210427-063822_12_2
std_1619508764803_18_2,2fddd3b8-9882-4c1a-bf77-b3f779695163,tch_20210427-063822_18_2
std_1619508321071_77_1,dd9d67e4-3df1-4702-8c91-4561b3c4332b,tch_20210427-063822_77_1
std_1619507835017_73_1,2dd4d1b4-d8fe-41bc-a34b-57b159d0f245,tch_20210427-063822_73_1
std_1619508327657_14_2,1f65aae9-8663-4374-9cbb-3209ba70babf,tch_20210427-063822_14_2
std_1619508760379_17_2,b94c8e83-67e6-4408-8927-fc3e5b010cb8,tch_20210427-063822_17_2
std_1619507866161_9_2,ab2432f8-7180-4297-af42-5443ae8c2c19,tch_20210427-063822_9_2
std_1619509220748_84_1,f2f1717c-5e8a-457d-8f2b-33c947d75d2d,tch_20210427-063822_84_1
std_1619508310404_13_2,a06ad0cd-fa98-451e-98d4-e307924c5663,tch_20210427-063822_13_2
std_1619508794052_81_1,430c64d2-4773-40a8-b8cf-3f2efe4087af,tch_20210427-063822_81_1
std_1619508332655_78_1,cfae3791-c8a0-4e2d-8827-8df89e0c08fd,tch_20210427-063822_78_1
std_1619507875518_74_1,73693711-7f53-4e27-992f-286e4c83f9df,tch_20210427-063822_74_1
std_1619508352622_79_1,8228f7cd-af1d-4d1b-85c2-bc4c1408bca9,tch_20210427-063822_79_1
std_1619507896845_11_2,975a8468-75e3-4e5d-98f5-3cc739a2e5d2,tch_20210427-063822_11_2
std_1619508793760_82_1,e1c39199-4b7c-48ea-a173-1c452fc1ec51,tch_20210427-063822_82_1
std_1619509237411_20_2,718319b8-d119-423b-aead-17061bd3e268,tch_20210427-063822_20_2
std_1619507932847_76_1,2accc6c9-cfd0-42d7-8f4c-252029b49c3a,tch_20210427-063822_76_1
std_1619508840229_19_2,18be2c2a-45f4-4fc7-a792-cfb6f429a77f,tch_20210427-063822_19_2
std_1619509271290_21_2,0139d0ec-319b-4019-989d-6cde29d55861,tch_20210427-063822_21_2
std_1619508819877_16_2,9e67b774-f539-4ae0-9018-f1cee603d2cb,tch_20210427-063822_16_2
std_1619508372672_15_2,17f3203f-42ac-44d3-a6b7-5605e5fc88f4,tch_20210427-063822_15_2
std_1619508391766_80_1,9927c416-f6fc-475a-b891-ab7a54a46cb5,tch_20210427-063822_80_1
std_1619508430981_18_2,97becfca-a445-4286-87f8-e29c5f491e0e,tch_20210427-063822_18_2
std_1619507958100_77_1,6593c083-f52a-4940-93ba-93845dda6374,tch_20210427-063822_77_1
std_1619509273328_85_1,e9b44a2c-be63-48a1-a371-00c21443ebd3,tch_20210427-063822_85_1
std_1619509287045_22_2,d8f6f32b-1596-4d2d-9abd-cb9e2985597f,tch_20210427-063822_22_2
std_1619508830366_83_1,3b12b5f5-c9cb-42fe-82f6-f26bd011df32,tch_20210427-063822_83_1
std_1619509296952_86_1,a5aa64cd-8ae1-4c47-9927-5cedc6f8fc64,tch_20210427-063822_86_1
std_1619509314884_24_2,b205d150-caae-4374-96ce-1258dd6b6dcd,tch_20210427-063822_24_2
std_1619508871161_84_1,1a25cf22-a7cf-4054-b1e0-d2ef280f5b23,tch_20210427-063822_84_1
std_1619509303137_23_2,cf8add97-ca9b-4d03-a1fb-589597a45880,tch_20210427-063822_23_2
std_1619509316249_88_1,95f00973-9ee4-43ed-b8ad-2275fb366764,tch_20210427-063822_88_1
std_1619508408821_17_2,cf528aa1-c636-487a-aa27-6e93b488028f,tch_20210427-063822_17_2
std_1619507972426_14_2,63dd476d-676a-4693-a3d1-d6374b78fd9a,tch_20210427-063822_14_2
std_1619507959447_13_2,c1478959-d41d-4e65-a865-0bba3612a09f,tch_20210427-063822_13_2
std_1619508453403_82_1,3936eade-a210-4a3f-982d-ce17aabb88aa,tch_20210427-063822_82_1
std_1619508445696_81_1,1bb96b0e-a6a4-461e-8cd9-8a26fe4628da,tch_20210427-063822_81_1
std_1619507993323_78_1,eb80846b-8d54-40d9-a8ea-fed9a25f7c45,tch_20210427-063822_78_1
std_1619508007650_79_1,5ab48a78-da0f-45f8-868d-fdc99c2cb9b6,tch_20210427-063822_79_1
std_1619509339689_87_1,1fd92c6a-5db3-41ae-960d-a6e608b7f15e,tch_20210427-063822_87_1
std_1619509363625_25_2,6366eaa1-9c10-4ba6-b3ef-b8dbe19c9955,tch_20210427-063822_25_2
std_1619508892635_20_2,ee94d4d5-331c-4832-9583-a79a90ff1fdc,tch_20210427-063822_20_2
std_1619508495783_19_2,8c298a34-504b-4ec2-8396-25c448fd2186,tch_20210427-063822_19_2
std_1619508468976_16_2,d480f967-e36d-415b-9b63-37047f5bdfbd,tch_20210427-063822_16_2
std_1619508006832_15_2,25fb77a0-d839-44a4-b861-e3ec5086af87,tch_20210427-063822_15_2
std_1619508082968_18_2,55156140-b1eb-4edf-8e26-3bfbc6dab25f,tch_20210427-063822_18_2
std_1619508912159_21_2,854b898d-6933-452b-b1bb-f4cf023d3d22,tch_20210427-063822_21_2
std_1619509366634_89_1,97f9f175-26b0-4054-a860-c5545776c5bf,tch_20210427-063822_89_1
std_1619508051740_80_1,8cb9894d-28d3-493f-8386-f6bb4d171664,tch_20210427-063822_80_1
std_1619508936044_22_2,8926c014-fca3-4803-9e19-2903169ed253,tch_20210427-063822_22_2
std_1619509385572_90_1,cc1cdf43-9792-42b5-aa70-f1eddb73c507,tch_20210427-063822_90_1
std_1619509391413_26_2,09f5c205-eb56-4082-83bb-e432d4bc1432,tch_20210427-063822_26_2
std_1619508963911_24_2,cbdc7779-78ce-40ef-9472-a47dbc37f2fe,tch_20210427-063822_24_2
std_1619508515554_84_1,bba676bb-4e41-4cd6-8bd5-387bcba4c4f0,tch_20210427-063822_84_1
std_1619509416796_91_1,1c9b48d1-9c48-4858-8f02-bf69f9daea79,tch_20210427-063822_91_1
std_1619508941044_23_2,f737fa7d-abe3-429f-bf11-dec5b5cb1c4b,tch_20210427-063822_23_2
std_1619508911995_85_1,54e776ca-da0f-460f-9f76-419c2781560f,tch_20210427-063822_85_1
std_1619508479959_83_1,5ed57d0a-3647-4de2-a450-4b242defb1ac,tch_20210427-063822_83_1
std_1619508946257_86_1,8531998b-91e0-4553-afda-1bc71e86b95e,tch_20210427-063822_86_1
std_1619509427365_27_2,ce3643ec-319c-41e6-ac1e-670267e887aa,tch_20210427-063822_27_2
std_1619509435337_28_2,f42b03f7-60a1-42f7-a338-e7250192da3b,tch_20210427-063822_28_2
std_1619508971345_88_1,d93d6088-f997-44fe-a38f-cce31b26e2cd,tch_20210427-063822_88_1
std_1619508082254_81_1,25e27298-9157-4c8f-a3eb-3b7e3feab97f,tch_20210427-063822_81_1
std_1619508056259_17_2,9b200571-67f5-4005-a100-abad4e48a39a,tch_20210427-063822_17_2
std_1619509020787_25_2,f9b1ac35-5210-4064-ad12-be85f874615b,tch_20210427-063822_25_2
std_1619508976589_87_1,c5aa6f62-5f8b-4625-8eef-393768f8d2a5,tch_20210427-063822_87_1
std_1619509459994_93_1,4144889c-3086-45d5-937a-e0e2176834fa,tch_20210427-063822_93_1
std_1619508104430_82_1,acbf395d-b375-4a4c-a7ae-eac9bdd0bd64,tch_20210427-063822_82_1
std_1619508540798_20_2,33ce5472-069e-44c4-896e-1b8e55a6e966,tch_20210427-063822_20_2
std_1619508140289_19_2,16eab317-3dc3-4786-bf62-d7f114ce1ced,tch_20210427-063822_19_2
std_1619508107622_16_2,b31d334f-e353-498c-8d2a-3897d51bf95f,tch_20210427-063822_16_2
std_1619509035832_90_1,2361ae46-5389-4cd1-8425-22ca722ab36f,tch_20210427-063822_90_1
std_1619508165282_84_1,e604b519-fa3d-4adb-8932-b6a8e5c66f81,tch_20210427-063822_84_1
std_1619508550723_21_2,5b9ad223-7deb-423f-85b4-597c88c5f754,tch_20210427-063822_21_2
std_1619509074928_91_1,97b5219a-a670-494e-8947-a0fb7c2e1521,tch_20210427-063822_91_1
std_1619509002171_89_1,7ef21c6e-a72c-4139-87af-cb13424b6eb2,tch_20210427-063822_89_1
std_1619508601728_24_2,f5f8b5fe-a7b6-4f90-a02a-7bcce9cca9f5,tch_20210427-063822_24_2
std_1619508587919_23_2,49777e00-b98a-4b4b-a986-1fdd7c6ae763,tch_20210427-063822_23_2
std_1619508583063_22_2,79352236-86fe-4038-8be2-25508e838380,tch_20210427-063822_22_2
std_1619509484042_92_1,94e42719-2664-4666-97ac-c177a41ee6f8,tch_20210427-063822_92_1
std_1619508557423_85_1,da2e65ef-571f-4c7f-b661-7047c19fed58,tch_20210427-063822_85_1
std_1619508588984_86_1,ee8af959-bc03-40bf-b7a8-c1ebf9e57be7,tch_20210427-063822_86_1
std_1619509068433_27_2,e00b5e57-ed72-4c3d-a32c-8ad1f30060a5,tch_20210427-063822_27_2
std_1619509051419_26_2,ff4530c5-384a-4227-8d04-6883438832b7,tch_20210427-063822_26_2
std_1619508138632_83_1,4e93107a-c601-4e7e-98f1-dea3624018fb,tch_20210427-063822_83_1
std_1619508623091_88_1,81f52017-ae34-4740-b185-f06bc3b17370,tch_20210427-063822_88_1
std_1619509511522_30_2,7cf969f8-1c88-4b5f-bc8b-a88be3442005,tch_20210427-063822_30_2
std_1619509532720_31_2,418e0b18-087b-4ad9-9ecf-3aa35ed8b202,tch_20210427-063822_31_2
std_1619509517135_29_2,15207347-9cb3-4978-967e-196b0f214658,tch_20210427-063822_29_2
std_1619509519698_94_1,6ec6f114-97f2-409a-910e-264b8be560bb,tch_20210427-063822_94_1
std_1619509084970_28_2,829d0694-b4a3-48fc-b1d6-f48caf7ae0f6,tch_20210427-063822_28_2
std_1619508665837_25_2,927a284d-7a64-4bcf-a668-d1880239deba,tch_20210427-063822_25_2
std_1619508615006_87_1,21de0c89-16ba-40b7-a20e-75df8d447f71,tch_20210427-063822_87_1
std_1619509124911_93_1,8590b5d5-1aa2-43d9-b0a0-ddb76983206c,tch_20210427-063822_93_1
std_1619508192418_20_2,dcde8fba-9596-4a01-b568-fdf7a8b826b2,tch_20210427-063822_20_2
std_1619509560646_32_2,d864b695-4f8d-4ff5-bedf-349117e6db95,tch_20210427-063822_32_2
std_1619509559071_95_1,fcb5a35e-c593-4dbe-a136-424d007ebfbe,tch_20210427-063822_95_1
std_1619508654230_89_1,52b31c9e-93f8-4f7d-8e0f-70612cf357f3,tch_20210427-063822_89_1
std_1619508715100_91_1,545f22e6-0971-4068-a97b-5e9747ad69b1,tch_20210427-063822_91_1
std_1619508202580_21_2,8f68567a-19db-4a1a-b319-ca2599981c79,tch_20210427-063822_21_2
std_1619508687080_90_1,e8d62589-3e9e-467b-bfa9-555c6dfa6e2d,tch_20210427-063822_90_1
std_1619508233846_86_1,46672e15-fb99-4780-8590-689020996987,tch_20210427-063822_86_1
std_1619508266797_24_2,7c839eb7-49f5-48ba-8ba3-3b08d29ed71f,tch_20210427-063822_24_2
std_1619508703178_26_2,32f4e53a-a2d2-4c32-85db-944314403311,tch_20210427-063822_26_2
std_1619509587145_33_2,00891977-dfa7-48e5-a310-1a0706f63382,tch_20210427-063822_33_2
std_1619508238614_23_2,55b0d029-0f10-4416-866d-df39bebf1756,tch_20210427-063822_23_2
std_1619508721065_27_2,84184410-dd1b-4a71-8a22-c8e64b5f8de0,tch_20210427-063822_27_2
std_1619509187464_31_2,888812de-de77-4995-b9b8-ed71983efa44,tch_20210427-063822_31_2
std_1619508232393_22_2,40e245f3-85f8-428d-b710-1e548eb51596,tch_20210427-063822_22_2
std_1619508196178_85_1,ff9f0291-3957-4868-8ca1-cef12d2e27a4,tch_20210427-063822_85_1
std_1619508286462_88_1,a2884ab9-99b7-4aa6-93c4-a6859711f35f,tch_20210427-063822_88_1
std_1619509108073_92_1,ce9b6405-fa0b-466c-84f3-1d36c84c44e4,tch_20210427-063822_92_1
std_1619509623063_97_1,6dcaba98-80bb-45da-81eb-4c221b31c52f,tch_20210427-063822_97_1
std_1619508731171_28_2,83c7172f-7e5b-47ad-8431-2a42523bcdcb,tch_20210427-063822_28_2
std_1619509167012_94_1,71b2fb0e-5e24-4747-b2ae-fb37064132be,tch_20210427-063822_94_1
std_1619509170643_30_2,d8babf98-44e2-48f1-ac94-287043256162,tch_20210427-063822_30_2
std_1619509607376_96_1,8678adfd-a997-4309-83d0-36e7c3319f0e,tch_20210427-063822_96_1
std_1619509626681_98_1,6db70ee7-be78-4ca3-b451-12dc4204a000,tch_20210427-063822_98_1
std_1619508257610_87_1,134f44fe-0ef3-45a4-a2aa-3fea8f636d9c,tch_20210427-063822_87_1
std_1619509163422_29_2,cbd472ab-db84-4c30-91f6-11ff27488685,tch_20210427-063822_29_2
std_1619508782585_93_1,6dc626a3-6644-4d8a-938a-176923d68343,tch_20210427-063822_93_1
std_1619508322772_25_2,1c2a2cb0-9d41-4b1f-8676-1cd31ebb8d12,tch_20210427-063822_25_2
std_1619509630113_35_2,14ea96c1-a706-47f9-9cea-ca90488b85c6,tch_20210427-063822_35_2
std_1619508316544_89_1,6acff307-170c-4e30-9092-3dce6dde8e35,tch_20210427-063822_89_1
std_1619509209045_32_2,52c9b995-9735-4f06-be12-62ba0308bf93,tch_20210427-063822_32_2
std_1619509214054_95_1,854b2b3e-02b6-4ca4-afe7-41bcaebd90b6,tch_20210427-063822_95_1
std_1619509656621_99_1,2daf787b-1f86-42cd-8641-53c7a4c91cf0,tch_20210427-063822_99_1
std_1619508377938_91_1,8a743e73-3682-4055-9f8a-1ceae57e490e,tch_20210427-063822_91_1
std_1619509673400_34_2,dea568e2-6b3e-474b-b5b5-8f1a8738e605,tch_20210427-063822_34_2
std_1619509229282_33_2,19d206b0-38b1-4548-8ddc-460cf6a31292,tch_20210427-063822_33_2
std_1619508344196_90_1,1cd46997-32cf-47fd-9fcc-5551e657ec9a,tch_20210427-063822_90_1
std_1619509663396_36_2,e273e3fe-f0f2-4414-90d7-89f9caa1eaff,tch_20210427-063822_36_2
std_1619508343599_26_2,4b1c4a35-118e-4bcf-8743-23df932e4c61,tch_20210427-063822_26_2
std_1619509708226_38_2,3e5c9d46-9571-4bec-a182-ca5bcd282932,tch_20210427-063822_38_2
std_1619508754943_92_1,8a840e5a-e12f-426e-81fe-ae0d6feb1fc8,tch_20210427-063822_92_1
std_1619508358199_27_2,f4dacc96-e579-4005-a628-2a07627edbf2,tch_20210427-063822_27_2
std_1619508829656_31_2,a12280f0-4d1f-4566-8e79-b584af66e2c3,tch_20210427-063822_31_2
std_1619509704098_100_1,0ae349e3-5636-479b-aac5-a6f6e8e5ae42,tch_20210427-063822_100_1
std_1619509289452_98_1,8e0a342f-fe49-4bd6-8fac-09d04a76d744,tch_20210427-063822_98_1
std_1619508815182_94_1,4033d3ed-8338-4303-88bf-98ac08c4a5fc,tch_20210427-063822_94_1
std_1619509265406_97_1,1dfa1073-7f40-4b30-a7f7-625f6ef65478,tch_20210427-063822_97_1
std_1619508818783_29_2,4f568c5c-4d5e-4e78-9c9a-4d58dd720838,tch_20210427-063822_29_2
std_1619508424803_93_1,dd4e971d-b465-4929-bd26-ba9e8e0061ab,tch_20210427-063822_93_1
std_1619508816163_30_2,0203f173-f897-4678-8d57-7cc16e2f35b2,tch_20210427-063822_30_2
std_1619508364528_28_2,6c2485f0-b27b-42c5-8648-463fe4962f6c,tch_20210427-063822_28_2
std_1619509254740_96_1,f283e466-f335-47b9-a868-2f67c625bc52,tch_20210427-063822_96_1
std_1619509733126_39_2,3660179a-baa7-41b6-bffb-bcd97a61c831,tch_20210427-063822_39_2
std_1619509288042_35_2,49701b82-801c-4fc8-a996-5d627884f1e5,tch_20210427-063822_35_2
std_1619508857308_95_1,9cbb88d8-c29e-4a8f-af0b-0fc703a8090f,tch_20210427-063822_95_1
std_1619508862323_32_2,205a50aa-1669-4792-b313-a1d36c5a916c,tch_20210427-063822_32_2
std_1619509751279_37_2,d6484ff0-05bd-44e1-9103-27ffe8df074e,tch_20210427-063822_37_2
std_1619508876193_33_2,080f2ec7-df6a-41e6-9ab6-7dcdc2bff4b3,tch_20210427-063822_33_2
std_1619509311365_34_2,fbcde9fc-5037-4314-9d1b-1b18dc020b6f,tch_20210427-063822_34_2
std_1619509320330_99_1,b78f1271-bd60-4f3d-8918-e0f202661e6f,tch_20210427-063822_99_1
std_1619509321270_36_2,6c954778-1170-4c41-9f55-73f0bf58ba21,tch_20210427-063822_36_2
std_1619509365363_38_2,45e9e340-e12d-49d1-be19-37f619467349,tch_20210427-063822_38_2
std_1619508474760_31_2,43e859c4-9ee2-4f64-979e-970ec38e958a,tch_20210427-063822_31_2
std_1619508945800_98_1,d09602bb-d4e7-4e09-8f29-0c3beadb530d,tch_20210427-063822_98_1
std_1619509792911_40_2,cd8331aa-5942-4d86-82c3-30ae3e10da56,tch_20210427-063822_40_2
