tchextid,studentuuid,stdextid,groupid
tch_20200702-191603_94,4d04e9f5-bc73-11ea-840b-0242ac110002,std_1593701398426_94,b1a569d6-419d-483d-8f18-330d04380a1f
tch_20200702-191603_90,afa7e1e0-bc72-11ea-840b-0242ac110002,std_1593701134433_90,98b74ac1-82b3-4cfb-b2b5-4aeff3d1fdca
tch_20200702-191603_93,4d6c10d8-bc73-11ea-840b-0242ac110002,std_1593701399095_93,53a29ae4-5a6e-44d6-a845-226aaf936a5c
tch_20200702-191603_94,3e127867-bc73-11ea-94cc-0242ac110002,std_1593701373362_94,b1a569d6-419d-483d-8f18-330d04380a1f
tch_20200702-191603_91,e87fba86-bc72-11ea-840b-0242ac110002,std_1593701229779_91,4ea744be-b294-4573-af3b-c0c7fd27bbf3
tch_20200702-191603_93,3f0f9d10-bc73-11ea-94cc-0242ac110002,std_1593701375001_93,53a29ae4-5a6e-44d6-a845-226aaf936a5c
tch_20200702-191603_91,d88e4fa4-bc72-11ea-94cc-0242ac110002,std_1593701203036_91,4ea744be-b294-4573-af3b-c0c7fd27bbf3
tch_20200702-191603_94,2f918c41-bc73-11ea-840b-0242ac110002,std_1593701349036_94,b1a569d6-419d-483d-8f18-330d04380a1f
tch_20200702-191603_93,2f71a893-bc73-11ea-94cc-0242ac110002,std_1593701348777_93,53a29ae4-5a6e-44d6-a845-226aaf936a5c
tch_20200702-191603_94,208db470-bc73-11ea-94cc-0242ac110002,std_1593701323807_94,b1a569d6-419d-483d-8f18-330d04380a1f
tch_20200702-191603_91,c8c2bb75-bc72-11ea-840b-0242ac110002,std_1593701176546_91,4ea744be-b294-4573-af3b-c0c7fd27bbf3
tch_20200702-191603_89,25322c43-bc72-11ea-840b-0242ac110002,std_1593700902121_89,f155001f-fb7b-46dd-b424-cd934438188e
tch_20200702-191603_93,1fc6bb98-bc73-11ea-94cc-0242ac110002,std_1593701322524_93,53a29ae4-5a6e-44d6-a845-226aaf936a5c
tch_20200702-191603_92,f1d939b0-bc72-11ea-840b-0242ac110002,std_1593701245486_92,3b354a86-362e-48e4-822a-86c4082b12aa
tch_20200702-191603_91,b81e2b62-bc72-11ea-840b-0242ac110002,std_1593701148625_91,4ea744be-b294-4573-af3b-c0c7fd27bbf3
tch_20200702-191603_89,16bf70c8-bc72-11ea-840b-0242ac110002,std_1593700877884_89,f155001f-fb7b-46dd-b424-cd934438188e
tch_20200702-191603_92,e3211164-bc72-11ea-94cc-0242ac110002,std_1593701220775_92,3b354a86-362e-48e4-822a-86c4082b12aa
tch_20200702-191603_90,8fb0bf39-bc72-11ea-94cc-0242ac110002,std_1593701080790_90,2473677e-bbd3-4910-9dbf-0e0c0479b53a
tch_20200702-191603_89,059dc2a1-bc72-11ea-840b-0242ac110002,std_1593700849139_89,f155001f-fb7b-46dd-b424-cd934438188e
tch_20200702-191603_92,d1c0ab87-bc72-11ea-840b-0242ac110002,std_1593701191606_92,3b354a86-362e-48e4-822a-86c4082b12aa
tch_20200702-191603_90,7ed5ddc1-bc72-11ea-840b-0242ac110002,std_1593701052513_90,2473677e-bbd3-4910-9dbf-0e0c0479b53a
tch_20200702-191603_89,f8707fb3-bc71-11ea-94cc-0242ac110002,std_1593700827038_89,f155001f-fb7b-46dd-b424-cd934438188e
tch_20200702-191603_92,c1cde025-bc72-11ea-94cc-0242ac110002,std_1593701164873_92,3b354a86-362e-48e4-822a-86c4082b12aa
tch_20200702-191603_90,6e119123-bc72-11ea-840b-0242ac110002,std_1593701024384_90,2473677e-bbd3-4910-9dbf-0e0c0479b53a
tch_20200702-191603_94,0377b8c8-bc73-11ea-94cc-0242ac110002,std_1593701275031_94,6ff66908-e064-49d6-bc08-96c2f589608a
tch_20200702-191603_93,ff7a252e-bc72-11ea-94cc-0242ac110002,std_1593701268343_93,b05a7108-b152-4671-96c4-5b7bf8a6ca3e
tch_20200702-191603_91,98f8ff2e-bc72-11ea-840b-0242ac110002,std_1593701096384_91,c35e21a6-b7a9-4824-8f0e-d4a3d1bda83e
tch_20200702-191603_90,5cb598e8-bc72-11ea-94cc-0242ac110002,std_1593700995259_90,2473677e-bbd3-4910-9dbf-0e0c0479b53a
tch_20200702-191603_94,f4834af3-bc72-11ea-840b-0242ac110002,std_1593701249943_94,6ff66908-e064-49d6-bc08-96c2f589608a
tch_20200702-191603_93,f1039a5d-bc72-11ea-840b-0242ac110002,std_1593701244078_93,b05a7108-b152-4671-96c4-5b7bf8a6ca3e
tch_20200702-191603_94,e4a9ad20-bc72-11ea-840b-0242ac110002,std_1593701223346_94,6ff66908-e064-49d6-bc08-96c2f589608a
tch_20200702-191603_91,8a27d086-bc72-11ea-840b-0242ac110002,std_1593701071479_91,c35e21a6-b7a9-4824-8f0e-d4a3d1bda83e
tch_20200702-191603_94,d3a8a5c0-bc72-11ea-840b-0242ac110002,std_1593701194760_94,6ff66908-e064-49d6-bc08-96c2f589608a
tch_20200702-191603_93,e2b7ef3e-bc72-11ea-94cc-0242ac110002,std_1593701220061_93,b05a7108-b152-4671-96c4-5b7bf8a6ca3e
tch_20200702-191603_91,79b881ef-bc72-11ea-840b-0242ac110002,std_1593701043940_91,c35e21a6-b7a9-4824-8f0e-d4a3d1bda83e
tch_20200702-191603_92,a288f67f-bc72-11ea-840b-0242ac110002,std_1593701112392_92,edd8536c-6892-4066-bc7f-8d7750d51a20
tch_20200702-191603_93,d2207f7d-bc72-11ea-94cc-0242ac110002,std_1593701192241_93,b05a7108-b152-4671-96c4-5b7bf8a6ca3e
tch_20200702-191603_91,69e43b26-bc72-11ea-94cc-0242ac110002,std_1593701017366_91,c35e21a6-b7a9-4824-8f0e-d4a3d1bda83e
tch_20200702-191603_92,939e4c8f-bc72-11ea-840b-0242ac110002,std_1593701087402_92,edd8536c-6892-4066-bc7f-8d7750d51a20
tch_20200702-191603_90,3ab27993-bc72-11ea-94cc-0242ac110002,std_1593700938187_90,d0fc380c-fe6e-448a-83bb-49064c5836f2
tch_20200702-191603_92,861e55b4-bc72-11ea-94cc-0242ac110002,std_1593701064715_92,edd8536c-6892-4066-bc7f-8d7750d51a20
tch_20200702-191603_90,29a25783-bc72-11ea-840b-0242ac110002,std_1593700909588_90,d0fc380c-fe6e-448a-83bb-49064c5836f2
tch_20200702-191603_92,77174a2b-bc72-11ea-94cc-0242ac110002,std_1593701039524_92,edd8536c-6892-4066-bc7f-8d7750d51a20
tch_20200702-191603_94,b33ec3d6-bc72-11ea-94cc-0242ac110002,std_1593701140406_94,5907f189-40d6-4e62-96dd-8aa51465d83d
tch_20200702-191603_90,1b238e4c-bc72-11ea-840b-0242ac110002,std_1593700885252_90,d0fc380c-fe6e-448a-83bb-49064c5836f2
tch_20200702-191603_94,a3a98203-bc72-11ea-840b-0242ac110002,std_1593701114292_94,5907f189-40d6-4e62-96dd-8aa51465d83d
tch_20200702-191603_90,094d0ea6-bc72-11ea-94cc-0242ac110002,std_1593700855322_90,d0fc380c-fe6e-448a-83bb-49064c5836f2
tch_20200702-191603_93,b3747991-bc72-11ea-94cc-0242ac110002,std_1593701140796_93,69472f38-ae9e-457b-9a3d-4af232f37074
tch_20200702-191603_91,47e82070-bc72-11ea-94cc-0242ac110002,std_1593700960319_91,856d8771-43f5-4ff0-ad92-1195b8211879
tch_20200702-191603_94,95a1216f-bc72-11ea-94cc-0242ac110002,std_1593701090743_94,5907f189-40d6-4e62-96dd-8aa51465d83d
tch_20200702-191603_93,a3a42aa1-bc72-11ea-840b-0242ac110002,std_1593701114274_93,69472f38-ae9e-457b-9a3d-4af232f37074
tch_20200702-191603_91,36a492d7-bc72-11ea-94cc-0242ac110002,std_1593700931370_91,856d8771-43f5-4ff0-ad92-1195b8211879
tch_20200702-191603_95,7e7c2f57-bc73-11ea-840b-0242ac110002,std_1593701481433_95,4e0b2bb1-015a-4b35-a19a-2001b3eda7f4
tch_20200702-191603_94,872da37c-bc72-11ea-94cc-0242ac110002,std_1593701066473_94,5907f189-40d6-4e62-96dd-8aa51465d83d
tch_20200702-191603_93,9125f9ba-bc72-11ea-840b-0242ac110002,std_1593701083232_93,69472f38-ae9e-457b-9a3d-4af232f37074
tch_20200702-191603_91,24a15d38-bc72-11ea-840b-0242ac110002,std_1593700901164_91,856d8771-43f5-4ff0-ad92-1195b8211879
tch_20200702-191603_95,6eb5f1af-bc73-11ea-840b-0242ac110002,std_1593701454941_95,4e0b2bb1-015a-4b35-a19a-2001b3eda7f4
tch_20200702-191603_92,53861123-bc72-11ea-840b-0242ac110002,std_1593700979850_92,36ec71f5-79d3-4daf-9b92-e0e6679b1274
tch_20200702-191603_93,8135788e-bc72-11ea-840b-0242ac110002,std_1593701056476_93,69472f38-ae9e-457b-9a3d-4af232f37074
tch_20200702-191603_91,14f38aa1-bc72-11ea-840b-0242ac110002,std_1593700874871_91,856d8771-43f5-4ff0-ad92-1195b8211879
tch_20200702-191603_95,5f2cbe16-bc73-11ea-94cc-0242ac110002,std_1593701428886_95,4e0b2bb1-015a-4b35-a19a-2001b3eda7f4
tch_20200702-191603_92,439763c5-bc72-11ea-94cc-0242ac110002,std_1593700953121_92,36ec71f5-79d3-4daf-9b92-e0e6679b1274
tch_20200702-191603_95,4ffef0e1-bc73-11ea-94cc-0242ac110002,std_1593701403416_95,4e0b2bb1-015a-4b35-a19a-2001b3eda7f4
tch_20200702-191603_92,33f15913-bc72-11ea-840b-0242ac110002,std_1593700926819_92,36ec71f5-79d3-4daf-9b92-e0e6679b1274
tch_20200702-191603_92,22ef4090-bc72-11ea-94cc-0242ac110002,std_1593700898291_92,36ec71f5-79d3-4daf-9b92-e0e6679b1274
tch_20200702-191603_94,682eea80-bc72-11ea-94cc-0242ac110002,std_1593701014513_94,07bac5ff-dce5-4a18-9909-5adaf2137582
tch_20200702-191603_94,59ac9f21-bc72-11ea-840b-0242ac110002,std_1593700990175_94,07bac5ff-dce5-4a18-9909-5adaf2137582
tch_20200702-191603_93,62b53e79-bc72-11ea-840b-0242ac110002,std_1593701005329_93,3c638dbe-aa59-4a2d-a196-222daaabdbd3
tch_20200702-191603_97,90295528-bc73-11ea-94cc-0242ac110002,std_1593701511065_97,fd234e9f-1bd7-450f-9756-03cc12802f7c
tch_20200702-191603_94,4ae18a39-bc72-11ea-94cc-0242ac110002,std_1593700965337_94,07bac5ff-dce5-4a18-9909-5adaf2137582
tch_20200702-191603_93,5288ec5c-bc72-11ea-94cc-0242ac110002,std_1593700978148_93,3c638dbe-aa59-4a2d-a196-222daaabdbd3
tch_20200702-191603_97,802c5039-bc73-11ea-840b-0242ac110002,std_1593701484239_97,fd234e9f-1bd7-450f-9756-03cc12802f7c
tch_20200702-191603_96,92bcf7cc-bc73-11ea-840b-0242ac110002,std_1593701515401_96,a3f0f2fd-92b5-4c88-a25f-e14ebd5b4a2f
tch_20200702-191603_95,2f92c4a5-bc73-11ea-94cc-0242ac110002,std_1593701349005_95,52203af8-0d08-4462-884d-f1f62f30c549
tch_20200702-191603_93,44db7c8d-bc72-11ea-94cc-0242ac110002,std_1593700955241_93,3c638dbe-aa59-4a2d-a196-222daaabdbd3
tch_20200702-191603_94,3ce8e1d2-bc72-11ea-840b-0242ac110002,std_1593700941909_94,07bac5ff-dce5-4a18-9909-5adaf2137582
tch_20200702-191603_96,8306243f-bc73-11ea-840b-0242ac110002,std_1593701489016_96,a3f0f2fd-92b5-4c88-a25f-e14ebd5b4a2f
tch_20200702-191603_97,707220cd-bc73-11ea-840b-0242ac110002,std_1593701457870_97,fd234e9f-1bd7-450f-9756-03cc12802f7c
tch_20200702-191603_95,1dc3bede-bc73-11ea-94cc-0242ac110002,std_1593701319137_95,52203af8-0d08-4462-884d-f1f62f30c549
tch_20200702-191603_93,3350d381-bc72-11ea-840b-0242ac110002,std_1593700925789_93,3c638dbe-aa59-4a2d-a196-222daaabdbd3
tch_20200702-191603_96,71d61d9d-bc73-11ea-840b-0242ac110002,std_1593701460093_96,a3f0f2fd-92b5-4c88-a25f-e14ebd5b4a2f
tch_20200702-191603_97,6171cba3-bc73-11ea-840b-0242ac110002,std_1593701432683_97,fd234e9f-1bd7-450f-9756-03cc12802f7c
tch_20200702-191603_95,0db07421-bc73-11ea-94cc-0242ac110002,std_1593701292170_95,52203af8-0d08-4462-884d-f1f62f30c549
tch_20200702-191603_96,62aedfe8-bc73-11ea-840b-0242ac110002,std_1593701434768_96,a3f0f2fd-92b5-4c88-a25f-e14ebd5b4a2f
tch_20200702-191603_95,fea43794-bc72-11ea-94cc-0242ac110002,std_1593701266861_95,52203af8-0d08-4462-884d-f1f62f30c549
tch_20200702-191603_97,434110e2-bc73-11ea-840b-0242ac110002,std_1593701382051_97,635a0df2-8e70-41bd-8252-fd1ecd52d644
tch_20200702-191603_97,31d27b4e-bc73-11ea-94cc-0242ac110002,std_1593701352775_97,635a0df2-8e70-41bd-8252-fd1ecd52d644
tch_20200702-191603_96,44acfd42-bc73-11ea-94cc-0242ac110002,std_1593701384396_96,78bf3651-af84-4da5-8464-36a9e35f28d2
tch_20200702-191603_97,21d63aca-bc73-11ea-840b-0242ac110002,std_1593701325983_97,635a0df2-8e70-41bd-8252-fd1ecd52d644
tch_20200702-191603_96,349b8623-bc73-11ea-840b-0242ac110002,std_1593701357473_96,78bf3651-af84-4da5-8464-36a9e35f28d2
tch_20200702-191603_95,df2b45f9-bc72-11ea-94cc-0242ac110002,std_1593701214135_95,35ba1565-6a83-456e-87a3-31e055cb0518
tch_20200702-191603_97,10020500-bc73-11ea-840b-0242ac110002,std_1593701296053_97,635a0df2-8e70-41bd-8252-fd1ecd52d644
tch_20200702-191603_96,24126ed5-bc73-11ea-94cc-0242ac110002,std_1593701329710_96,78bf3651-af84-4da5-8464-36a9e35f28d2
tch_20200702-191603_98,b07f38e1-bc73-11ea-94cc-0242ac110002,std_1593701565330_98,49d75998-3aae-411a-a78d-d2cd27faab67
tch_20200702-191603_95,ceb76328-bc72-11ea-94cc-0242ac110002,std_1593701186511_95,35ba1565-6a83-456e-87a3-31e055cb0518
tch_20200702-191603_96,15ae0c01-bc73-11ea-94cc-0242ac110002,std_1593701305559_96,78bf3651-af84-4da5-8464-36a9e35f28d2
tch_20200702-191603_95,bdf9322e-bc72-11ea-94cc-0242ac110002,std_1593701158436_95,35ba1565-6a83-456e-87a3-31e055cb0518
tch_20200702-191603_98,9e8f17d9-bc73-11ea-840b-0242ac110002,std_1593701535244_98,49d75998-3aae-411a-a78d-d2cd27faab67
tch_20200702-191603_95,ab8b547c-bc72-11ea-840b-0242ac110002,std_1593701127523_95,35ba1565-6a83-456e-87a3-31e055cb0518
tch_20200702-191603_98,8c30ca50-bc73-11ea-94cc-0242ac110002,std_1593701504409_98,49d75998-3aae-411a-a78d-d2cd27faab67
tch_20200702-191603_98,7e0b455a-bc73-11ea-840b-0242ac110002,std_1593701480689_98,49d75998-3aae-411a-a78d-d2cd27faab67
tch_20200702-191603_97,f2c3c0b8-bc72-11ea-840b-0242ac110002,std_1593701247008_97,3144be29-aba3-4fa6-9328-85cb64dc24e7
tch_20200702-191603_99,bcd09b13-bc73-11ea-840b-0242ac110002,std_1593701585992_99,4534d5ac-8646-4f76-b74e-dffacb0ee060
tch_20200702-191603_96,f5b7fa7d-bc72-11ea-94cc-0242ac110002,std_1593701251844_96,d0bf089e-625a-4c2a-8c21-041921675ccd
tch_20200702-191603_97,e30e73ad-bc72-11ea-840b-0242ac110002,std_1593701220650_97,3144be29-aba3-4fa6-9328-85cb64dc24e7
tch_20200702-191603_99,aa6cf6fc-bc73-11ea-840b-0242ac110002,std_1593701555140_99,4534d5ac-8646-4f76-b74e-dffacb0ee060
tch_20200702-191603_96,e5474cac-bc72-11ea-94cc-0242ac110002,std_1593701224380_96,d0bf089e-625a-4c2a-8c21-041921675ccd
tch_20200702-191603_97,d4de6636-bc72-11ea-94cc-0242ac110002,std_1593701196826_97,3144be29-aba3-4fa6-9328-85cb64dc24e7
tch_20200702-191603_99,98596e0a-bc73-11ea-94cc-0242ac110002,std_1593701524790_99,4534d5ac-8646-4f76-b74e-dffacb0ee060
tch_20200702-191603_96,d5c718db-bc72-11ea-840b-0242ac110002,std_1593701198383_96,d0bf089e-625a-4c2a-8c21-041921675ccd
tch_20200702-191603_98,5cc64510-bc73-11ea-94cc-0242ac110002,std_1593701424828_98,3e5f823e-2d02-4f98-94c5-8a732092c155
tch_20200702-191603_97,c587db72-bc72-11ea-94cc-0242ac110002,std_1593701171112_97,3144be29-aba3-4fa6-9328-85cb64dc24e7
tch_20200702-191603_95,8a5fd05c-bc72-11ea-94cc-0242ac110002,std_1593701071793_95,520a19fb-08a7-4315-8fc9-5d59050b18ec
tch_20200702-191603_99,869c91a1-bc73-11ea-840b-0242ac110002,std_1593701495073_99,4534d5ac-8646-4f76-b74e-dffacb0ee060
tch_20200702-191603_98,4cd575ef-bc73-11ea-840b-0242ac110002,std_1593701398081_98,3e5f823e-2d02-4f98-94c5-8a732092c155
tch_20200702-191603_95,791e8bb0-bc72-11ea-94cc-0242ac110002,std_1593701042899_95,520a19fb-08a7-4315-8fc9-5d59050b18ec
tch_20200702-191603_96,c3f3f54f-bc72-11ea-94cc-0242ac110002,std_1593701168444_96,d0bf089e-625a-4c2a-8c21-041921675ccd
tch_20200702-191603_98,3dfdde31-bc73-11ea-840b-0242ac110002,std_1593701373219_98,3e5f823e-2d02-4f98-94c5-8a732092c155
tch_20200702-191603_95,67d5584e-bc72-11ea-94cc-0242ac110002,std_1593701013898_95,520a19fb-08a7-4315-8fc9-5d59050b18ec
tch_20200702-191603_95,5762ae64-bc72-11ea-94cc-0242ac110002,std_1593700986317_95,520a19fb-08a7-4315-8fc9-5d59050b18ec
tch_20200702-191603_98,2e02af28-bc73-11ea-94cc-0242ac110002,std_1593701346349_98,3e5f823e-2d02-4f98-94c5-8a732092c155
tch_20200702-191603_97,a7a05f04-bc72-11ea-840b-0242ac110002,std_1593701120951_97,534cdd1c-8842-43e1-80c7-619293a3cfcd
tch_20200702-191603_99,6776a0d6-bc73-11ea-840b-0242ac110002,std_1593701442779_99,7160f3a7-ae38-43ca-b164-967a8c25c55c
tch_20200702-191603_100,d3c2a101-bc73-11ea-840b-0242ac110002,std_1593701624460_100,63d3d3d1-075f-4310-8593-db13f404b8fe
tch_20200702-191603_97,9898b6bc-bc72-11ea-94cc-0242ac110002,std_1593701095709_97,534cdd1c-8842-43e1-80c7-619293a3cfcd
tch_20200702-191603_99,58725492-bc73-11ea-94cc-0242ac110002,std_1593701417581_99,7160f3a7-ae38-43ca-b164-967a8c25c55c
tch_20200702-191603_100,c3964f2b-bc73-11ea-840b-0242ac110002,std_1593701597351_100,63d3d3d1-075f-4310-8593-db13f404b8fe
tch_20200702-191603_96,a2a0287f-bc72-11ea-94cc-0242ac110002,std_1593701112516_96,d6dd6734-f2d2-4ab6-8a9f-46c96c540ebf
tch_20200702-191603_97,88d81e87-bc72-11ea-840b-0242ac110002,std_1593701069306_97,534cdd1c-8842-43e1-80c7-619293a3cfcd
tch_20200702-191603_99,48c7402c-bc73-11ea-94cc-0242ac110002,std_1593701391305_99,7160f3a7-ae38-43ca-b164-967a8c25c55c
tch_20200702-191603_100,b3177090-bc73-11ea-840b-0242ac110002,std_1593701569675_100,63d3d3d1-075f-4310-8593-db13f404b8fe
tch_20200702-191603_96,92f9f691-bc72-11ea-840b-0242ac110002,std_1593701086310_96,d6dd6734-f2d2-4ab6-8a9f-46c96c540ebf
tch_20200702-191603_97,7abf437f-bc72-11ea-94cc-0242ac110002,std_1593701045675_97,534cdd1c-8842-43e1-80c7-619293a3cfcd
tch_20200702-191603_98,0f1c11c8-bc73-11ea-840b-0242ac110002,std_1593701293925_98,338928be-2e5d-4f8a-863b-d5ae4e7b221f
tch_20200702-191603_99,38bde081-bc73-11ea-94cc-0242ac110002,std_1593701364403_99,7160f3a7-ae38-43ca-b164-967a8c25c55c
tch_20200702-191603_100,a23a1d93-bc73-11ea-94cc-0242ac110002,std_1593701541382_100,63d3d3d1-075f-4310-8593-db13f404b8fe
tch_20200702-191603_96,83bbd4fe-bc72-11ea-840b-0242ac110002,std_1593701060739_96,d6dd6734-f2d2-4ab6-8a9f-46c96c540ebf
tch_20200702-191603_98,fd25fc5c-bc72-11ea-94cc-0242ac110002,std_1593701264415_98,338928be-2e5d-4f8a-863b-d5ae4e7b221f
tch_20200702-191603_96,736e66ad-bc72-11ea-840b-0242ac110002,std_1593701033378_96,d6dd6734-f2d2-4ab6-8a9f-46c96c540ebf
tch_20200702-191603_98,ee540a2d-bc72-11ea-840b-0242ac110002,std_1593701239569_98,338928be-2e5d-4f8a-863b-d5ae4e7b221f
tch_20200702-191603_98,dcacd8a3-bc72-11ea-840b-0242ac110002,std_1593701209930_98,338928be-2e5d-4f8a-863b-d5ae4e7b221f
tch_20200702-191603_99,1a20f609-bc73-11ea-840b-0242ac110002,std_1593701313062_99,4bb888fe-417f-4e44-a334-3ade1908518d
tch_20200702-191603_100,83e9f43c-bc73-11ea-94cc-0242ac110002,std_1593701490532_100,28f61f51-43c2-4513-9b8c-c0d3cf17dbbe
tch_20200702-191603_100,737638e9-bc73-11ea-94cc-0242ac110002,std_1593701462915_100,28f61f51-43c2-4513-9b8c-c0d3cf17dbbe
tch_20200702-191603_99,0c50472f-bc73-11ea-840b-0242ac110002,std_1593701289871_99,4bb888fe-417f-4e44-a334-3ade1908518d
tch_20200702-191603_100,6204bd16-bc73-11ea-94cc-0242ac110002,std_1593701433657_100,28f61f51-43c2-4513-9b8c-c0d3cf17dbbe
tch_20200702-191603_99,fd63a13c-bc72-11ea-94cc-0242ac110002,std_1593701264826_99,4bb888fe-417f-4e44-a334-3ade1908518d
tch_20200702-191603_98,bc4f791d-bc72-11ea-94cc-0242ac110002,std_1593701155656_98,90751f49-f369-40a2-8f91-118ba9bec58e
tch_20200702-191603_100,5438a216-bc73-11ea-840b-0242ac110002,std_1593701410497_100,28f61f51-43c2-4513-9b8c-c0d3cf17dbbe
tch_20200702-191603_99,ecf03411-bc72-11ea-94cc-0242ac110002,std_1593701237235_99,4bb888fe-417f-4e44-a334-3ade1908518d
tch_20200702-191603_98,accf6d96-bc72-11ea-94cc-0242ac110002,std_1593701129635_98,90751f49-f369-40a2-8f91-118ba9bec58e
tch_20200702-191603_98,9d19d1d4-bc72-11ea-94cc-0242ac110002,std_1593701103285_98,90751f49-f369-40a2-8f91-118ba9bec58e
tch_20200702-191603_98,8d603f5a-bc72-11ea-840b-0242ac110002,std_1593701076895_98,90751f49-f369-40a2-8f91-118ba9bec58e
tch_20200702-191603_99,ce2a8cca-bc72-11ea-94cc-0242ac110002,std_1593701185621_99,6454d35b-cb5e-453a-9df4-f49f4066bf0f
tch_20200702-191603_100,327cec79-bc73-11ea-840b-0242ac110002,std_1593701353921_100,01c0c375-d604-4586-965d-304bcb597dbf
tch_20200702-191603_99,bc752986-bc72-11ea-840b-0242ac110002,std_1593701155913_99,6454d35b-cb5e-453a-9df4-f49f4066bf0f
tch_20200702-191603_100,244b588d-bc73-11ea-94cc-0242ac110002,std_1593701330022_100,01c0c375-d604-4586-965d-304bcb597dbf
tch_20200702-191603_99,ab4b1735-bc72-11ea-94cc-0242ac110002,std_1593701127075_99,6454d35b-cb5e-453a-9df4-f49f4066bf0f
tch_20200702-191603_100,146c8a8f-bc73-11ea-94cc-0242ac110002,std_1593701303464_100,01c0c375-d604-4586-965d-304bcb597dbf
tch_20200702-191603_99,98ef13eb-bc72-11ea-94cc-0242ac110002,std_1593701096301_99,6454d35b-cb5e-453a-9df4-f49f4066bf0f
tch_20200702-191603_100,06c97ba6-bc73-11ea-840b-0242ac110002,std_1593701280615_100,01c0c375-d604-4586-965d-304bcb597dbf
tch_20200702-191603_100,e8822ba6-bc72-11ea-840b-0242ac110002,std_1593701229806_100,10d47fcd-e6a5-4ae6-bdd8-080c184fae52
tch_20200702-191603_100,d79b63ef-bc72-11ea-840b-0242ac110002,std_1593701201452_100,10d47fcd-e6a5-4ae6-bdd8-080c184fae52
tch_20200702-191603_100,c79d4e40-bc72-11ea-94cc-0242ac110002,std_1593701174615_100,10d47fcd-e6a5-4ae6-bdd8-080c184fae52
tch_20200702-191603_100,b8e7e4bd-bc72-11ea-94cc-0242ac110002,std_1593701149947_100,10d47fcd-e6a5-4ae6-bdd8-080c184fae52
tch_20200702-135738_2,6b45b2b7-bc40-11ea-94cc-0242ac110002,std_1593679544843_2,1977b5c0-4fe4-42a6-918c-904db2218770
tch_20200702-135738_2,5b5cab44-bc40-11ea-840b-0242ac110002,std_1593679518120_2,1977b5c0-4fe4-42a6-918c-904db2218770
tch_20200702-135738_2,497403c6-bc40-11ea-94cc-0242ac110002,std_1593679488093_2,1977b5c0-4fe4-42a6-918c-904db2218770
tch_20200702-135738_2,39b826a0-bc40-11ea-94cc-0242ac110002,std_1593679461700_2,1977b5c0-4fe4-42a6-918c-904db2218770
tch_20200702-135738_1,7f221411-bc40-11ea-840b-0242ac110002,std_1593679578140_1,b20a37d4-36e8-43f7-9633-3e23fe5ec3a3
tch_20200702-135738_1,6ffb4b8d-bc40-11ea-94cc-0242ac110002,std_1593679552733_1,b20a37d4-36e8-43f7-9633-3e23fe5ec3a3
tch_20200702-135738_1,5fe986f5-bc40-11ea-94cc-0242ac110002,std_1593679525779_1,b20a37d4-36e8-43f7-9633-3e23fe5ec3a3
tch_20200702-135738_2,1a973fd0-bc40-11ea-840b-0242ac110002,std_1593679409471_2,02a46832-3c49-4c1a-a37d-8de25c7aca36
tch_20200702-135738_2,0b8a4028-bc40-11ea-94cc-0242ac110002,std_1593679384225_2,02a46832-3c49-4c1a-a37d-8de25c7aca36
tch_20200702-135738_1,5043550c-bc40-11ea-94cc-0242ac110002,std_1593679499474_1,b20a37d4-36e8-43f7-9633-3e23fe5ec3a3
tch_20200702-135738_2,fd5997c3-bc3f-11ea-840b-0242ac110002,std_1593679360419_2,02a46832-3c49-4c1a-a37d-8de25c7aca36
tch_20200702-135738_2,ed2a869c-bc3f-11ea-94cc-0242ac110002,std_1593679333263_2,02a46832-3c49-4c1a-a37d-8de25c7aca36
tch_20200702-135738_4,8ef5977d-bc40-11ea-94cc-0242ac110002,std_1593679604707_4,9750a655-20e0-4edf-b73c-0789bc7011ca
tch_20200702-135738_3,8fc14be3-bc40-11ea-840b-0242ac110002,std_1593679606059_3,d99de2fc-41e8-41e6-a759-b340961d4ea4
tch_20200702-135738_4,7e092a23-bc40-11ea-840b-0242ac110002,std_1593679576327_4,9750a655-20e0-4edf-b73c-0789bc7011ca
tch_20200702-135738_3,80846372-bc40-11ea-94cc-0242ac110002,std_1593679580487_3,d99de2fc-41e8-41e6-a759-b340961d4ea4
tch_20200702-135738_4,6fe70099-bc40-11ea-94cc-0242ac110002,std_1593679552606_4,9750a655-20e0-4edf-b73c-0789bc7011ca
tch_20200702-135738_1,2f85386d-bc40-11ea-840b-0242ac110002,std_1593679444587_1,5803b8bb-9ade-40fe-b23b-bbe4e6bffdae
tch_20200702-135738_3,70d901c2-bc40-11ea-94cc-0242ac110002,std_1593679554166_3,d99de2fc-41e8-41e6-a759-b340961d4ea4
tch_20200702-135738_1,1deea7a2-bc40-11ea-94cc-0242ac110002,std_1593679415063_1,5803b8bb-9ade-40fe-b23b-bbe4e6bffdae
tch_20200702-135738_4,622a2822-bc40-11ea-94cc-0242ac110002,std_1593679529568_4,9750a655-20e0-4edf-b73c-0789bc7011ca
tch_20200702-135738_3,5f810132-bc40-11ea-94cc-0242ac110002,std_1593679525087_3,d99de2fc-41e8-41e6-a759-b340961d4ea4
tch_20200702-135738_1,0def0bfb-bc40-11ea-94cc-0242ac110002,std_1593679388235_1,5803b8bb-9ade-40fe-b23b-bbe4e6bffdae
