tchextid,stduuid,stdextid,groupid
tch_20200713-112355_50,46eb1fea-c4cf-11ea-acee-0242ac110002,std_1594620511294_50,70b53f88-412c-42ef-b4f6-d5982cb93c23
tch_20200713-112355_47,0f249018-c4cf-11ea-af23-0242ac110002,std_1594620417690_47,026b5698-ff72-47d1-830d-0c6cc1b678a7
tch_20200713-112355_48,21fa7dca-c4cf-11ea-af23-0242ac110002,std_1594620449302_48,eae7d9fd-7f0e-4110-ba80-94634f950d78
tch_20200713-112355_52,597a6849-c4cf-11ea-af23-0242ac110002,std_1594620542432_52,4e8f1684-b0fe-4f7c-8c57-83df487b0c10
tch_20200713-112355_51,5b130986-c4cf-11ea-af23-0242ac110002,std_1594620545086_51,cccad0f0-99f4-4f71-9ec5-861334ce3501
tch_20200713-112355_44,a0952f73-c4ce-11ea-af23-0242ac110002,std_1594620231871_44,78f6a924-2c35-4bef-b108-ed7a554300ff
tch_20200713-112355_56,ce2cacec-c4cf-11ea-96b3-0242ac110002,std_1594620738185_56,09e5c515-1590-46fb-a2aa-4a95db2039f7
tch_20200713-112355_45,c0cb2ff8-c4ce-11ea-af23-0242ac110002,std_1594620286260_45,d63777a0-ab9d-43d1-ae91-28d590998f08
tch_20200713-112355_46,d78efa0d-c4ce-11ea-96b3-0242ac110002,std_1594620324416_46,fed92745-3fae-4952-a726-141bb331842b
tch_20200713-112355_49,2ed979d1-c4cf-11ea-acee-0242ac110002,std_1594620470911_49,094f60f2-5455-421b-8b72-d796691d0695
tch_20200713-112355_50,3a9c7dac-c4cf-11ea-af23-0242ac110002,std_1594620490648_50,70b53f88-412c-42ef-b4f6-d5982cb93c23
tch_20200713-112355_47,0089da98-c4cf-11ea-acee-0242ac110002,std_1594620393191_47,026b5698-ff72-47d1-830d-0c6cc1b678a7
tch_20200713-112355_57,023d3a48-c4d0-11ea-89f8-0242ac110002,std_1594620825543_57,4b25111d-9e05-46c1-937d-c737da3dbf73
tch_20200713-112355_48,148cd697-c4cf-11ea-89f8-0242ac110002,std_1594620426757_48,eae7d9fd-7f0e-4110-ba80-94634f950d78
tch_20200713-112355_53,a680bb0a-c4cf-11ea-acee-0242ac110002,std_1594620671641_53,e0bcee1c-cfa6-4fef-bca6-0760ec6b4cd7
tch_20200713-112355_56,c0e8fba8-c4cf-11ea-89f8-0242ac110002,std_1594620715949_56,09e5c515-1590-46fb-a2aa-4a95db2039f7
tch_20200713-112355_45,b3afee74-c4ce-11ea-acee-0242ac110002,std_1594620264280_45,d63777a0-ab9d-43d1-ae91-28d590998f08
tch_20200713-112355_46,c98fc1ef-c4ce-11ea-acee-0242ac110002,std_1594620300966_46,fed92745-3fae-4952-a726-141bb331842b
tch_20200713-112355_49,21e065d9-c4cf-11ea-af23-0242ac110002,std_1594620449145_49,094f60f2-5455-421b-8b72-d796691d0695
tch_20200713-112355_50,2aeeaab6-c4cf-11ea-89f8-0242ac110002,std_1594620464317_50,70b53f88-412c-42ef-b4f6-d5982cb93c23
tch_20200713-112355_57,f3fc6517-c4cf-11ea-acee-0242ac110002,std_1594620801662_57,4b25111d-9e05-46c1-937d-c737da3dbf73
tch_20200713-112355_48,06e7cbbf-c4cf-11ea-96b3-0242ac110002,std_1594620403869_48,eae7d9fd-7f0e-4110-ba80-94634f950d78
tch_20200713-112355_53,997f91b3-c4cf-11ea-acee-0242ac110002,std_1594620649827_53,e0bcee1c-cfa6-4fef-bca6-0760ec6b4cd7
tch_20200713-112355_45,a610d784-c4ce-11ea-96b3-0242ac110002,std_1594620241134_45,d63777a0-ab9d-43d1-ae91-28d590998f08
tch_20200713-112355_46,bc1e711f-c4ce-11ea-89f8-0242ac110002,std_1594620278387_46,fed92745-3fae-4952-a726-141bb331842b
tch_20200713-112355_55,a8bbb71f-c4cf-11ea-af23-0242ac110002,std_1594620675407_55,929b2520-6345-4dc6-879a-88f130bbab00
tch_20200713-112355_49,14679b22-c4cf-11ea-af23-0242ac110002,std_1594620426525_49,094f60f2-5455-421b-8b72-d796691d0695
tch_20200713-112355_52,4dba4a17-c4cf-11ea-89f8-0242ac110002,std_1594620522699_52,2e3dc4b6-683f-4c85-9635-36443e5a1f36
tch_20200713-112355_54,a911ed3e-c4cf-11ea-89f8-0242ac110002,std_1594620675958_54,988552f7-d4e0-43c8-bcab-41ebd8826f3c
tch_20200713-112355_50,1cffecf8-c4cf-11ea-acee-0242ac110002,std_1594620440940_50,70b53f88-412c-42ef-b4f6-d5982cb93c23
tch_20200713-112355_57,e64c364d-c4cf-11ea-acee-0242ac110002,std_1594620778683_57,4b25111d-9e05-46c1-937d-c737da3dbf73
tch_20200713-112355_60,09fcb750-c4d0-11ea-89f8-0242ac110002,std_1594620838564_60,5d599d94-1111-435c-9809-e57fd69fac67
tch_20200713-112355_58,0b1e2d3d-c4d0-11ea-af23-0242ac110002,std_1594620840419_58,842cacee-466d-4da0-a85c-b52a6dbdb288
tch_20200713-112355_51,4dfcd0fc-c4cf-11ea-acee-0242ac110002,std_1594620523135_51,48aa3dbc-1657-4ed5-9c48-fc4863196e0a
tch_20200713-112355_53,8b1efe6d-c4cf-11ea-96b3-0242ac110002,std_1594620625715_53,e0bcee1c-cfa6-4fef-bca6-0760ec6b4cd7
tch_20200713-112355_46,af1642c2-c4ce-11ea-89f8-0242ac110002,std_1594620256229_46,fed92745-3fae-4952-a726-141bb331842b
tch_20200713-112355_55,9af0adb6-c4cf-11ea-89f8-0242ac110002,std_1594620652237_55,929b2520-6345-4dc6-879a-88f130bbab00
tch_20200713-112355_54,99c63739-c4cf-11ea-acee-0242ac110002,std_1594620650295_54,988552f7-d4e0-43c8-bcab-41ebd8826f3c
tch_20200713-112355_49,07e601a4-c4cf-11ea-96b3-0242ac110002,std_1594620405549_49,094f60f2-5455-421b-8b72-d796691d0695
tch_20200713-112355_52,42543288-c4cf-11ea-acee-0242ac110002,std_1594620503585_52,2e3dc4b6-683f-4c85-9635-36443e5a1f36
tch_20200713-112355_50,10d4ff15-c4cf-11ea-96b3-0242ac110002,std_1594620420549_50,70b53f88-412c-42ef-b4f6-d5982cb93c23
tch_20200713-112355_60,feb37724-c4cf-11ea-acee-0242ac110002,std_1594620819625_60,5d599d94-1111-435c-9809-e57fd69fac67
tch_20200713-112355_57,d9aab871-c4cf-11ea-89f8-0242ac110002,std_1594620757440_57,4b25111d-9e05-46c1-937d-c737da3dbf73
tch_20200713-112355_47,f0707428-c4ce-11ea-af23-0242ac110002,std_1594620366212_47,013120cd-c95a-42f8-b98f-5cda81f1da2a
tch_20200713-112355_58,ff355115-c4cf-11ea-af23-0242ac110002,std_1594620820471_58,842cacee-466d-4da0-a85c-b52a6dbdb288
tch_20200713-112355_59,11a3f1c2-c4d0-11ea-89f8-0242ac110002,std_1594620851378_59,612161e6-a939-41d3-9084-b4f89004c1a1
tch_20200713-112355_51,4079cd31-c4cf-11ea-96b3-0242ac110002,std_1594620500457_51,48aa3dbc-1657-4ed5-9c48-fc4863196e0a
tch_20200713-112355_53,7d8b58d2-c4cf-11ea-89f8-0242ac110002,std_1594620602928_53,e0bcee1c-cfa6-4fef-bca6-0760ec6b4cd7
tch_20200713-112355_56,b3b96f3d-c4cf-11ea-af23-0242ac110002,std_1594620693852_56,13725856-d3d1-4850-99f5-517c07c744b4
tch_20200713-112355_54,8b9e19e4-c4cf-11ea-af23-0242ac110002,std_1594620626554_54,988552f7-d4e0-43c8-bcab-41ebd8826f3c
tch_20200713-112355_52,35ccf437-c4cf-11ea-89f8-0242ac110002,std_1594620482575_52,2e3dc4b6-683f-4c85-9635-36443e5a1f36
tch_20200713-112355_55,8ac964a5-c4cf-11ea-af23-0242ac110002,std_1594620625152_55,929b2520-6345-4dc6-879a-88f130bbab00
tch_20200713-112355_60,f2ee9e0a-c4cf-11ea-af23-0242ac110002,std_1594620799889_60,5d599d94-1111-435c-9809-e57fd69fac67
tch_20200713-112355_57,c96adf69-c4cf-11ea-89f8-0242ac110002,std_1594620730207_57,4b25111d-9e05-46c1-937d-c737da3dbf73
tch_20200713-112355_48,f766fc6c-c4ce-11ea-89f8-0242ac110002,std_1594620377866_48,12476b2b-656f-4c83-81b5-5a7d7866e67e
tch_20200713-112355_59,0657a407-c4d0-11ea-acee-0242ac110002,std_1594620832443_59,612161e6-a939-41d3-9084-b4f89004c1a1
tch_20200713-112355_58,f3abfa60-c4cf-11ea-89f8-0242ac110002,std_1594620801105_58,842cacee-466d-4da0-a85c-b52a6dbdb288
tch_20200713-112355_51,330dfaf6-c4cf-11ea-89f8-0242ac110002,std_1594620477946_51,48aa3dbc-1657-4ed5-9c48-fc4863196e0a
tch_20200713-112355_47,e23b377b-c4ce-11ea-acee-0242ac110002,std_1594620342362_47,013120cd-c95a-42f8-b98f-5cda81f1da2a
tch_20200713-112355_53,7043d766-c4cf-11ea-89f8-0242ac110002,std_1594620580649_53,e0bcee1c-cfa6-4fef-bca6-0760ec6b4cd7
tch_20200713-112355_56,a5bbbd96-c4cf-11ea-acee-0242ac110002,std_1594620670348_56,13725856-d3d1-4850-99f5-517c07c744b4
tch_20200713-112355_54,8065f011-c4cf-11ea-af23-0242ac110002,std_1594620607684_54,988552f7-d4e0-43c8-bcab-41ebd8826f3c
tch_20200713-112355_52,288635f1-c4cf-11ea-89f8-0242ac110002,std_1594620460233_52,2e3dc4b6-683f-4c85-9635-36443e5a1f36
tch_20200713-112355_55,7da0409d-c4cf-11ea-89f8-0242ac110002,std_1594620603077_55,929b2520-6345-4dc6-879a-88f130bbab00
tch_20200713-112355_60,e6c07be5-c4cf-11ea-acee-0242ac110002,std_1594620779438_60,5d599d94-1111-435c-9809-e57fd69fac67
tch_20200713-112355_48,e9dec87a-c4ce-11ea-96b3-0242ac110002,std_1594620355173_48,12476b2b-656f-4c83-81b5-5a7d7866e67e
tch_20200713-112355_51,26900bc5-c4cf-11ea-af23-0242ac110002,std_1594620456982_51,48aa3dbc-1657-4ed5-9c48-fc4863196e0a
tch_20200713-112355_59,f8638f96-c4cf-11ea-af23-0242ac110002,std_1594620808992_59,612161e6-a939-41d3-9084-b4f89004c1a1
tch_20200713-112355_47,d64626f8-c4ce-11ea-89f8-0242ac110002,std_1594620322309_47,013120cd-c95a-42f8-b98f-5cda81f1da2a
tch_20200713-112355_58,e45792be-c4cf-11ea-af23-0242ac110002,std_1594620775388_58,842cacee-466d-4da0-a85c-b52a6dbdb288
tch_20200713-112355_56,98cf2d51-c4cf-11ea-acee-0242ac110002,std_1594620648675_56,13725856-d3d1-4850-99f5-517c07c744b4
tch_20200713-112355_54,749b726e-c4cf-11ea-89f8-0242ac110002,std_1594620587924_54,988552f7-d4e0-43c8-bcab-41ebd8826f3c
tch_20200713-112355_52,1bb6a3b3-c4cf-11ea-89f8-0242ac110002,std_1594620438801_52,2e3dc4b6-683f-4c85-9635-36443e5a1f36
tch_20200713-112355_55,7256b1dc-c4cf-11ea-acee-0242ac110002,std_1594620584146_55,929b2520-6345-4dc6-879a-88f130bbab00
tch_20200713-112355_49,fae30357-c4ce-11ea-af23-0242ac110002,std_1594620383730_49,ba87d77a-bfb4-4c7c-a4b7-3490d02e2ab8
tch_20200713-112355_60,dba88482-c4cf-11ea-af23-0242ac110002,std_1594620760818_60,5d599d94-1111-435c-9809-e57fd69fac67
tch_20200713-112355_48,daf556df-c4ce-11ea-89f8-0242ac110002,std_1594620330128_48,12476b2b-656f-4c83-81b5-5a7d7866e67e
tch_20200713-112355_50,035d6ccd-c4cf-11ea-96b3-0242ac110002,std_1594620397941_50,b08075a7-ba01-4c5f-84b8-66a0d64c5cf9
tch_20200713-112355_59,e9c4e277-c4cf-11ea-acee-0242ac110002,std_1594620784518_59,612161e6-a939-41d3-9084-b4f89004c1a1
tch_20200713-112355_51,1a61e8de-c4cf-11ea-89f8-0242ac110002,std_1594620436534_51,48aa3dbc-1657-4ed5-9c48-fc4863196e0a
tch_20200713-112355_47,c925dbbe-c4ce-11ea-89f8-0242ac110002,std_1594620300251_47,013120cd-c95a-42f8-b98f-5cda81f1da2a
tch_20200713-112355_58,d61758c9-c4cf-11ea-af23-0242ac110002,std_1594620751481_58,842cacee-466d-4da0-a85c-b52a6dbdb288
tch_20200713-112355_61,1d4e655a-c4d0-11ea-89f8-0242ac110002,std_1594620870953_61,ab0244ac-c3b9-4ce1-ac37-25f523d91ead
tch_20200713-112355_56,8b58fadc-c4cf-11ea-89f8-0242ac110002,std_1594620626094_56,13725856-d3d1-4850-99f5-517c07c744b4
tch_20200713-112355_62,1f921441-c4d0-11ea-acee-0242ac110002,std_1594620874778_62,c8c610a7-6c7d-400b-acb3-7ee11a7d6953
tch_20200713-112355_49,ed884859-c4ce-11ea-96b3-0242ac110002,std_1594620361322_49,ba87d77a-bfb4-4c7c-a4b7-3490d02e2ab8
tch_20200713-112355_50,f795fb16-c4ce-11ea-89f8-0242ac110002,std_1594620378190_50,b08075a7-ba01-4c5f-84b8-66a0d64c5cf9
tch_20200713-112355_59,dba5779e-c4cf-11ea-acee-0242ac110002,std_1594620760792_59,612161e6-a939-41d3-9084-b4f89004c1a1
tch_20200713-112355_48,ce38fec6-c4ce-11ea-af23-0242ac110002,std_1594620308777_48,12476b2b-656f-4c83-81b5-5a7d7866e67e
tch_20200713-112355_57,bac1aa67-c4cf-11ea-af23-0242ac110002,std_1594620705647_57,a06b74ce-5201-48e3-ac83-4f3f83d60a4a
tch_20200713-112355_47,baead29d-c4ce-11ea-af23-0242ac110002,std_1594620276083_47,013120cd-c95a-42f8-b98f-5cda81f1da2a
tch_20200713-112355_53,6292225a-c4cf-11ea-89f8-0242ac110002,std_1594620557681_53,476bdaa8-95a0-406d-9e88-bb3f9c9f9cea
tch_20200713-112355_61,110e41a7-c4d0-11ea-acee-0242ac110002,std_1594620850402_61,ab0244ac-c3b9-4ce1-ac37-25f523d91ead
tch_20200713-112355_56,7dff5090-c4cf-11ea-acee-0242ac110002,std_1594620603676_56,13725856-d3d1-4850-99f5-517c07c744b4
tch_20200713-112355_62,127720d1-c4d0-11ea-af23-0242ac110002,std_1594620852745_62,c8c610a7-6c7d-400b-acb3-7ee11a7d6953
tch_20200713-112355_49,e0b07888-c4ce-11ea-89f8-0242ac110002,std_1594620339764_49,ba87d77a-bfb4-4c7c-a4b7-3490d02e2ab8
tch_20200713-112355_50,ebad202d-c4ce-11ea-96b3-0242ac110002,std_1594620358190_50,b08075a7-ba01-4c5f-84b8-66a0d64c5cf9
tch_20200713-112355_48,c0a44709-c4ce-11ea-89f8-0242ac110002,std_1594620285692_48,12476b2b-656f-4c83-81b5-5a7d7866e67e
tch_20200713-112355_57,aba1231f-c4cf-11ea-acee-0242ac110002,std_1594620680192_57,a06b74ce-5201-48e3-ac83-4f3f83d60a4a
tch_20200713-112355_53,53c56098-c4cf-11ea-af23-0242ac110002,std_1594620532859_53,476bdaa8-95a0-406d-9e88-bb3f9c9f9cea
tch_20200713-112355_54,66902ae1-c4cf-11ea-af23-0242ac110002,std_1594620564373_54,4064ee40-5097-4902-b9df-dd23be0d6c26
tch_20200713-112355_61,023d1333-c4d0-11ea-89f8-0242ac110002,std_1594620825552_61,ab0244ac-c3b9-4ce1-ac37-25f523d91ead
tch_20200713-112355_55,64e5d71d-c4cf-11ea-af23-0242ac110002,std_1594620561580_55,57d1ef85-de36-478f-98ee-46b6c4e6197e
tch_20200713-112355_52,0d1955f9-c4cf-11ea-af23-0242ac110002,std_1594620414272_52,41b430b2-b8b6-4546-a76b-18a40023fb7d
tch_20200713-112355_60,ccf6282c-c4cf-11ea-acee-0242ac110002,std_1594620736176_60,65b903fe-b9ea-44e8-a80a-78108f9134bc
tch_20200713-112355_62,0677fd55-c4d0-11ea-af23-0242ac110002,std_1594620832662_62,c8c610a7-6c7d-400b-acb3-7ee11a7d6953
tch_20200713-112355_58,c8a656eb-c4cf-11ea-af23-0242ac110002,std_1594620728936_58,65eb0c8b-c449-4b5a-ae54-e471a47faca2
tch_20200713-112355_49,d3d6d485-c4ce-11ea-89f8-0242ac110002,std_1594620318207_49,ba87d77a-bfb4-4c7c-a4b7-3490d02e2ab8
tch_20200713-112355_50,dc5dbfe7-c4ce-11ea-af23-0242ac110002,std_1594620332519_50,b08075a7-ba01-4c5f-84b8-66a0d64c5cf9
tch_20200713-112355_51,0afc6a12-c4cf-11ea-acee-0242ac110002,std_1594620410734_51,e05239f9-fd7c-4b41-8b62-a0cda8d94f1b
tch_20200713-112355_57,9dfae030-c4cf-11ea-96b3-0242ac110002,std_1594620657366_57,a06b74ce-5201-48e3-ac83-4f3f83d60a4a
tch_20200713-112355_53,4637af10-c4cf-11ea-af23-0242ac110002,std_1594620510112_53,476bdaa8-95a0-406d-9e88-bb3f9c9f9cea
tch_20200713-112355_54,56a13065-c4cf-11ea-96b3-0242ac110002,std_1594620537652_54,4064ee40-5097-4902-b9df-dd23be0d6c26
tch_20200713-112355_52,00132340-c4cf-11ea-af23-0242ac110002,std_1594620392431_52,41b430b2-b8b6-4546-a76b-18a40023fb7d
tch_20200713-112355_61,f41061d2-c4cf-11ea-96b3-0242ac110002,std_1594620801781_61,ab0244ac-c3b9-4ce1-ac37-25f523d91ead
tch_20200713-112355_55,5a2f8776-c4cf-11ea-af23-0242ac110002,std_1594620543612_55,57d1ef85-de36-478f-98ee-46b6c4e6197e
tch_20200713-112355_62,f7bffc30-c4cf-11ea-96b3-0242ac110002,std_1594620807906_62,c8c610a7-6c7d-400b-acb3-7ee11a7d6953
tch_20200713-112355_60,bd895605-c4cf-11ea-acee-0242ac110002,std_1594620710293_60,65b903fe-b9ea-44e8-a80a-78108f9134bc
tch_20200713-112355_49,c6bd1a10-c4ce-11ea-89f8-0242ac110002,std_1594620295916_49,ba87d77a-bfb4-4c7c-a4b7-3490d02e2ab8
tch_20200713-112355_59,cd82149b-c4cf-11ea-96b3-0242ac110002,std_1594620737037_59,4af4b2c5-4152-41a1-8a3e-1bb02cbd6895
tch_20200713-112355_58,ba1abbe0-c4cf-11ea-af23-0242ac110002,std_1594620704544_58,65eb0c8b-c449-4b5a-ae54-e471a47faca2
tch_20200713-112355_63,2a291acb-c4d0-11ea-acee-0242ac110002,std_1594620892530_63,accc524f-d02b-47d1-a322-ceda3e9d888f
tch_20200713-112355_50,cdc94ccc-c4ce-11ea-acee-0242ac110002,std_1594620307762_50,b08075a7-ba01-4c5f-84b8-66a0d64c5cf9
tch_20200713-112355_57,926777b5-c4cf-11ea-89f8-0242ac110002,std_1594620637941_57,a06b74ce-5201-48e3-ac83-4f3f83d60a4a
tch_20200713-112355_51,fd39ec2d-c4ce-11ea-af23-0242ac110002,std_1594620387657_51,e05239f9-fd7c-4b41-8b62-a0cda8d94f1b
tch_20200713-112355_53,36c50ffa-c4cf-11ea-acee-0242ac110002,std_1594620484202_53,476bdaa8-95a0-406d-9e88-bb3f9c9f9cea
tch_20200713-112355_54,477733e5-c4cf-11ea-89f8-0242ac110002,std_1594620512202_54,4064ee40-5097-4902-b9df-dd23be0d6c26
tch_20200713-112355_52,f3fad3af-c4ce-11ea-acee-0242ac110002,std_1594620372053_52,41b430b2-b8b6-4546-a76b-18a40023fb7d
tch_20200713-112355_56,6fa2dd1b-c4cf-11ea-acee-0242ac110002,std_1594620579585_56,b0eff232-0587-479a-a861-a7b2d0bb7275
tch_20200713-112355_61,e68d84cf-c4cf-11ea-acee-0242ac110002,std_1594620779109_61,ab0244ac-c3b9-4ce1-ac37-25f523d91ead
tch_20200713-112355_55,4d013345-c4cf-11ea-89f8-0242ac110002,std_1594620521486_55,57d1ef85-de36-478f-98ee-46b6c4e6197e
tch_20200713-112355_62,ebbba97b-c4cf-11ea-89f8-0242ac110002,std_1594620787785_62,c8c610a7-6c7d-400b-acb3-7ee11a7d6953
tch_20200713-112355_60,b1f96f97-c4cf-11ea-89f8-0242ac110002,std_1594620690897_60,65b903fe-b9ea-44e8-a80a-78108f9134bc
tch_20200713-112355_59,be3267a7-c4cf-11ea-acee-0242ac110002,std_1594620711398_59,4af4b2c5-4152-41a1-8a3e-1bb02cbd6895
tch_20200713-112355_58,aaea08b0-c4cf-11ea-acee-0242ac110002,std_1594620679046_58,65eb0c8b-c449-4b5a-ae54-e471a47faca2
tch_20200713-112355_63,1b10aa7c-c4d0-11ea-96b3-0242ac110002,std_1594620867216_63,accc524f-d02b-47d1-a322-ceda3e9d888f
tch_20200713-112355_57,83a982cc-c4cf-11ea-af23-0242ac110002,std_1594620613208_57,a06b74ce-5201-48e3-ac83-4f3f83d60a4a
tch_20200713-112355_51,edf27bd0-c4ce-11ea-96b3-0242ac110002,std_1594620362020_51,e05239f9-fd7c-4b41-8b62-a0cda8d94f1b
tch_20200713-112355_53,28751f33-c4cf-11ea-af23-0242ac110002,std_1594620460183_53,476bdaa8-95a0-406d-9e88-bb3f9c9f9cea
tch_20200713-112355_54,39aced33-c4cf-11ea-89f8-0242ac110002,std_1594620489082_54,4064ee40-5097-4902-b9df-dd23be0d6c26
tch_20200713-112355_52,e586dfb8-c4ce-11ea-96b3-0242ac110002,std_1594620347896_52,41b430b2-b8b6-4546-a76b-18a40023fb7d
tch_20200713-112355_55,40443f1a-c4cf-11ea-af23-0242ac110002,std_1594620500116_55,57d1ef85-de36-478f-98ee-46b6c4e6197e
tch_20200713-112355_56,63704e1e-c4cf-11ea-89f8-0242ac110002,std_1594620559114_56,b0eff232-0587-479a-a861-a7b2d0bb7275
tch_20200713-112355_60,a46729e7-c4cf-11ea-89f8-0242ac110002,std_1594620668117_60,65b903fe-b9ea-44e8-a80a-78108f9134bc
tch_20200713-112355_63,0c6e7aa7-c4d0-11ea-96b3-0242ac110002,std_1594620842603_63,accc524f-d02b-47d1-a322-ceda3e9d888f
tch_20200713-112355_58,9d1477cb-c4cf-11ea-96b3-0242ac110002,std_1594620655846_58,65eb0c8b-c449-4b5a-ae54-e471a47faca2
tch_20200713-112355_59,aebda58a-c4cf-11ea-acee-0242ac110002,std_1594620685481_59,4af4b2c5-4152-41a1-8a3e-1bb02cbd6895
tch_20200713-112355_51,e0ca6982-c4ce-11ea-89f8-0242ac110002,std_1594620339922_51,e05239f9-fd7c-4b41-8b62-a0cda8d94f1b
tch_20200713-112355_54,2c45fcfa-c4cf-11ea-89f8-0242ac110002,std_1594620466555_54,4064ee40-5097-4902-b9df-dd23be0d6c26
tch_20200713-112355_52,d921819d-c4ce-11ea-acee-0242ac110002,std_1594620326812_52,41b430b2-b8b6-4546-a76b-18a40023fb7d
tch_20200713-112355_65,358435b7-c4d0-11ea-acee-0242ac110002,std_1594620911597_65,30d55634-d54a-4123-8b6a-dc84873cfd85
tch_20200713-112355_55,32d585c8-c4cf-11ea-af23-0242ac110002,std_1594620477584_55,57d1ef85-de36-478f-98ee-46b6c4e6197e
tch_20200713-112355_60,966d6f8e-c4cf-11ea-96b3-0242ac110002,std_1594620644688_60,65b903fe-b9ea-44e8-a80a-78108f9134bc
tch_20200713-112355_56,53cd01da-c4cf-11ea-af23-0242ac110002,std_1594620532901_56,b0eff232-0587-479a-a861-a7b2d0bb7275
tch_20200713-112355_64,349d30fe-c4d0-11ea-96b3-0242ac110002,std_1594620910047_64,25d3c2a3-1578-4a20-97a3-cade415a891f
tch_20200713-112355_63,fe9fc7a4-c4cf-11ea-96b3-0242ac110002,std_1594620819508_63,accc524f-d02b-47d1-a322-ceda3e9d888f
tch_20200713-112355_58,8da7f34c-c4cf-11ea-96b3-0242ac110002,std_1594620629972_58,65eb0c8b-c449-4b5a-ae54-e471a47faca2
tch_20200713-112355_59,a1bdb4f2-c4cf-11ea-af23-0242ac110002,std_1594620663652_59,4af4b2c5-4152-41a1-8a3e-1bb02cbd6895
tch_20200713-112355_51,d4e4e939-c4ce-11ea-96b3-0242ac110002,std_1594620319665_51,e05239f9-fd7c-4b41-8b62-a0cda8d94f1b
tch_20200713-112355_61,d752bf02-c4cf-11ea-acee-0242ac110002,std_1594620753577_61,b68f8b55-e78e-4c09-bddb-71a786be347d
tch_20200713-112355_65,26550867-c4d0-11ea-acee-0242ac110002,std_1594620886116_65,30d55634-d54a-4123-8b6a-dc84873cfd85
tch_20200713-112355_56,467ddf2a-c4cf-11ea-acee-0242ac110002,std_1594620510564_56,b0eff232-0587-479a-a861-a7b2d0bb7275
tch_20200713-112355_62,dcb4ebc8-c4cf-11ea-96b3-0242ac110002,std_1594620762599_62,63e524ee-cc74-40c1-8183-a2aebd7c5513
tch_20200713-112355_64,2800bd0b-c4d0-11ea-af23-0242ac110002,std_1594620888905_64,25d3c2a3-1578-4a20-97a3-cade415a891f
tch_20200713-112355_57,76278fe4-c4cf-11ea-af23-0242ac110002,std_1594620590548_57,27259e87-fa59-40d5-ab21-b343e7afb596
tch_20200713-112355_63,f10e1dee-c4cf-11ea-af23-0242ac110002,std_1594620796729_63,accc524f-d02b-47d1-a322-ceda3e9d888f
tch_20200713-112355_59,92144e12-c4cf-11ea-96b3-0242ac110002,std_1594620637382_59,4af4b2c5-4152-41a1-8a3e-1bb02cbd6895
tch_20200713-112355_53,1a21f9f0-c4cf-11ea-af23-0242ac110002,std_1594620436157_53,91ea92d1-754e-405c-af96-66395593d5f4
tch_20200713-112355_61,ca619ad2-c4cf-11ea-af23-0242ac110002,std_1594620731861_61,b68f8b55-e78e-4c09-bddb-71a786be347d
tch_20200713-112355_65,19db380a-c4d0-11ea-96b3-0242ac110002,std_1594620865173_65,30d55634-d54a-4123-8b6a-dc84873cfd85
tch_20200713-112355_56,38136176-c4cf-11ea-96b3-0242ac110002,std_1594620486370_56,b0eff232-0587-479a-a861-a7b2d0bb7275
tch_20200713-112355_62,d05fe007-c4cf-11ea-af23-0242ac110002,std_1594620741881_62,63e524ee-cc74-40c1-8183-a2aebd7c5513
tch_20200713-112355_57,690bb317-c4cf-11ea-af23-0242ac110002,std_1594620568546_57,27259e87-fa59-40d5-ab21-b343e7afb596
tch_20200713-112355_64,182b64b3-c4d0-11ea-acee-0242ac110002,std_1594620862335_64,25d3c2a3-1578-4a20-97a3-cade415a891f
tch_20200713-112355_66,3ec68284-c4d0-11ea-af23-0242ac110002,std_1594620927119_66,962be13d-947c-475c-ab0b-86f0990b6eb8
tch_20200713-112355_54,1df45e5b-c4cf-11ea-af23-0242ac110002,std_1594620442574_54,11f857cf-377a-4d70-9b34-3acadd9e35f1
tch_20200713-112355_53,0dfcffd4-c4cf-11ea-89f8-0242ac110002,std_1594620415782_53,91ea92d1-754e-405c-af96-66395593d5f4
tch_20200713-112355_61,bcd855d1-c4cf-11ea-acee-0242ac110002,std_1594620709141_61,b68f8b55-e78e-4c09-bddb-71a786be347d
tch_20200713-112355_65,0d5cab69-c4d0-11ea-89f8-0242ac110002,std_1594620844218_65,30d55634-d54a-4123-8b6a-dc84873cfd85
tch_20200713-112355_60,8abba8b8-c4cf-11ea-af23-0242ac110002,std_1594620625028_60,cf62c27c-57e8-43a9-aa62-978223f67181
tch_20200713-112355_62,c453019d-c4cf-11ea-af23-0242ac110002,std_1594620721676_62,63e524ee-cc74-40c1-8183-a2aebd7c5513
tch_20200713-112355_58,7dce0738-c4cf-11ea-af23-0242ac110002,std_1594620603353_58,938d85c9-8641-4815-a727-5740cc13a0ff
tch_20200713-112355_64,0a237932-c4d0-11ea-acee-0242ac110002,std_1594620838807_64,25d3c2a3-1578-4a20-97a3-cade415a891f
tch_20200713-112355_57,5b51e6fb-c4cf-11ea-acee-0242ac110002,std_1594620545506_57,27259e87-fa59-40d5-ab21-b343e7afb596
tch_20200713-112355_55,2457f5d7-c4cf-11ea-acee-0242ac110002,std_1594620453292_55,f84f52cd-8f4c-4025-a20c-dc2f75d1df8c
tch_20200713-112355_66,335d5e9e-c4d0-11ea-acee-0242ac110002,std_1594620907958_66,962be13d-947c-475c-ab0b-86f0990b6eb8
