tchextid,stduuid,stdextid,groupid
tch_20200706-220859_44,66fe4059-bfac-11ea-94cc-0242ac110002,std_1594055775922_44,496fee65-bbd7-49dd-8908-ba7bb0c7766f
tch_20200706-220859_42,d735790f-bfab-11ea-94cc-0242ac110002,std_1594055534677_42,9544a609-4139-4f26-aa8d-db3efac0539d
tch_20200706-220859_44,57e866e9-bfac-11ea-840b-0242ac110002,std_1594055750617_44,496fee65-bbd7-49dd-8908-ba7bb0c7766f
tch_20200706-220859_42,c6b2f154-bfab-11ea-840b-0242ac110002,std_1594055506995_42,9544a609-4139-4f26-aa8d-db3efac0539d
tch_20200706-220859_45,d0cac0d9-bfac-11ea-840b-0242ac110002,std_1594055953430_45,afd9ac14-77cc-4931-85bf-3f99c76f49d1
tch_20200706-220859_44,4773740a-bfac-11ea-840b-0242ac110002,std_1594055723003_44,496fee65-bbd7-49dd-8908-ba7bb0c7766f
tch_20200706-220859_45,c10917da-bfac-11ea-94cc-0242ac110002,std_1594055927003_45,afd9ac14-77cc-4931-85bf-3f99c76f49d1
tch_20200706-220859_44,3a36798d-bfac-11ea-840b-0242ac110002,std_1594055700763_44,496fee65-bbd7-49dd-8908-ba7bb0c7766f
tch_20200706-220859_41,95dbe3f8-bfab-11ea-94cc-0242ac110002,std_1594055424984_41,d1b3c454-dfaa-4470-aa88-3bf6683737ed
tch_20200706-220859_45,b25534d6-bfac-11ea-94cc-0242ac110002,std_1594055902321_45,afd9ac14-77cc-4931-85bf-3f99c76f49d1
tch_20200706-220859_41,860c30fe-bfab-11ea-94cc-0242ac110002,std_1594055398543_41,d1b3c454-dfaa-4470-aa88-3bf6683737ed
tch_20200706-220859_43,6ba7562e-bfac-11ea-840b-0242ac110002,std_1594055783743_43,3f9893fb-6880-4b51-ada7-37b6f828ec8a
tch_20200706-220859_45,a241e8e2-bfac-11ea-94cc-0242ac110002,std_1594055875366_45,afd9ac14-77cc-4931-85bf-3f99c76f49d1
tch_20200706-220859_41,75fbcb76-bfab-11ea-94cc-0242ac110002,std_1594055371583_41,d1b3c454-dfaa-4470-aa88-3bf6683737ed
tch_20200706-220859_43,5d1ec8ed-bfac-11ea-94cc-0242ac110002,std_1594055759370_43,3f9893fb-6880-4b51-ada7-37b6f828ec8a
tch_20200706-220859_42,a6cc21ec-bfab-11ea-840b-0242ac110002,std_1594055453449_42,7cd0afcc-3f48-439d-a4af-7b5b4cde9a8a
tch_20200706-220859_41,64f323aa-bfab-11ea-840b-0242ac110002,std_1594055343011_41,d1b3c454-dfaa-4470-aa88-3bf6683737ed
tch_20200706-220859_46,dda01faf-bfac-11ea-840b-0242ac110002,std_1594055974957_46,ce7fa2f1-617c-4104-891c-f9eef4ef2cae
tch_20200706-220859_43,4e92441e-bfac-11ea-840b-0242ac110002,std_1594055734953_43,3f9893fb-6880-4b51-ada7-37b6f828ec8a
tch_20200706-220859_42,97d82875-bfab-11ea-94cc-0242ac110002,std_1594055428397_42,7cd0afcc-3f48-439d-a4af-7b5b4cde9a8a
tch_20200706-220859_46,ccdbfa34-bfac-11ea-94cc-0242ac110002,std_1594055946830_46,ce7fa2f1-617c-4104-891c-f9eef4ef2cae
tch_20200706-220859_43,3de85e03-bfac-11ea-840b-0242ac110002,std_1594055706957_43,3f9893fb-6880-4b51-ada7-37b6f828ec8a
tch_20200706-220859_44,19473a8e-bfac-11ea-94cc-0242ac110002,std_1594055645540_44,a771fe74-30d2-4415-bf99-718ea8fbad37
tch_20200706-220859_42,85c478f6-bfab-11ea-840b-0242ac110002,std_1594055398054_42,7cd0afcc-3f48-439d-a4af-7b5b4cde9a8a
tch_20200706-220859_46,beeec318-bfac-11ea-840b-0242ac110002,std_1594055923462_46,ce7fa2f1-617c-4104-891c-f9eef4ef2cae
tch_20200706-220859_44,0b3760f1-bfac-11ea-840b-0242ac110002,std_1594055621932_44,a771fe74-30d2-4415-bf99-718ea8fbad37
tch_20200706-220859_42,74f3834d-bfab-11ea-840b-0242ac110002,std_1594055369854_42,7cd0afcc-3f48-439d-a4af-7b5b4cde9a8a
tch_20200706-220859_45,829dc802-bfac-11ea-840b-0242ac110002,std_1594055822261_45,9d32021d-f447-49f1-91ef-3ba39d1d0ee5
tch_20200706-220859_46,ae23e77b-bfac-11ea-94cc-0242ac110002,std_1594055895231_46,ce7fa2f1-617c-4104-891c-f9eef4ef2cae
tch_20200706-220859_44,fc7acb84-bfab-11ea-94cc-0242ac110002,std_1594055597218_44,a771fe74-30d2-4415-bf99-718ea8fbad37
tch_20200706-220859_45,72a6424f-bfac-11ea-94cc-0242ac110002,std_1594055795475_45,9d32021d-f447-49f1-91ef-3ba39d1d0ee5
tch_20200706-220859_44,ec96580d-bfab-11ea-840b-0242ac110002,std_1594055570562_44,a771fe74-30d2-4415-bf99-718ea8fbad37
tch_20200706-220859_45,60fc7874-bfac-11ea-94cc-0242ac110002,std_1594055765848_45,9d32021d-f447-49f1-91ef-3ba39d1d0ee5
tch_20200706-220859_45,533fed70-bfac-11ea-94cc-0242ac110002,std_1594055742784_45,9d32021d-f447-49f1-91ef-3ba39d1d0ee5
tch_20200706-220859_43,1dd9bbae-bfac-11ea-94cc-0242ac110002,std_1594055653212_43,8170efe1-6a7e-41f5-9436-e46daa7ddcc0
tch_20200706-220859_43,0ba90dc3-bfac-11ea-840b-0242ac110002,std_1594055622707_43,8170efe1-6a7e-41f5-9436-e46daa7ddcc0
tch_20200706-220859_46,9264f053-bfac-11ea-840b-0242ac110002,std_1594055848738_46,7e0ffdd1-bba9-416e-96e3-18a20bec8cbd
tch_20200706-220859_43,f9a11ec2-bfab-11ea-94cc-0242ac110002,std_1594055592445_43,8170efe1-6a7e-41f5-9436-e46daa7ddcc0
tch_20200706-220859_46,8279290d-bfac-11ea-94cc-0242ac110002,std_1594055822000_46,7e0ffdd1-bba9-416e-96e3-18a20bec8cbd
tch_20200706-220859_44,cd86d623-bfab-11ea-94cc-0242ac110002,std_1594055518433_44,e91275b9-9a0e-46dc-a260-9baa0db17dc3
tch_20200706-220859_43,e92d3c9e-bfab-11ea-94cc-0242ac110002,std_1594055564840_43,8170efe1-6a7e-41f5-9436-e46daa7ddcc0
tch_20200706-220859_46,710b5693-bfac-11ea-94cc-0242ac110002,std_1594055792755_46,7e0ffdd1-bba9-416e-96e3-18a20bec8cbd
tch_20200706-220859_47,fc456e2f-bfac-11ea-840b-0242ac110002,std_1594056026389_47,6ae1c76e-8239-4778-9375-bc902919c257
tch_20200706-220859_44,be885533-bfab-11ea-94cc-0242ac110002,std_1594055493287_44,e91275b9-9a0e-46dc-a260-9baa0db17dc3
tch_20200706-220859_45,3286b317-bfac-11ea-94cc-0242ac110002,std_1594055687913_45,6045488c-40da-4c47-8469-408d34b0c425
tch_20200706-220859_46,61ba9849-bfac-11ea-94cc-0242ac110002,std_1594055767050_46,7e0ffdd1-bba9-416e-96e3-18a20bec8cbd
tch_20200706-220859_47,ee144fd2-bfac-11ea-840b-0242ac110002,std_1594056002525_47,6ae1c76e-8239-4778-9375-bc902919c257
tch_20200706-220859_45,22d55d73-bfac-11ea-94cc-0242ac110002,std_1594055661589_45,6045488c-40da-4c47-8469-408d34b0c425
tch_20200706-220859_44,ae46f58e-bfab-11ea-94cc-0242ac110002,std_1594055466028_44,e91275b9-9a0e-46dc-a260-9baa0db17dc3
tch_20200706-220859_47,dc971388-bfac-11ea-840b-0242ac110002,std_1594055973245_47,6ae1c76e-8239-4778-9375-bc902919c257
tch_20200706-220859_44,9e5b7d40-bfab-11ea-94cc-0242ac110002,std_1594055439312_44,e91275b9-9a0e-46dc-a260-9baa0db17dc3
tch_20200706-220859_45,131a6b91-bfac-11ea-94cc-0242ac110002,std_1594055635175_45,6045488c-40da-4c47-8469-408d34b0c425
tch_20200706-220859_47,cd7b6ea9-bfac-11ea-840b-0242ac110002,std_1594055947892_47,6ae1c76e-8239-4778-9375-bc902919c257
tch_20200706-220859_45,043fc680-bfac-11ea-94cc-0242ac110002,std_1594055610254_45,6045488c-40da-4c47-8469-408d34b0c425
tch_20200706-220859_43,c894820b-bfab-11ea-840b-0242ac110002,std_1594055510119_43,9635e991-0794-41a1-8f8c-943fd4839e06
tch_20200706-220859_48,07509440-bfad-11ea-94cc-0242ac110002,std_1594056044908_48,32570387-53a9-472e-94e7-43bddde43345
tch_20200706-220859_43,b68c1cf4-bfab-11ea-94cc-0242ac110002,std_1594055479904_43,9635e991-0794-41a1-8f8c-943fd4839e06
tch_20200706-220859_48,f8e55355-bfac-11ea-94cc-0242ac110002,std_1594056020591_48,32570387-53a9-472e-94e7-43bddde43345
tch_20200706-220859_48,e84382e7-bfac-11ea-840b-0242ac110002,std_1594055992827_48,32570387-53a9-472e-94e7-43bddde43345
tch_20200706-220859_43,a6a69806-bfab-11ea-840b-0242ac110002,std_1594055453230_43,9635e991-0794-41a1-8f8c-943fd4839e06
tch_20200706-220859_46,401bb83a-bfac-11ea-840b-0242ac110002,std_1594055710681_46,893b4e81-b317-4b3f-8c75-6df734fa128b
tch_20200706-220859_43,94f30ab8-bfab-11ea-840b-0242ac110002,std_1594055423536_43,9635e991-0794-41a1-8f8c-943fd4839e06
tch_20200706-220859_48,d80c0d68-bfac-11ea-840b-0242ac110002,std_1594055965606_48,32570387-53a9-472e-94e7-43bddde43345
tch_20200706-220859_46,30f42cb5-bfac-11ea-94cc-0242ac110002,std_1594055685243_46,893b4e81-b317-4b3f-8c75-6df734fa128b
tch_20200706-220859_45,e4c28ebb-bfab-11ea-840b-0242ac110002,std_1594055557437_45,bd50a35b-661e-46db-81c9-53eb271d6558
tch_20200706-220859_47,ac961b41-bfac-11ea-840b-0242ac110002,std_1594055892676_47,362f589b-3c2a-41d3-a5d5-6408c7662e0d
tch_20200706-220859_46,2147e03b-bfac-11ea-94cc-0242ac110002,std_1594055658933_46,893b4e81-b317-4b3f-8c75-6df734fa128b
tch_20200706-220859_45,d452a4bf-bfab-11ea-94cc-0242ac110002,std_1594055529832_45,bd50a35b-661e-46db-81c9-53eb271d6558
tch_20200706-220859_47,9acf531a-bfac-11ea-94cc-0242ac110002,std_1594055862849_47,362f589b-3c2a-41d3-a5d5-6408c7662e0d
tch_20200706-220859_46,104097ab-bfac-11ea-840b-0242ac110002,std_1594055630411_46,893b4e81-b317-4b3f-8c75-6df734fa128b
tch_20200706-220859_45,c44524d2-bfab-11ea-840b-0242ac110002,std_1594055502923_45,bd50a35b-661e-46db-81c9-53eb271d6558
tch_20200706-220859_47,8b7fa618-bfac-11ea-94cc-0242ac110002,std_1594055837168_47,362f589b-3c2a-41d3-a5d5-6408c7662e0d
tch_20200706-220859_45,b517098f-bfab-11ea-840b-0242ac110002,std_1594055477443_45,bd50a35b-661e-46db-81c9-53eb271d6558
tch_20200706-220859_47,7a88b127-bfac-11ea-94cc-0242ac110002,std_1594055808721_47,362f589b-3c2a-41d3-a5d5-6408c7662e0d
tch_20200706-220859_48,b535bfac-bfac-11ea-840b-0242ac110002,std_1594055907165_48,cac7cc7c-250e-4afc-92d6-8f4a174f78a5
tch_20200706-220859_48,a4bb4dcd-bfac-11ea-94cc-0242ac110002,std_1594055879492_48,cac7cc7c-250e-4afc-92d6-8f4a174f78a5
tch_20200706-220859_48,949e8bf2-bfac-11ea-94cc-0242ac110002,std_1594055852472_48,cac7cc7c-250e-4afc-92d6-8f4a174f78a5
tch_20200706-220859_46,f1654575-bfab-11ea-94cc-0242ac110002,std_1594055578621_46,9808e883-e3ae-401e-bf69-723bf2fa8937
tch_20200706-220859_48,85c12836-bfac-11ea-840b-0242ac110002,std_1594055827516_48,cac7cc7c-250e-4afc-92d6-8f4a174f78a5
tch_20200706-220859_46,e39384fb-bfab-11ea-94cc-0242ac110002,std_1594055555440_46,9808e883-e3ae-401e-bf69-723bf2fa8937
tch_20200706-220859_47,5bf738d9-bfac-11ea-94cc-0242ac110002,std_1594055757421_47,23c4520f-afd9-4c68-a238-29591e2b3b91
tch_20200706-220859_49,27af2ad8-bfad-11ea-94cc-0242ac110002,std_1594056099168_49,53cbd67d-3108-4a5b-a3e9-36f8869c2ec3
tch_20200706-220859_46,d3793481-bfab-11ea-94cc-0242ac110002,std_1594055528417_46,9808e883-e3ae-401e-bf69-723bf2fa8937
tch_20200706-220859_47,4a656344-bfac-11ea-840b-0242ac110002,std_1594055727966_47,23c4520f-afd9-4c68-a238-29591e2b3b91
tch_20200706-220859_49,179612ca-bfad-11ea-94cc-0242ac110002,std_1594056072189_49,53cbd67d-3108-4a5b-a3e9-36f8869c2ec3
tch_20200706-220859_46,c385574f-bfab-11ea-94cc-0242ac110002,std_1594055501639_46,9808e883-e3ae-401e-bf69-723bf2fa8937
tch_20200706-220859_47,38915525-bfac-11ea-94cc-0242ac110002,std_1594055698037_47,23c4520f-afd9-4c68-a238-29591e2b3b91
tch_20200706-220859_49,072dc957-bfad-11ea-94cc-0242ac110002,std_1594056044689_49,53cbd67d-3108-4a5b-a3e9-36f8869c2ec3
tch_20200706-220859_47,27bc3f97-bfac-11ea-840b-0242ac110002,std_1594055669759_47,23c4520f-afd9-4c68-a238-29591e2b3b91
tch_20200706-220859_49,f5cacca6-bfac-11ea-840b-0242ac110002,std_1594056015518_49,53cbd67d-3108-4a5b-a3e9-36f8869c2ec3
tch_20200706-220859_48,6627687e-bfac-11ea-840b-0242ac110002,std_1594055774476_48,09240f7d-d4be-4deb-b76c-2f1305d6a7d4
tch_20200706-220859_48,56c1c147-bfac-11ea-94cc-0242ac110002,std_1594055748693_48,09240f7d-d4be-4deb-b76c-2f1305d6a7d4
tch_20200706-220859_51,36a9dab3-bfad-11ea-840b-0242ac110002,std_1594056124312_51,b5415881-8675-4770-997b-699561dea6cc
tch_20200706-220859_50,36e6e42c-bfad-11ea-840b-0242ac110002,std_1594056124747_50,a7e3e7fb-6fa4-4587-81af-106d4b2c69af
tch_20200706-220859_48,461cbd8d-bfac-11ea-840b-0242ac110002,std_1594055720755_48,09240f7d-d4be-4deb-b76c-2f1305d6a7d4
tch_20200706-220859_50,2703a938-bfad-11ea-840b-0242ac110002,std_1594056098078_50,a7e3e7fb-6fa4-4587-81af-106d4b2c69af
tch_20200706-220859_51,2818c264-bfad-11ea-840b-0242ac110002,std_1594056099901_51,b5415881-8675-4770-997b-699561dea6cc
tch_20200706-220859_51,179687ff-bfad-11ea-94cc-0242ac110002,std_1594056072221_51,b5415881-8675-4770-997b-699561dea6cc
tch_20200706-220859_48,375ea145-bfac-11ea-94cc-0242ac110002,std_1594055696041_48,09240f7d-d4be-4deb-b76c-2f1305d6a7d4
tch_20200706-220859_50,167f7316-bfad-11ea-840b-0242ac110002,std_1594056070375_50,a7e3e7fb-6fa4-4587-81af-106d4b2c69af
tch_20200706-220859_47,07cd0c5c-bfac-11ea-94cc-0242ac110002,std_1594055616207_47,37db8580-41b1-466c-8900-116b7389d318
tch_20200706-220859_50,0766b40b-bfad-11ea-840b-0242ac110002,std_1594056045035_50,a7e3e7fb-6fa4-4587-81af-106d4b2c69af
tch_20200706-220859_51,09aab0e2-bfad-11ea-840b-0242ac110002,std_1594056048837_51,b5415881-8675-4770-997b-699561dea6cc
tch_20200706-220859_47,f9102890-bfab-11ea-94cc-0242ac110002,std_1594055591482_47,37db8580-41b1-466c-8900-116b7389d318
tch_20200706-220859_49,d64f6958-bfac-11ea-840b-0242ac110002,std_1594055962703_49,daf8c80b-8e44-4170-a82a-8127532b12f0
tch_20200706-220859_47,e95b50f5-bfab-11ea-94cc-0242ac110002,std_1594055565135_47,37db8580-41b1-466c-8900-116b7389d318
tch_20200706-220859_49,c7d6e207-bfac-11ea-840b-0242ac110002,std_1594055938409_49,daf8c80b-8e44-4170-a82a-8127532b12f0
tch_20200706-220859_52,4470c5eb-bfad-11ea-840b-0242ac110002,std_1594056147446_52,fbf41996-c9fa-4b69-94dd-465caa46013a
tch_20200706-220859_47,d8fc7d26-bfab-11ea-94cc-0242ac110002,std_1594055537657_47,37db8580-41b1-466c-8900-116b7389d318
tch_20200706-220859_49,b674f6a6-bfac-11ea-94cc-0242ac110002,std_1594055909229_49,daf8c80b-8e44-4170-a82a-8127532b12f0
tch_20200706-220859_52,332a29a8-bfad-11ea-94cc-0242ac110002,std_1594056118450_52,fbf41996-c9fa-4b69-94dd-465caa46013a
tch_20200706-220859_49,a6bc2716-bfac-11ea-840b-0242ac110002,std_1594055882848_49,daf8c80b-8e44-4170-a82a-8127532b12f0
tch_20200706-220859_48,1a4549b1-bfac-11ea-94cc-0242ac110002,std_1594055647218_48,7cac2312-f36e-4218-8c51-68a2614a2d70
tch_20200706-220859_52,247d4c64-bfad-11ea-94cc-0242ac110002,std_1594056093816_52,fbf41996-c9fa-4b69-94dd-465caa46013a
tch_20200706-220859_48,0a3a3b53-bfac-11ea-94cc-0242ac110002,std_1594055620262_48,7cac2312-f36e-4218-8c51-68a2614a2d70
tch_20200706-220859_50,e5232ffd-bfac-11ea-840b-0242ac110002,std_1594055987558_50,03ceca35-2146-4f60-9bd1-379c16736eaa
tch_20200706-220859_51,eab238af-bfac-11ea-840b-0242ac110002,std_1594055996884_51,3544454a-562e-4742-82a3-9111faffcdd7
tch_20200706-220859_52,1558310d-bfad-11ea-94cc-0242ac110002,std_1594056068372_52,fbf41996-c9fa-4b69-94dd-465caa46013a
tch_20200706-220859_48,fb0ff071-bfab-11ea-94cc-0242ac110002,std_1594055594810_48,7cac2312-f36e-4218-8c51-68a2614a2d70
tch_20200706-220859_50,d49bc589-bfac-11ea-94cc-0242ac110002,std_1594055959810_50,03ceca35-2146-4f60-9bd1-379c16736eaa
tch_20200706-220859_51,dd2e9930-bfac-11ea-94cc-0242ac110002,std_1594055974215_51,3544454a-562e-4742-82a3-9111faffcdd7
tch_20200706-220859_48,eb15aaef-bfab-11ea-94cc-0242ac110002,std_1594055568031_48,7cac2312-f36e-4218-8c51-68a2614a2d70
tch_20200706-220859_50,c49c50c4-bfac-11ea-840b-0242ac110002,std_1594055932999_50,03ceca35-2146-4f60-9bd1-379c16736eaa
tch_20200706-220859_51,ce0055d4-bfac-11ea-840b-0242ac110002,std_1594055948758_51,3544454a-562e-4742-82a3-9111faffcdd7
tch_20200706-220859_50,b6ed33e5-bfac-11ea-840b-0242ac110002,std_1594055910042_50,03ceca35-2146-4f60-9bd1-379c16736eaa
tch_20200706-220859_51,c0479c72-bfac-11ea-94cc-0242ac110002,std_1594055925719_51,3544454a-562e-4742-82a3-9111faffcdd7
tch_20200706-220859_49,893bf7c1-bfac-11ea-840b-0242ac110002,std_1594055833330_49,d389a910-edf2-4197-b866-5409a6fe9b41
tch_20200706-220859_52,f670f7ca-bfac-11ea-840b-0242ac110002,std_1594056016551_52,af542c05-3244-4278-8601-ae0779f25f0d
tch_20200706-220859_49,76daeba7-bfac-11ea-840b-0242ac110002,std_1594055802543_49,d389a910-edf2-4197-b866-5409a6fe9b41
tch_20200706-220859_52,e542c5bc-bfac-11ea-94cc-0242ac110002,std_1594055987778_52,af542c05-3244-4278-8601-ae0779f25f0d
tch_20200706-220859_49,68029111-bfac-11ea-840b-0242ac110002,std_1594055777649_49,d389a910-edf2-4197-b866-5409a6fe9b41
tch_20200706-220859_49,58b861a4-bfac-11ea-840b-0242ac110002,std_1594055751968_49,d389a910-edf2-4197-b866-5409a6fe9b41
tch_20200706-220859_52,d617dec4-bfac-11ea-840b-0242ac110002,std_1594055962314_52,af542c05-3244-4278-8601-ae0779f25f0d
tch_20200706-220859_52,c6b6cc40-bfac-11ea-94cc-0242ac110002,std_1594055936519_52,af542c05-3244-4278-8601-ae0779f25f0d
tch_20200706-220859_50,99145d33-bfac-11ea-94cc-0242ac110002,std_1594055859948_50,9b981e58-2624-4d39-b8de-159d9c97cf9d
tch_20200706-220859_51,a01a7559-bfac-11ea-840b-0242ac110002,std_1594055871719_51,1f7f0004-25d6-4779-a4a8-ca7b32ef1813
tch_20200706-220859_50,88ac13fc-bfac-11ea-94cc-0242ac110002,std_1594055832409_50,9b981e58-2624-4d39-b8de-159d9c97cf9d
tch_20200706-220859_51,8ec581a0-bfac-11ea-840b-0242ac110002,std_1594055842669_51,1f7f0004-25d6-4779-a4a8-ca7b32ef1813
tch_20200706-220859_53,682c432b-bfad-11ea-840b-0242ac110002,std_1594056207359_53,11c5e453-81bd-4b9c-971f-7890d09e75b1
tch_20200706-220859_50,76e8a730-bfac-11ea-94cc-0242ac110002,std_1594055802635_50,9b981e58-2624-4d39-b8de-159d9c97cf9d
tch_20200706-220859_51,7f7d2730-bfac-11ea-840b-0242ac110002,std_1594055817020_51,1f7f0004-25d6-4779-a4a8-ca7b32ef1813
tch_20200706-220859_53,584d0050-bfad-11ea-94cc-0242ac110002,std_1594056180777_53,11c5e453-81bd-4b9c-971f-7890d09e75b1
tch_20200706-220859_50,67901fec-bfac-11ea-94cc-0242ac110002,std_1594055776889_50,9b981e58-2624-4d39-b8de-159d9c97cf9d
tch_20200706-220859_51,72815595-bfac-11ea-840b-0242ac110002,std_1594055795232_51,1f7f0004-25d6-4779-a4a8-ca7b32ef1813
tch_20200706-220859_53,4996d2fc-bfad-11ea-94cc-0242ac110002,std_1594056156103_53,11c5e453-81bd-4b9c-971f-7890d09e75b1
tch_20200706-220859_49,391d8fb4-bfac-11ea-840b-0242ac110002,std_1594055698971_49,d5051d73-ed42-40a8-b2fc-32ec0e20404d
tch_20200706-220859_53,3b505837-bfad-11ea-94cc-0242ac110002,std_1594056132132_53,11c5e453-81bd-4b9c-971f-7890d09e75b1
tch_20200706-220859_52,a9a58af0-bfac-11ea-840b-0242ac110002,std_1594055887736_52,cea359ce-8620-4cfb-8f57-46b3e3f460e3
tch_20200706-220859_49,28b3983b-bfac-11ea-840b-0242ac110002,std_1594055671377_49,d5051d73-ed42-40a8-b2fc-32ec0e20404d
tch_20200706-220859_52,9b064165-bfac-11ea-94cc-0242ac110002,std_1594055863212_52,cea359ce-8620-4cfb-8f57-46b3e3f460e3
tch_20200706-220859_49,17df1f1c-bfac-11ea-840b-0242ac110002,std_1594055643196_49,d5051d73-ed42-40a8-b2fc-32ec0e20404d
tch_20200706-220859_52,8928968c-bfac-11ea-840b-0242ac110002,std_1594055833256_52,cea359ce-8620-4cfb-8f57-46b3e3f460e3
tch_20200706-220859_49,0625c484-bfac-11ea-840b-0242ac110002,std_1594055613439_49,d5051d73-ed42-40a8-b2fc-32ec0e20404d
tch_20200706-220859_52,7a342834-bfac-11ea-840b-0242ac110002,std_1594055808129_52,cea359ce-8620-4cfb-8f57-46b3e3f460e3
tch_20200706-220859_50,475675ac-bfac-11ea-840b-0242ac110002,std_1594055722809_50,3af6e781-0cab-489f-80d5-2246c2f863b0
tch_20200706-220859_51,519152f2-bfac-11ea-94cc-0242ac110002,std_1594055739981_51,df4d100b-8edd-4cc8-92ed-a7b363e3faf7
tch_20200706-220859_54,7bc0c6b6-bfad-11ea-840b-0242ac110002,std_1594056240258_54,9a3c20cb-ef9c-436e-ab53-4b894940c263
tch_20200706-220859_50,374b400f-bfac-11ea-94cc-0242ac110002,std_1594055695864_50,3af6e781-0cab-489f-80d5-2246c2f863b0
tch_20200706-220859_54,6bef6632-bfad-11ea-94cc-0242ac110002,std_1594056213736_54,9a3c20cb-ef9c-436e-ab53-4b894940c263
tch_20200706-220859_53,1b55b39e-bfad-11ea-94cc-0242ac110002,std_1594056078479_53,64029c09-a728-484e-8f6e-6c0a2c561b56
tch_20200706-220859_51,41523cba-bfac-11ea-840b-0242ac110002,std_1594055712672_51,df4d100b-8edd-4cc8-92ed-a7b363e3faf7
tch_20200706-220859_50,276dd236-bfac-11ea-840b-0242ac110002,std_1594055669291_50,3af6e781-0cab-489f-80d5-2246c2f863b0
tch_20200706-220859_53,095abb92-bfad-11ea-840b-0242ac110002,std_1594056048283_53,64029c09-a728-484e-8f6e-6c0a2c561b56
tch_20200706-220859_54,5a99fd63-bfad-11ea-840b-0242ac110002,std_1594056184641_54,9a3c20cb-ef9c-436e-ab53-4b894940c263
tch_20200706-220859_51,3182d7f8-bfac-11ea-840b-0242ac110002,std_1594055686188_51,df4d100b-8edd-4cc8-92ed-a7b363e3faf7
tch_20200706-220859_50,174fb13c-bfac-11ea-94cc-0242ac110002,std_1594055642235_50,3af6e781-0cab-489f-80d5-2246c2f863b0
tch_20200706-220859_53,f9b2b53f-bfac-11ea-840b-0242ac110002,std_1594056022066_53,64029c09-a728-484e-8f6e-6c0a2c561b56
tch_20200706-220859_54,4a0d8971-bfad-11ea-94cc-0242ac110002,std_1594056156878_54,9a3c20cb-ef9c-436e-ab53-4b894940c263
tch_20200706-220859_51,23449ad5-bfac-11ea-840b-0242ac110002,std_1594055662286_51,df4d100b-8edd-4cc8-92ed-a7b363e3faf7
tch_20200706-220859_53,ec3f68a8-bfac-11ea-840b-0242ac110002,std_1594055999479_53,64029c09-a728-484e-8f6e-6c0a2c561b56
tch_20200706-220859_52,59490857-bfac-11ea-94cc-0242ac110002,std_1594055752915_52,46de3efa-f4ce-479d-9053-9dd79a14faa9
tch_20200706-220859_52,4ab16005-bfac-11ea-840b-0242ac110002,std_1594055728411_52,46de3efa-f4ce-479d-9053-9dd79a14faa9
tch_20200706-220859_52,3b2f0a15-bfac-11ea-94cc-0242ac110002,std_1594055702414_52,46de3efa-f4ce-479d-9053-9dd79a14faa9
tch_20200706-220859_55,90162889-bfad-11ea-840b-0242ac110002,std_1594056274382_55,096ddb9d-3845-4521-98f6-b583ee861f8d
tch_20200706-220859_52,2b7a0b9f-bfac-11ea-94cc-0242ac110002,std_1594055676034_52,46de3efa-f4ce-479d-9053-9dd79a14faa9
tch_20200706-220859_55,7ffbd7fe-bfad-11ea-94cc-0242ac110002,std_1594056247348_55,096ddb9d-3845-4521-98f6-b583ee861f8d
tch_20200706-220859_54,29b1d8ac-bfad-11ea-94cc-0242ac110002,std_1594056102582_54,a10c5741-1eb7-4878-8ada-f0fe8e381230
tch_20200706-220859_53,cd129aa5-bfac-11ea-840b-0242ac110002,std_1594055947195_53,34a97791-c94f-4e6d-ae15-29043cdeb494
tch_20200706-220859_55,6f4e969d-bfad-11ea-840b-0242ac110002,std_1594056219383_55,096ddb9d-3845-4521-98f6-b583ee861f8d
tch_20200706-220859_54,1873c95d-bfad-11ea-840b-0242ac110002,std_1594056073638_54,a10c5741-1eb7-4878-8ada-f0fe8e381230
tch_20200706-220859_53,bb1950cd-bfac-11ea-840b-0242ac110002,std_1594055917004_53,34a97791-c94f-4e6d-ae15-29043cdeb494
tch_20200706-220859_55,5f4424c2-bfad-11ea-94cc-0242ac110002,std_1594056192454_55,096ddb9d-3845-4521-98f6-b583ee861f8d
tch_20200706-220859_54,08aa57a3-bfad-11ea-94cc-0242ac110002,std_1594056047172_54,a10c5741-1eb7-4878-8ada-f0fe8e381230
tch_20200706-220859_53,aade0b3d-bfac-11ea-94cc-0242ac110002,std_1594055889802_53,34a97791-c94f-4e6d-ae15-29043cdeb494
tch_20200706-220859_54,f7346eae-bfac-11ea-94cc-0242ac110002,std_1594056017863_54,a10c5741-1eb7-4878-8ada-f0fe8e381230
tch_20200706-220859_56,9ef70e8a-bfad-11ea-94cc-0242ac110002,std_1594056299338_56,4b94bf44-7c9f-441c-9845-170c93e1c454
tch_20200706-220859_53,9ba0ad52-bfac-11ea-94cc-0242ac110002,std_1594055864231_53,34a97791-c94f-4e6d-ae15-29043cdeb494
tch_20200706-220859_56,8e4e60ce-bfad-11ea-840b-0242ac110002,std_1594056271381_56,4b94bf44-7c9f-441c-9845-170c93e1c454
tch_20200706-220859_56,7d628f79-bfad-11ea-840b-0242ac110002,std_1594056243004_56,4b94bf44-7c9f-441c-9845-170c93e1c454
tch_20200706-220859_57,a4c060e8-bfad-11ea-840b-0242ac110002,std_1594056309042_57,d82ce3e1-77d2-42d5-b4d2-c41e031c4c2f
