teacherextuserid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200512-175022_84,class_20200512-175022_84,eFGq-47ZQ,012a2974-809e-43aa-98a1-9f70e350b36a,53805d5d-539c-49c3-b3ff-edc80caeb659,02c2d09c-30c3-43df-a58c-6a1cbaa2830e,97a61bc5-f7dd-45fa-a857-dec8d54d871d,33d717e8-f00e-4540-9f48-877f5df7d4a8
tch_20200512-175022_83,class_20200512-175022_83,p7G7-vVQA,541d5c84-b2aa-423f-a3ea-cc19a36b3440,12416288-eff5-4ec6-b811-a7f231b0cd95,5e65993c-df34-4083-9394-921b2df5195b,0b164b23-b838-450b-b0e7-206351871098,117876ff-e941-4476-8eb6-784cf1d074c0
tch_20200512-175022_85,class_20200512-175022_85,M2zi-gT8X,604fc87f-05c6-4dd9-a030-236feda430ad,84cf5f7a-9288-42fb-88ad-fb39b2575e89,5dd3e77d-b0e1-415e-a9ee-1bc207841edf,c74f922f-2846-425d-8590-562107e71063,8a61100f-5438-437f-8e21-c6cf25a9095b
tch_20200512-175022_86,class_20200512-175022_86,39Kw-EK4H,fd585c39-9b97-460b-b611-08fcd894c097,f72fd494-ea30-477d-9ab6-44428a670d83,39cacca5-3499-4220-a33e-7a76d13d36af,46544e93-47b7-46f5-9e08-a824b198c24a,5b6aecc8-6f72-4a4a-a49e-c93b98ae4e51
tch_20200512-175022_87,class_20200512-175022_87,s8R6-96y9,05130f78-5411-4051-b1e3-04266078a6e7,928c0290-2d54-4c05-bb11-8b50f71643e4,e1bed12b-a175-4690-babf-9fc119d98b53,17a52034-a20e-4052-b771-c5f90df2b2ef,47cd1607-944c-41a0-9532-0e6326298099
tch_20200512-175022_88,class_20200512-175022_88,e2x6-b327,30048b1a-4418-4f31-aa9e-b0de5880d885,1064eacd-1bca-44f7-9a68-adb1d22b7164,22bd3edb-9c35-451f-98c0-ac2243884a68,c171dec8-8d66-49ed-8bf4-33834cb01426,c094866b-3974-4e1a-ab25-ebe07bd340e5
tch_20200512-175022_89,class_20200512-175022_89,WrHr-CELH,8d308f16-701a-4090-8132-720a5a8f5919,82e174b5-d22c-4af9-b720-646dae3e5806,47074fa1-abbf-45ff-8ba3-9577b9d9873d,eff6b5f8-14ac-4a4a-9c7e-4ded1aa8085f,170e2bee-3c80-4aa3-a1f5-eeb3941059f8
tch_20200512-175022_91,class_20200512-175022_91,2gZX-oBut,faace8da-56dc-4e0b-a91b-f7853fc044b5,d5ce3702-54b9-4197-86cc-e2d41fc58d21,9b04783f-69d4-496c-97ce-5683fdab386e,cb26718c-90e9-4b0d-b7c5-a1ff39eefff6,d70b9131-1a29-433a-b459-3c0dd6785307
tch_20200512-175022_90,class_20200512-175022_90,48PK-68g6,54707d6e-c08f-4792-8718-610b6c169cf9,357fc9cf-aba8-4801-a58f-3a077a9784a3,096a1362-03c3-417a-b308-153fbe262705,57a84749-c820-47ee-9dc8-b9560ebbf999,c7eec6da-5288-4c53-bb45-1b53ef2b1692
tch_20200512-175022_94,class_20200512-175022_94,F6DK-47dC,651126f0-4945-4029-8ee1-b0e93d238e85,5f1ca317-9ef4-4ff4-bd71-ac0fc946cb6d,ddcf9fda-e5fe-475e-b54f-1d42fb8f3bfd,a71b2af8-8d12-47c7-8ee7-fc84cfc3f66c,8d9b8e29-c9ec-47cf-8dc9-d3e9581b5337
tch_20200512-175022_92,class_20200512-175022_92,W43r-E8Qe,b77ec30e-2e67-45b9-83f2-975d58084f86,51fd1be5-7377-45c8-8d20-a0b0b57b9816,47a4360c-0d41-4762-9c30-9eed1cf5dffc,d203644f-582d-45d0-8235-5d53d9c0f313,ebe983da-3b88-4973-9717-b42761eea807
tch_20200512-175022_93,class_20200512-175022_93,rQJb-7kzq,c969a4bd-26f8-4971-a536-27c15506702f,3d103935-b8ee-4d2c-8613-c4149cf53d7b,fa67945d-9473-4f85-bc54-45e2584c70a3,a7b5e42b-833f-40d9-8414-582f51a57b2b,a329fb80-d75f-4b17-9919-5a3f28bfbc5e
tch_20200512-175022_95,class_20200512-175022_95,PcbB-JvbV,23702cfa-6dea-45cb-a004-99803e02a6c9,2f93bb75-a108-4eef-b1d0-8cfd3392cada,8ba90d79-1519-49f7-a5f8-159dbc1ff955,133642cf-746e-4ecf-9bcc-37e0f82416c0,3538f8fc-9129-4771-b82d-43f511ab5987
tch_20200512-175022_96,class_20200512-175022_96,Wt9j-K4yz,e6b20a7b-c49e-4c0d-8fde-03d2c8d72748,ec8f350f-432f-4bb8-9ca0-2652ed5eb6da,730b9010-02c1-4583-bc82-ccf44ea8a7e6,847f19ec-17d3-461c-a7eb-49a30222e9c6,fb9e096a-ff51-4ef0-a872-0127c15468fa
tch_20200512-175022_97,class_20200512-175022_97,9aQ4-6utD,1c6f8751-080b-42ce-a840-15911c0b6b53,a072bc0e-cb9b-4834-b672-c118f6fc273a,4f762d26-eee2-4ad6-b08d-19b0e5873fc2,66ad6f62-c8d8-41c4-b0a3-5d5c2be049b3,55e985a0-5859-4845-bfd0-bb55c948776f
tch_20200512-175022_98,class_20200512-175022_98,67FJ-u427,4d4e1b68-82a8-4ccb-b553-f53918466ace,54923e24-3253-406a-9e0f-c8d3fce3e65a,f9e62b79-99fc-420a-a2ea-4e37b28c5a46,722ae98d-360a-4a9b-9a03-5f28a1177f60,d93949b9-2d27-4efc-8dea-b3d73210d11b
tch_20200512-175022_99,class_20200512-175022_99,j4h8-BFsK,6f877e29-8e7c-44de-bee3-401fb99a0730,8811878b-71cc-44d2-8250-04aa4775f334,ab0538ca-3899-475d-9bd3-1bff5a666f1e,69261d18-f64d-4b72-aeaa-8ab08534ed1a,bb50298b-e8cd-47fe-87fb-15d7c688e7e8
tch_20200512-175022_100,class_20200512-175022_100,XW97-4y7N,eb73c302-b3d8-409d-8080-bd2bd9ee3c3f,28cdb200-64fd-48bc-98b9-0f422a4e7e8f,2b9cd4b4-5264-4b8b-b132-9864bc3ffb55,455e8bfa-521b-4fb9-9a23-a571ac2649b3,0751638e-5205-47d5-b2f1-9863b505544c
tch_20200512-175022_101,class_20200512-175022_101,gkh6-NZGJ,fefbf289-767d-4063-a248-fa2eb03ee822,a2be3f97-5eaa-474a-b5ea-6bdf0653b8db,7d6acc63-ab9c-4073-8405-694f447d2c83,1b80e0d2-a535-4f66-92b7-a505e74f7f6d,db411e25-7892-4ccd-a414-28785879dfe0
tch_20200512-175022_103,class_20200512-175022_103,frgF-8iDM,bb4dbd84-255e-465c-bde1-167c903dc7ec,4390507d-99e4-48e3-9a6b-bb911165ef39,5a2edece-375e-4254-9183-f8ec6bd1a4f3,2c07cff4-a603-4702-bd6b-e0e796eeea5e,8a9af748-ff35-4d66-879b-e46ddaf0ea72
tch_20200512-175022_102,class_20200512-175022_102,a38y-NXjF,04f91c54-aa88-496c-a626-6d9bf9135bd5,798b7819-8f3a-424b-99f4-094cf9ed6d86,6d86bffb-a33d-4c0e-8b81-0edc7fa40595,912cc6fd-f5d1-4a42-9f6c-4627860a931d,29bf8ac6-f963-4098-ac22-9f2656d22f3b
tch_20200512-175022_104,class_20200512-175022_104,E7jN-aw8N,38b502c2-e830-4ce6-8b9d-3be961bea77c,c8c34e09-423e-448b-8d87-13ffc9dc5231,231e9ced-d01d-4e79-94fd-d1997cc68b41,2cf08547-8a83-4128-8636-68ae531bc228,3af77330-51a9-41cc-b021-a6fd844d2772
tch_20200512-175022_105,class_20200512-175022_105,8bLY-gJK9,992bd31c-7d3d-4806-bda0-613bc969c352,18fa22a6-7755-468f-abce-aeaa77bac271,1f2779f0-99ba-49fb-9810-0a6bc029711d,49d4d301-1b92-4def-9740-23b19ce48989,c9883bef-f422-49df-a04e-dca2dfa5d837
tch_20200512-175022_106,class_20200512-175022_106,6ysc-M3uq,6bf7b8cc-6bec-461c-a535-38583ca255a1,5e0c7ec1-ccef-43f7-a823-843ef72e8826,08af7668-4c06-45d2-998b-9edef6806d86,f19181f6-fc79-43c4-8074-a3f31684963c,cb5ed11c-7b2d-4f60-bfa3-e7790f94cabf
tch_20200512-175022_107,class_20200512-175022_107,K34q-gH3N,5868e2f5-285f-48c4-b76d-88197b82460d,99a0cc4b-5608-42e5-b90a-5f3cd5378739,28ee248e-bd47-4c2e-9cae-7150e59f7502,be7a0a9f-ced4-4a9b-8df7-c56fc0256b50,bb830165-c899-467d-af61-b4fc28c744df
tch_20200512-175022_108,class_20200512-175022_108,3pDc-P84G,084bb701-1abe-4f0f-8733-00a198ecfcfb,5ada69a5-7e7d-4e28-a103-a645c4d2e0c8,d3769364-dd09-4a6f-8b3d-726ca8c5a451,929382e4-25ad-4a19-ae3b-75e5b53318d5,2bdba215-25d5-47a3-9471-f821ec07b763
tch_20200512-175022_109,class_20200512-175022_109,7BMB-RhmZ,2d5607c2-a02c-4dc0-a84e-6eb9a4d420e5,76df221a-c2cf-4b70-8726-02d321c5f3c3,7f4b7545-5931-4e69-b642-5bff4c08b3bc,69288994-1f5b-4210-b320-f0525772194d,29b043b1-6e76-455f-91d7-a5da0fd05f88
tch_20200512-175022_110,class_20200512-175022_110,vW9D-VYc8,d8dfbeea-7db7-4284-93ec-273327fa4118,66db72ca-5da4-430b-bc03-da91afa74c77,f06e899b-f35e-432b-880d-08c13bd4e027,13d8699f-7af2-4109-9016-0745e75824cb,32de5cd8-dd61-459f-ad9e-27e159227e80
tch_20200512-175022_111,class_20200512-175022_111,6D8V-7gix,f9bb0625-7102-41a3-9459-d4605252046b,8d12ee83-8a4d-420b-a7b3-12fec49d5112,39897f01-bf8f-4fe8-b373-a6381894b6d7,ebbcdadc-5289-4ae7-b3f0-259dbf54b197,5b04de7d-ab4c-4e99-8868-491641383996
tch_20200512-175022_112,class_20200512-175022_112,394U-Myov,6cc3f4ff-329e-4033-b601-c2d7b191c213,1da2cf34-4d69-4b5a-bf16-419d68714e22,801fe005-129f-42b9-96a8-889e4d70f22d,7b2ec9ba-ead4-4fcf-bde0-1eefbd2900ca,3b577312-fef8-4b8b-9e1d-c887ccfa7658
tch_20200512-175022_113,class_20200512-175022_113,gp2X-AByv,eadd6be5-6ca4-4f64-9a69-81c35b95273c,a3e4a8ef-f854-43e2-aff3-c35cb501d930,b17350cb-043a-46de-ba58-73c19003b8fc,e54a694b-acca-4f55-8c1c-75b572f71017,efce105e-fa7b-4bd7-ab9b-913f5f707d9c
tch_20200512-175022_114,class_20200512-175022_114,G3fr-bYDR,64ea43df-1be9-4371-94a6-a3d121014967,ab191252-d26b-4384-a486-93605a60ab03,ce850f48-6fa8-4be8-970d-3ddf06a04e0b,40383fb2-ab5c-4a5c-a57e-3b988e57191a,a02ab6e7-d57f-4498-819e-99102294a4d8
tch_20200512-175022_116,class_20200512-175022_116,9D7t-GT6z,633d5b2e-999c-4445-8b95-bc134887f02c,834f71ff-a2fe-490d-b344-5acfd8c16e58,8c11c914-8ccf-45dc-b3c5-881607e4df8d,b62608cb-a5fc-4e1d-a9c1-6b69e4a1e3bb,cbde04d3-7f10-475d-8e9b-8f8e80f10b91
tch_20200512-175022_115,class_20200512-175022_115,6aVc-ujqx,9716b958-fb1a-4d1d-ac76-9993970d4384,a4661300-e068-469c-b93d-b92f32dd8b3d,c7560a8d-4110-4951-aa47-dae65de8ae1c,14e11b33-10b0-4441-8692-f40148f77285,14711522-8fc9-4c93-b296-89b4c8b1a423
tch_20200512-175022_118,class_20200512-175022_118,6JQ6-MRnR,c3afd6a1-8c76-4270-95be-a6065394e585,bd7b22a7-2471-4b84-bfeb-fd1114405360,197c60bf-e2bb-46fa-bf70-a543bf1bbf5f,c5e5eeb0-5777-497a-8266-f14f93cec216,59b25315-69a8-4913-acb0-48db4441c253
tch_20200512-175022_117,class_20200512-175022_117,uZkB-HYZA,d015c1d7-683d-47f9-80c5-1981334d7b1b,3b164356-09f4-4099-ab1a-b975de945141,c4487427-6b88-48ca-bb57-6e4f96f55c70,6d08a6e2-84cb-482c-b909-e7814da5dccc,e2abec5c-3c22-4747-ab92-4c6c45b387a5
tch_20200512-175022_119,class_20200512-175022_119,G848-Np2G,a3a58604-8e82-4ec4-a95d-13ab4353ea05,39e552c5-ccec-4538-8500-d6e2fe7b87f0,74389ba8-7ea8-4ea3-b20a-f6edd7b789b4,e7befee9-6133-409e-8a59-ceeb02f177db,807450f6-b949-400e-9d14-0c3e0f3d3a45
tch_20200512-175022_120,class_20200512-175022_120,Ek3c-2v4F,ecfc5e12-b95c-4bca-aeb0-fa9af5a63f5b,979272c6-f64b-4c3f-beb6-b3f011021dff,4dc35f7e-e02d-4bbf-866f-37d9e75098b3,fa26ba09-f807-4ab7-9fc3-83d64a2a137b,146f0dc6-3ec8-4058-9e08-2eba76af7682
tch_20200512-175022_122,class_20200512-175022_122,Y2kV-Mjgz,0d5d3643-f0bd-413f-970a-4002dee531ff,35d1dc8c-d3d8-44f6-9702-40acc6bfb267,405706fe-abb9-4972-82e0-9c591d339087,99b5536d-8f62-4af0-a692-3d59e56ce90e,fa75e638-2f7a-477e-8e33-28d9b7f5121b
tch_20200512-175022_121,class_20200512-175022_121,89vX-cw3W,dcb368c8-13f4-4f57-8dfe-8310ec518d73,84f6e875-0067-49c5-8a54-6ab99cf6b213,7c6b262d-464a-4f43-92ec-949850860418,7322aa14-f911-41ab-8054-29cc68ff5a47,b47b6aea-8378-49ad-849a-446020e87526
tch_20200512-175022_123,class_20200512-175022_123,Rsd4-jENA,fe072107-00fa-4ee8-bf90-3b4a8bb8e53f,0d767b2e-39c3-4d30-a079-57e687630738,42b146c9-4c23-42c0-9fa4-b2ba1fc7efad,80698107-e784-401f-afc8-b3a99f26e06e,ae5b4087-e928-4349-96ac-0e89771d63e8
tch_20200512-175022_124,class_20200512-175022_124,nXsF-DB76,d247081d-7f45-4f84-a8e8-020269a80677,5ec33e6e-e54a-481c-8268-592042ef2e7e,cdbccc0a-9aa5-439e-a7c4-a2b466a549d4,facb4975-acbf-4aa1-a66c-3b42aece55ee,efcc607a-5f25-462c-ac97-472f37f080b8
tch_20200512-175022_126,class_20200512-175022_126,rAW9-asH4,88ca51e1-2509-4cd4-9f6e-a726af21e1a7,5ebad807-843d-41bb-a7ce-6123e31fd684,d92c7df6-22ae-423f-8b2b-fd95d8073f9d,2564fb57-13f4-4aa4-b8e2-32c76d090403,6c75ac9f-07d9-450e-ada8-1ab051c48d2e
tch_20200512-175022_125,class_20200512-175022_125,4Bsm-n49F,d294f124-5a1e-47cb-9d6d-2bd5a7e7a9e6,7727da6c-3026-497c-b92b-69e665668775,bcb78892-f043-468b-bd28-22714ba466c8,b1270239-2b37-4832-86b7-c031fc9b3941,aa5ac809-9287-43b8-820e-bea7a140feb3
tch_20200512-175022_127,class_20200512-175022_127,bXck-G8dY,568b5015-3cbf-4b6f-90c3-dbd8e5b7feeb,742d717e-8702-471e-99f7-212ea1a65198,c7ae99b2-7905-48a0-a417-2aa98b8a7fb5,1dedd2b4-00e0-43e5-b726-e5f694839333,ce3dd4e4-2509-4b46-b8e8-78ac67caae9e
tch_20200512-175022_128,class_20200512-175022_128,qvH7-g6vT,8720e109-3d7e-4f5d-bfe0-b06cc310acdb,d9d6138e-3f15-4b56-8957-ad2bab685ee6,c6e9a0b6-7948-48a3-b3b5-2e384d305385,7b88bcc6-75c2-49ee-b254-17fb79f805a7,d2f14dfe-bc17-4f32-869d-afa4a29e46c8
tch_20200512-175022_129,class_20200512-175022_129,68BZ-2go8,98e38c00-1465-4fdd-950e-6a9801fdea73,a1927d20-dd27-48f9-aa6f-4c1c5744a23f,16c702d6-6b6d-431c-b4f1-1f807056770d,985840d1-6971-4a09-8ba9-1d439e146bcf,a09b4994-bdb4-431f-8b8f-20080dd05a41
tch_20200512-175022_131,class_20200512-175022_131,vW4E-687P,b8ae126b-3cc1-4ab1-a2ef-3b33526f0808,247ae9d2-9688-4351-9c55-a0217b66ab45,534e1296-945e-430a-a67d-b24ae218e8fd,76781ec9-cb92-49cb-8f9a-e574492c07d5,33bfb227-c0eb-45fb-83b8-e24b7d281aa7
tch_20200512-175022_130,class_20200512-175022_130,636U-xPRo,89acbea2-cf8a-4d42-9e35-968b4210d750,2b2b1e4f-d0fe-4e4e-881c-44d860731dc5,8c9603a4-2c44-4b19-969d-38aca54a9767,6b90d504-5684-4047-975c-3fe254742bfb,287cacd9-0b16-4940-98dd-1859c9468fc9
tch_20200512-175022_133,class_20200512-175022_133,2fvq-2Vw3,28b2d21f-5f0a-4226-a884-f6c439c5b264,580e8909-8841-4d5a-98cb-422c954f666c,c0ad52c2-3d66-496b-bbc6-fa0c39ec7ee1,31daa1e0-ce2b-4223-b1bc-2f77422d796b,10101313-2125-4706-9918-45c6028cc7a2
tch_20200512-175022_132,class_20200512-175022_132,vNDy-h2nk,d40b34d0-f66f-47f2-956e-c120da91d20f,1bc0b66b-ad0e-44a9-bf6d-5d4d25fccf42,83366a62-2caf-467b-a9df-5907f3bc4a94,6da2c6d0-2b34-44ff-b091-e0c8f0bf71b4,67107fac-6cf6-426f-bb4a-c45764ad200e
tch_20200512-175022_134,class_20200512-175022_134,aUn3-ws4d,f2deb189-a985-4fe4-bbf0-9124fb0efbd3,a8f5a6bd-e084-48f7-896e-5de0de41ed7f,6736e9a8-5c76-4291-8c51-0b8dca23f071,9979de77-3136-403d-9696-4922c51644bf,32ab2587-d7f6-4f40-b450-af6da5f93c9f
tch_20200512-175022_135,class_20200512-175022_135,2ZRa-tBmB,f33953f7-2e04-48f6-bf7f-ce8e844db6c5,4c309b7b-7977-4949-a3e7-c7d90400e8b0,724face4-eebe-4326-83bc-ce24c32f7640,67d5e8a7-8d4e-4fd2-ad00-385f83a951ff,08a65ffd-18c9-4a34-b9bc-d0fb75d27b07
tch_20200512-175022_136,class_20200512-175022_136,cP9G-qcit,3c60fdde-2da6-427c-ae2b-fb9c183c2660,4c23cbe4-9186-4d54-8662-b9f8d350b27f,c58489ac-6a39-4b86-98fb-ca5312aa45b3,13baa087-5efe-44de-9f03-11d5da452470,b619dc2c-d324-4320-bc12-3696ffe8667f
tch_20200512-175022_138,class_20200512-175022_138,RhEY-kpTc,adb45b32-95dd-4d4c-ab82-2bc809eff337,2946bac0-b5d5-4657-9290-35383eab9bae,60e6e124-0d70-4fff-84c0-b7fa42b6ad23,bab6a5a6-7b9e-4ca3-8a59-f59cf86f29c6,b845c4a2-e06c-445b-a2e3-786f0cd85c51
tch_20200512-175022_137,class_20200512-175022_137,xeY8-Z3RN,0ff98abd-2111-4f46-b72b-bf58a353be0c,25dbab5b-1667-4ed7-adac-0aabbc6c47dc,69481c8d-e72f-49dc-a484-04f9769023fa,e6a2a317-9327-412b-bb03-6f152aa88bb4,16c8e0de-e7d6-48e4-84ad-427665330653
tch_20200512-175022_140,class_20200512-175022_140,k83H-7Xoc,47d2e4e0-72f6-4c51-88f5-fdd8faaed03c,697e0ff2-32f9-4ba8-a0d8-0f843470fe35,f46fc0c3-edcf-41b6-8f31-eb857d9ebe9a,a6eeb2d2-2b2c-4a6f-80ab-6cec8ff470b6,c74eb24e-e3b9-4cf5-8e78-60a270ee7f43
tch_20200512-175022_139,class_20200512-175022_139,2DfH-7QNC,ab0b4cdc-63ca-4946-a067-37a0f02eb906,6db49fcb-332b-41f6-80bd-7600dbd81466,3e0a6b80-4db1-4185-bb9f-e6459f060590,920e662d-715f-4701-80c1-df606c98f3b8,10cd5086-59ac-468f-9377-f479d38696a6
tch_20200512-175022_141,class_20200512-175022_141,9EcH-U2fz,cf9794a2-8ea1-497c-afca-3b7492269f7a,29a3d211-c6cf-431e-b89d-447973368ca7,26a0d6a1-ee09-4f28-b5c2-1e0efe72f39e,6a13624e-a072-47f1-8999-9356d98a6d55,df2722d4-473a-40a2-aab0-09a106bc369c
tch_20200512-175022_142,class_20200512-175022_142,869p-D8mZ,ca0db052-7b39-4915-9839-65c7b5e3fd95,78bc65b8-215a-4699-a120-afcdff1e5641,abe7c645-3efe-43ad-abab-201b016a4290,5620dd1c-d3d4-46f0-8443-cf5afb7d0ac2,e53467a3-4d34-461a-90c4-ee717268676d
tch_20200512-175022_143,class_20200512-175022_143,V2f9-VbyM,874ba048-dd96-4ed1-b14c-891e4d42af2d,3a8f3f23-3c8c-4f24-9172-e7f76c11eecf,fc6ccae9-ba61-4829-9f21-238142930625,f2b39e50-0b3f-4aa8-8fae-66103e058739,a77a8086-a44a-4baa-a03f-3f965b2f2827
tch_20200512-175022_144,class_20200512-175022_144,qHtK-Tfnq,5e6d2b4c-330d-4f9a-a1d5-85276f867fb9,4d0a4f02-d7de-48f7-89a9-4ce9cc413aef,c247546b-77a8-42ff-be1f-e3482f242ac2,7a6f3238-7d13-457f-adbb-1c2ed50332fc,c87431f1-9328-4340-8811-87e0e8cf1ff2
tch_20200512-175022_145,class_20200512-175022_145,rgbY-FiY7,a905d4d2-f51b-428a-a4d4-e12d07b70aed,91a1c50c-9790-43ca-a0a6-8f06ff2025a5,12bac9c9-db55-45f9-880a-8a8cfcdb77c7,6d5b39b5-0100-4554-a001-f814494527ff,cc345fd3-5666-4570-82a1-bad08664bc75
tch_20200512-175022_146,class_20200512-175022_146,8ieb-v7A9,572a9a14-7290-4e41-a4eb-daafd3c4599a,0530a774-b844-4134-9815-4c58032a7503,557a475a-48c5-4413-968b-ec61ed957512,21174d9d-a984-4d39-8fce-d3b1eb1b3966,4f06abce-60d0-4cc8-a5f1-dd155631d637
tch_20200512-175022_148,class_20200512-175022_148,cf4X-JrV8,9b4c3294-f770-48ec-8874-05fddb8a0e60,eb2aa838-0ba0-47c3-8fe6-cc016ce2e5f1,366e0bb5-9c2a-4678-96b2-00df0c5de7c1,a6aa4707-f6b2-4c90-9451-de5409815aaa,98d8b4bf-89b9-4b95-9e6f-1012cc69480c
tch_20200512-175022_147,class_20200512-175022_147,ZCDe-k62H,b7f46f89-697c-49eb-a19d-b5448c4742fc,752fe0f1-d6a0-4baa-ac99-16d7af343844,4cad9c8f-7380-4ef8-a668-ba40ab1c204b,a4c6cc34-ef16-4b08-8c9e-1587db0865d4,634a75f6-a641-45e0-9ca1-e6d288075edb
tch_20200512-175022_150,class_20200512-175022_150,8a4w-obq2,1f598bfa-a637-47fc-840f-3ecabc7d8966,2081d69c-4875-434b-b13e-4e709ac3133e,321c2b84-6bad-4eff-890d-2904e60cbd3f,7aee6e2b-906a-44fc-a4aa-c0f62b30aa91,7e384964-38ee-4945-a3ab-cac306482b9a
tch_20200512-175022_149,class_20200512-175022_149,8Y4m-46UB,9d561b2b-16ed-4851-930d-55e13872f297,f0152114-f22d-413a-a175-a5d2b5925264,f6b4f652-9f60-4a48-8e16-02b9cc7031df,746ca5d8-0c80-4eb8-a6ad-811764bf7224,ae2a48de-c878-4718-9ccb-adb5b8295482
tch_20200512-175022_151,class_20200512-175022_151,7sDw-vubV,c1b95d93-b05b-4eba-85eb-e7ab2db746b0,a6e3e0a2-ed37-464e-8a6a-7a7394c53f62,36e172bb-24df-46e6-a77b-916f2c9c2e43,727e11d4-254f-4231-953b-6bc13da1e939,a62265d8-e1e6-4423-9cb8-e0faaa11235a
tch_20200512-175022_152,class_20200512-175022_152,4QpK-2Lt9,38081773-05e4-4e7e-af7e-62b19477a78d,3be6ce7e-584e-4677-bc96-e40c6c93110f,ba0b112c-3e9c-4664-b85c-9ccce0e9c721,403e4cc1-6e09-41c6-8403-96d830da72f0,0b7eedcc-027e-4276-a467-68f6ee1fc3d2
tch_20200512-175022_153,class_20200512-175022_153,ZqBY-xP4J,2d08c274-8df6-45b6-9170-c1a56d0f981d,eb696924-c569-418e-b102-8f8a45d6bdc8,4369f47f-db71-4dbd-9dfc-2b6deef118f3,f44e3558-c5fe-48dc-8200-a98755565515,d2dc6cd7-2c42-4117-933d-5c48fe0aebe7
tch_20200512-175022_154,class_20200512-175022_154,27wt-96mk,f15310b2-18b3-4014-b986-e920b647777d,a35bff4b-ab75-4be0-8c84-545c5293dfc1,0c928ec4-40ab-466b-a8b7-898fa59774c6,e1d46ba8-4ce1-43e1-992f-b461f3a6e803,dfe8f11e-e06d-4e02-922e-cffbb9298cf2
tch_20200512-175022_155,class_20200512-175022_155,y9nN-2Kgy,74b68f2b-3f2c-4a0c-98e8-ae8d01b13aca,9b27804d-cd13-46ba-9127-210b7f8bcfe7,6d1a556e-80f8-4666-be60-04c7377ff432,6de0bdb7-6529-41ae-a0f0-b1babf6bf94c,d4defbbf-2ee1-4842-b487-2775b701a3fe
tch_20200512-175022_157,class_20200512-175022_157,R8j2-Tq3T,addce4c8-6ee8-4d52-b7e1-b87e2634b474,121a755d-c296-480d-9b9d-13e47ffbe5be,beafe225-1db8-4431-a259-eceaae63b2f7,4cc014af-56b6-4e59-8bfa-35a6c76a1932,af3cc868-929b-409e-a02b-059f07b6d9d0
tch_20200512-175022_156,class_20200512-175022_156,2N2y-rTdn,12ff7e16-7077-41ff-8ba1-81754bb2f8ad,7ef6de85-d1a5-420b-989a-8c605c7dbd9a,c5ba12f4-b329-4d49-8e73-171ff0fac58e,64956362-f392-4b1c-8598-5c6aab1a93f7,9de434a3-e574-4d1e-807b-e74a0f1880a5
tch_20200512-175022_159,class_20200512-175022_159,xWg9-WdG7,70091d07-59a3-44b0-8547-14d9636aa649,d5f32ad5-9224-4781-a9ff-6f1e644ccba0,0c5ace34-ffb5-4d03-8e52-756a1dd9c807,218af4a0-643e-4f76-98fb-591b93fdb22e,1d3dc5b2-c78e-4939-bf64-ccf685300646
tch_20200512-175022_158,class_20200512-175022_158,dtvj-XQ9t,de364f10-be4c-41db-bc61-070143effc7e,af92f338-88b9-438a-a3d1-5d4df301d04e,d75e914f-ec0e-4be6-a701-84ccdac716ee,afcb29bb-b148-4d28-bd40-4a6997a53156,af862906-963f-4d8c-85dc-c358899ce188
tch_20200512-175022_160,class_20200512-175022_160,kMx6-mNQ8,2b4e9352-1d5a-4255-9b80-e073ce293cc7,cde3cbb4-e6ae-4b6f-b61e-2e7eebd9678f,34d42f22-5035-4dc5-a456-3a53f2d08350,c4686146-545e-4fb5-a4fe-2af12901e625,b3236111-24f8-4f61-8883-e99e713ecced
tch_20200512-175022_161,class_20200512-175022_161,8UN9-nC86,1ed2d537-8d0e-469d-9c51-ab1ae3a2e0fc,e5937ad2-389a-412b-adde-46bca49c15fb,6a1ed0b5-35ba-424d-ae24-823064f8880b,14bbf1e7-75b3-4864-a6ae-2fcba239f31f,6122a0c3-c737-482a-9403-4a18c790fec1
tch_20200512-175022_162,class_20200512-175022_162,9j8V-2c4c,a1d53901-bbfc-4f34-b205-585d452833b1,88cbf462-1890-44cf-9c31-cb73476fec62,e43a0d88-2960-4972-890b-130e7f8244cb,768e2fbd-4205-40f3-99aa-b1cf7e451786,9ca89934-dc86-4569-8dc1-84113009155f
tch_20200512-175022_164,class_20200512-175022_164,P92e-sUuP,cd1c0b00-d34e-437c-8eb3-4f9be01b94bc,885c4380-1c12-4c9d-89a1-25a419957717,4502c041-4717-4221-a222-eec1d3bfb547,b54f972d-6e9b-41f0-b0b8-f7e933474dfe,c67cba60-5a39-4ebe-b9e2-0975760d40c9
tch_20200512-175022_163,class_20200512-175022_163,vkUg-38q4,9ff3003b-7a85-463c-b8e4-c68c2b225010,930d2aa5-b744-49ff-a762-795927a1f16a,81ad820b-0bb2-448c-a2b8-8bd62934e798,336b101f-869d-4eba-a055-54f061c84ecd,e42ee388-ef40-4c91-8df0-d19b109dbea6
tch_20200512-175022_166,class_20200512-175022_166,78vs-6w3g,a08516a9-77b8-4c75-9169-8ce08071b2d7,fa8a19dd-fdb8-4bcd-8bf9-5a6602bb5ab2,88dd627f-7ac2-466f-a6e6-c3a48d394554,ce767878-7b6a-478f-b59d-c81b7f965f0f,8e6cf041-6011-4898-bfc6-11f865076226
