teacherextuserid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200510-225539_83,class_20200510-225539_83,2czp-eN4r,87149e7b-b63a-4686-9413-a6538c9b77b6,81e3bbd1-b5c4-4771-9671-d87e6ed1c6a2,8b9f640b-6e71-44d8-9775-7b1fd8a658f7,887ac15e-96f4-42b6-900d-88b4984efd85,1ece2ad8-fd86-497f-8b66-82ed687928ef
tch_20200510-225539_84,class_20200510-225539_84,Ct79-t7c4,f9b1d5ac-8260-4891-9639-f82a44af9af9,2eb3be7f-a72a-4986-819f-972c87837cf2,b74e0a57-0e1f-4f84-bead-304e98fce3c3,5a20e749-e51b-4293-a135-7a3cadaaf8a5,cd5a85aa-9bd7-4d56-bf2f-a06acd0f87de
tch_20200510-225539_86,class_20200510-225539_86,JZC4-g386,4770318d-bf08-4e89-9f20-5e7e2c2967c0,29eaf425-1506-4c90-989d-1e9304f7cdce,0f498168-0f93-447b-a26c-552d9727cede,45ba60e7-6675-4a2a-a4e9-2d0a640df6a1,8e9cfc44-8e73-442f-9c76-232e59ccdd22
tch_20200510-225539_85,class_20200510-225539_85,dwkR-K43T,46893d71-01f1-43fe-855b-0af6c263df20,20a8f634-d3e8-478e-8f2b-7321d4f0aee0,bd869315-4393-48db-81bf-82bbdcf9394d,bb0a1c55-1c4d-4a79-98d5-e844def70399,70ac7589-f8ce-4b5e-8a11-01ce1ba5b9d2
tch_20200510-225539_87,class_20200510-225539_87,xbLA-Yje4,acaa1159-411c-4fe2-9197-53c609e8bb9a,0d98ccda-658e-4f32-af2e-56b66c292614,407c899a-d2da-44f6-8aa3-5eaf21156d24,faf25ad7-8541-4083-ae36-752296cd0b0a,5538d8ed-2796-4bff-a515-ea6ca75ceacc
tch_20200510-225539_88,class_20200510-225539_88,yUEb-923e,36904884-a404-4c81-b98f-4be170910eda,7389400f-f5d8-445b-96a3-46c81eb3bb1d,7f90128d-3807-4034-9d7c-7e05ae951e7e,96bff566-c965-46b5-aea0-1e3e76ac8a58,48da6cc2-4184-4642-b954-1c0c82bdfbf7
tch_20200510-225539_89,class_20200510-225539_89,4hqV-E8ox,6e61f1b9-1b79-4de4-b0a2-334fd8c59a5f,f0db854c-41f8-4878-b6f9-5df99d67a878,2a31ed20-619c-4cc6-8efb-2fbfb6175e85,52543f65-b359-4488-b4cb-48c439107121,88f13f9b-800d-42d8-905d-abfd0ce34f39
tch_20200510-225539_90,class_20200510-225539_90,6sE7-9c64,3af46479-6005-4161-b5b7-086b2303871e,70c0bbed-95a9-4f26-819f-0b27b851c971,d14a48db-f92a-4f71-b064-2bdfe337aba3,0a644262-44f5-4d47-a39b-72bee99b8fbb,2df5ad0d-15a9-4199-9f56-5e4af8a6a327
tch_20200510-225539_91,class_20200510-225539_91,KrW7-2934,d859784b-360e-4f2a-9f01-59085382f1e1,a1c6f34b-2609-4100-ae0b-f65fa6293ce2,c97e1d8f-950f-4cae-8d5f-92e70a05510a,ebf73571-83cc-40de-a93b-2c36707f7839,e0129b50-5cd1-441b-b294-ea2684b81e1d
tch_20200510-225539_92,class_20200510-225539_92,Q6xh-fisr,71809bac-edd7-48bc-8063-8343ad8d3cc2,0585d232-ec25-4f3d-a2d6-cfbc262b7464,9031b06e-b281-489e-9649-24e86b447340,2a6c34d3-008a-4726-b63b-f6803a5f7536,ef697ab0-fed2-4b30-a601-1f70106f3918
tch_20200510-225539_93,class_20200510-225539_93,NxuU-iwrf,afa372e0-64bd-4aa4-843e-4a74dd9b9e39,bf36ed5b-56b2-4de2-9b96-602e680f4abc,a8eea699-0cc0-4dc1-a758-bc1aba155eda,e385917e-508f-4c07-9c0d-500d12514342,501ffe5d-169b-4f65-a485-7860d2d823bc
tch_20200510-225539_94,class_20200510-225539_94,XkT9-NZvT,30b4c05a-4ee2-4b94-b83c-776307dd267c,2b423d2b-2545-4fe7-95f1-78b199266eaf,1eb358fa-c7bb-4e98-9f5b-feb52a3b28b0,4feefe4c-cef2-4a38-ba87-84508e239df1,c6943398-abf3-4637-9bfb-c91358da6208
tch_20200510-225539_95,class_20200510-225539_95,63t6-VXQ2,cf578e02-5a08-4d68-a35c-805355db7a5b,fbf6b1b7-5c7b-4388-8fff-a81f2890393e,fdcc0129-4ae0-4f58-a6c6-8e9d6987a48a,19f6f9dc-f127-4d75-87be-5b251541366e,eb8232da-3ac6-46dd-8e0d-66b13c8ccb0c
tch_20200510-225539_96,class_20200510-225539_96,6u6D-Tpfc,57fe4be3-0a85-4207-9a99-db6dc7e1f8c3,114bd93d-f0bf-42c4-8f2e-110a31e9ae07,c8f2f782-f3ba-4b9a-80aa-cfb155987e7b,889d3c30-793b-4801-a876-121d99df7fde,ec311d66-bff4-4349-888f-123bac064c7a
tch_20200510-225539_97,class_20200510-225539_97,wmga-8X9J,0eb73678-7f41-40a9-9cf5-aa0a0d75bd55,7fba4c11-045f-4cb6-94d6-2c754c52fcd0,ded0d89c-89cc-443a-ae05-510f9bc05178,c0a7bc83-461b-4d04-807c-c86ce2b288af,015b38e8-352f-4f64-aa7e-d613e2a72fe8
tch_20200510-225539_98,class_20200510-225539_98,v698-pW37,3cfea424-db75-4249-a7b7-1e80547ffede,ab6b1c93-2400-4c1a-8961-eecac9a0cb85,172219c3-6cf3-49fb-8b96-ac3536f515a7,16bfab32-33af-4c27-bd7a-fcb0a59638f8,1f45ff39-23d8-4ca9-a8cb-3bf0f50ec09f
tch_20200510-225539_99,class_20200510-225539_99,tCnt-p3VQ,2f10ee11-9260-4ca7-8f44-105b07597112,cb389f2f-e058-434d-8055-91cc329573e4,9cfd2e86-8ecd-46ae-9ff2-9f05a4197ed6,48826925-83e9-4e94-8eb9-e5f86246e74f,8d3e0b13-3144-4348-86b1-47025de493f4
tch_20200510-225539_100,class_20200510-225539_100,7Nzs-Wke7,103dfe1a-9dcb-42a8-b7ea-651fa1ae6094,75afc7c2-d57c-465b-ba62-b5614ab23194,b5c79d85-0f4b-4f42-9c27-5a5648b85810,a1a4605f-0cb9-4223-88bb-beb317fcaad2,f0e5347c-16a7-4c09-9f73-9d70e5dd9ef6
tch_20200510-225539_101,class_20200510-225539_101,JQtH-2pTN,99018613-3e04-4bcf-98ab-bbdaaae903a8,7b1b3fc5-8933-4090-997f-f0fd9fada53f,5c0a7f9b-56b4-499c-ad52-39ee94059d73,9b07bb05-1fe4-4276-8e83-a11a3bec108d,86f3a8ca-ee06-4364-b7bb-1adf413b4245
tch_20200510-225539_102,class_20200510-225539_102,BnmB-DECL,99224256-8019-4fcb-96fe-f9d45828f033,608ee6a7-1bf4-4165-923f-1c6e53a5315d,4ca11b9e-1802-4484-a324-c0265d4fd212,5faa0a18-a93a-41e3-9b4b-07ab6ddd5632,6d293e70-c04c-4965-992c-ee2c27af2c67
tch_20200510-225539_103,class_20200510-225539_103,yW4q-uFfy,53026e74-cd95-4b45-9d28-513fa94fe0ee,2e70b176-9a05-4acc-8ed4-c6867e43bcdb,8cf7e933-7638-49b8-a89d-db3b980cf12b,c654b8e4-d006-4ce3-bf25-0ec1dd11e320,f7a551b9-f66a-4d54-b7fe-e1c67c8475d2
tch_20200510-225539_104,class_20200510-225539_104,sd46-9gPQ,1eb83a1c-2c4e-42e5-8959-df3e35f301b9,cb6d56ae-661a-4772-8afa-cbfe4da79769,36256ca6-7530-40db-9e85-ebf4fd9c640d,41c4821c-f0fc-4660-adb9-1fcc5cee1d86,4afcd8c3-e8c0-4c8a-9d7c-93de681a8bcd
tch_20200510-225539_105,class_20200510-225539_105,v4ta-PhQH,e29dfb54-bac1-486b-9a3e-8331b19d56d4,51480ea9-2302-446a-9789-2b7eb46e9d84,b67bc076-a481-4136-b4d2-7d0d277f5191,509cecd4-c597-4868-945e-4188b6b76893,21c66375-734b-4b9d-b838-a0df63111aad
tch_20200510-225539_106,class_20200510-225539_106,A4Zx-WHv9,ca605e00-9eaa-433f-a63d-38e2c72c5cd9,79d189ee-c2e2-455c-99fd-feb53ee997ba,20bd26a4-e2bc-4ffa-ae5c-aae497932fe6,2da671bd-e8f3-467d-8b8d-819d313745c2,b80c0b52-dec3-44cf-91cb-ba7492de2058
tch_20200510-225539_108,class_20200510-225539_108,yty8-qF6V,a73d1950-a82a-4893-ae21-0af2d00ee90f,1896e39d-21d1-4634-aade-6d60a99b8ecb,77afd350-f078-460c-ba74-fff8cddec1e1,a7112ec3-5468-4454-98b0-94d0136b427f,785e6b23-6c1f-4bc3-b818-de76c46cbe3e
tch_20200510-225539_107,class_20200510-225539_107,zE2W-XEiv,f7e43bf9-86f1-402e-b207-87ab2df27c98,beb6bd67-e763-44cd-b628-c9567a0fc6f2,609807f1-aab5-480e-9346-453223baedee,d9ffe1a7-bb7d-4418-85f4-26fbcbe4507b,26189570-c251-4877-90c8-ce3821c483cc
tch_20200510-225539_110,class_20200510-225539_110,86Vt-Qtus,99fb5b57-eeb3-4132-b45b-af27085fc1f8,1db4f0fc-9d2e-4d3c-8885-c6881d7d0a0d,999ac76f-a4cc-44e7-b513-a8acfedab1a6,fff94ab9-b444-461a-8179-f2f11d391df8,e8b7abaa-da7b-419e-9f53-65c6b8d7ecc4
tch_20200510-225539_109,class_20200510-225539_109,pejx-dDvf,215f84ea-3a41-41d3-a325-6bbf22d93cc5,52ebc134-2f4a-40a2-bcd0-e8d80c1775a6,7974af62-feb5-4c26-8828-4c68d068627e,1dc13e60-1f9e-4439-9b17-0ff297d421ac,1b86bf46-04fe-4429-a184-fe1c0f30460e
tch_20200510-225539_112,class_20200510-225539_112,t9X3-VHwk,7070047f-bf9e-4163-aa8c-16fbcf7b3130,12643aae-26c4-48fb-bc2b-4f6f7e8c4d42,142e6976-2b64-4d11-bc02-1dc4a1893e4f,4e769538-4be4-4bae-90d8-8d798e65af86,589bc66c-46d8-438c-8dd5-d363f517b811
tch_20200510-225539_111,class_20200510-225539_111,72u3-HUeJ,ddbfae0f-6ef6-477d-8c7a-0882d2a68c3e,50f93acf-be3b-4f7b-9803-278b117aa7be,4209116c-a66e-47df-8085-bd90c7aed448,cd31e822-2eac-4753-b44e-69688555145a,8fc53b03-4bb0-407b-8a5d-4f225f5cba53
tch_20200510-225539_113,class_20200510-225539_113,B7MT-9mg9,2d4b121e-4b6f-4596-a932-9b69cd9d771c,2034db14-4d3f-4dd7-bec4-8052e9eda8ed,63557c23-5491-4c0d-8add-f5bc66c59025,e0d1499d-e37c-4c22-8e94-79a47cca3c7f,73b9c451-8dcd-4a78-9197-0055281e63a7
tch_20200510-225539_114,class_20200510-225539_114,JPYJ-MhHZ,23714dd5-b771-4402-b5dd-cdb9fb181503,45b2545e-8111-4e7e-bfa5-33a7a67e50f1,6b31010d-fe0a-4625-b860-653647243dcb,c3e13f92-f921-4531-8b8a-e03174a35511,fcaffe73-e729-4148-b6cf-b136812bf47a
tch_20200510-225539_115,class_20200510-225539_115,Kgx4-ejQc,08492f13-0332-4827-bcc7-baf8a879d29c,d8237ca3-be0d-4fd5-bd9f-37f25c93dec1,ac5bc575-dc89-45a7-9d36-ac2c526af871,cd2ab6f6-3803-447e-a337-b1fd3cc18b76,aaddcca4-b6e9-4448-8fb7-5013067dcc90
tch_20200510-225539_117,class_20200510-225539_117,meN8-3rpM,07d6c984-84b6-44c6-82d5-23e5923d2bc0,0aaa97bd-0795-4ad1-ace8-78f4d57912d2,dfe1ddd2-c088-4957-b5c6-210c8d5f4316,aefa0523-d831-4e81-9f11-e972657120da,5ec17d64-d882-499f-bf1d-7de0e74bf75d
tch_20200510-225539_116,class_20200510-225539_116,ht86-dEA3,3e44a9ff-4a04-4a31-9582-e3a2069c11ea,63ea4e6c-444b-4080-9cdb-cabacd554a79,19a6c7c2-b12b-4aea-beda-27fded57b8ad,5b49969e-1f43-4782-b1be-e2db6db6a720,9ea19993-7e38-4fd0-ab74-243bedefa067
tch_20200510-225539_119,class_20200510-225539_119,ofUe-Zawe,325b0b8d-6152-4bec-b03e-911b4be4a7b9,be7d0fa1-267a-42bf-abe8-742e9dd50950,01a10363-02e4-4b69-b51b-f6d162eb66fd,2c57b5bb-09d2-4f36-a221-c70ab38503f7,a2f22d8f-4f49-4d8a-9306-fd4d2f385f98
tch_20200510-225539_118,class_20200510-225539_118,FUf8-6Tbd,766439a7-954f-4881-a863-9aada9f17514,5329bcef-901e-4963-a713-3951060ac961,18b6c7b6-6ba6-4574-b5ee-641167d9eb41,2234aee9-decf-43af-948a-0bb05867b515,d6b2b9ba-dc9f-46ff-bf68-a52795334314
tch_20200510-225539_120,class_20200510-225539_120,C4hH-9Duw,c79c7223-8f66-486c-959d-c0a122de52f5,899957fe-ab0b-4da2-8882-0925f31e5f18,8c29051f-972b-46cf-bd43-39cc480cdd80,29ef206b-8c8e-43c3-b8b1-364577b4efcc,0f056392-250d-40db-9eef-4c25bfc712b9
tch_20200510-225539_121,class_20200510-225539_121,PthW-ZP39,4afb3df2-6c1f-445b-8ac3-793ea9939b6c,38a5e59b-4433-4379-beb2-88f5b072c6d5,ad2e3e59-5762-40af-b7b7-2c1fe2ca632d,60def1d6-79af-45ac-865d-1c738095764f,17796ff3-aed2-47f0-b155-263982540e04
tch_20200510-225539_122,class_20200510-225539_122,UJgW-BYP2,31c48239-e586-4dfb-b851-8714c9482e98,00b8b61a-6938-4ce1-941a-4a085a148699,3af7a402-a168-4d9e-8a33-6d22005cec9d,2e3bebe6-f79d-4b5c-a2b0-89fd626a4205,c68e02da-b604-45e4-a14f-85eed848c4ba
tch_20200510-225539_123,class_20200510-225539_123,m82X-iB4q,863370c3-0072-46ca-90fb-2fd5f064177d,398fca89-1048-4821-b11a-a7ec68a4f6a2,a0016ce4-5a14-4613-80b4-a9ed8652a6e2,6062d983-4143-4147-846d-2c2bf1473f15,ae336ca8-a5b6-4082-a628-4d3b2d6f7d22
tch_20200510-225539_124,class_20200510-225539_124,4K8J-db47,d36cb2ec-316b-429f-ab98-d26491f2b1f2,67d472c9-d1ad-46d1-b0f8-7ec1d55bd3f1,60e47371-534f-442e-b129-f005ea2b1954,34cdf203-c1eb-4ff1-86ed-89c59ab57c35,3a460fff-b137-47d9-999d-b86788c90a8d
tch_20200510-225539_125,class_20200510-225539_125,WXdH-mwd8,c9dd120e-eb8d-4389-969b-30903b049b9b,f9a62a0b-8d30-451f-80b9-96154e2e8f1a,e6e98c23-36d3-45f7-9fcb-c0d03cc888a9,6fe1c296-49ff-40d0-aaee-507c8ae06e98,9ebdd6db-fccb-492d-bb86-d314fa8be318
tch_20200510-225539_126,class_20200510-225539_126,b86Q-39qN,e91d8719-aa04-49a7-bab8-7eee10c0ccc3,e330af6b-1f87-4921-b940-19556435de04,0e75aa1a-9345-4ed5-bd10-8b916f13ae07,d8d281ab-5c2f-498f-b449-d76bd9874739,b1f1bb86-177d-406a-9ecc-2b800fdd6ea3
tch_20200510-225539_128,class_20200510-225539_128,BHpG-R73R,9029f8bc-335c-4c9e-a736-664750824e1b,bf0ad768-15c1-4f9c-a153-2808fd9a26f2,a8fcfff0-2414-42f5-8ad9-c8b89794171a,33781abd-76e3-4366-a022-d4cd047c181b,22a9b8e3-eef6-4eea-ba39-ea2eda182271
tch_20200510-225539_127,class_20200510-225539_127,93J2-r47c,213c6164-d582-4ce9-9011-c820bdbcba97,0e46cbba-bcd1-4a83-a802-ed243c542a9f,2c5ba579-170b-4fc4-b2b6-c0e9644ee698,f2468760-e1a0-4149-8b1c-34f46f4c2de3,bf5240e7-d08d-425b-aff1-194e6c4248b6
tch_20200510-225539_130,class_20200510-225539_130,28gU-6CbR,63998b60-2bcc-4304-be35-f4a6e1b82f2a,d5c9ab98-878f-4588-ae17-e575d89e0ee1,7757dc76-a114-43cb-bf4e-57a3516215e5,3c39b630-41d7-49f8-827c-12789eced992,7450825c-b7bb-4699-a7de-76cb0b3dfd01
tch_20200510-225539_129,class_20200510-225539_129,W74U-HJyF,795b8d1a-5848-4434-9ac0-449537b293a5,dab2eef2-457c-40d1-a925-4781ba1ceaf8,fd2051df-469a-4de0-a525-3fca5462061f,91ab7496-0e74-498e-9e70-b26cf4d57ec3,22a91ae8-074c-4585-8d6c-a31e967cb265
tch_20200510-225539_131,class_20200510-225539_131,bwXZ-3w3Q,9768d717-a444-4e93-abfe-19b1d086a5e5,f9a96274-5aac-4c99-bce8-48e9b905cf9c,8e2e2846-1bc2-4050-9b5e-dafa22d23b5c,23366ffb-bb61-491a-820c-0ccd8272a0c4,e0e8bed3-284b-439f-8b84-85d6ed4aaa16
tch_20200510-225539_132,class_20200510-225539_132,B7t4-x9Yp,b11dfce5-fc40-45cc-b2b7-6aef969596e5,58bc1e41-7277-4fdf-a750-e57b51a3b925,e67e2bff-2007-4a37-b143-1bba63934bed,02445a7e-d4fe-4da3-afe3-2e8ed5d10d61,648cb888-b6e6-4f5a-bcf6-ce93cfa34e73
tch_20200510-225539_133,class_20200510-225539_133,k7RF-Mqkz,8e906d08-329c-4904-9ea8-72bd345f470a,1c457541-052a-4c07-a89b-6331cce5902b,3128a956-6967-48be-8106-7a640b03c353,35080980-ecc4-4b35-b3d1-1a19d840206c,de192f2d-50a2-4e4f-b0b6-9fb75446fb91
tch_20200510-225539_135,class_20200510-225539_135,4kTZ-jZr8,e0d3c3c0-5bfc-4595-8147-0ab96d90f01b,86b9fd90-87b2-4fdf-800f-48c905fcb20f,21460218-e8f0-4d8d-853a-9cf6997f1d2e,6bc3f669-daf7-4b87-89ec-e27e9e4ef696,9c0a4d38-cc25-49da-b1fe-c0fb5c59bf43
tch_20200510-225539_134,class_20200510-225539_134,FBcr-Wtst,a34513dd-9c87-46e5-940a-05c9f1725f90,7d4bf4a6-ea58-45c3-a536-a11c58149838,3a868667-96bc-4120-81a9-ad745026b7b0,f27eb41f-30ff-499f-87a0-f697d4e8e75e,026094fd-d934-4242-affd-59c3d2f7ad99
tch_20200510-225539_136,class_20200510-225539_136,n3Ai-X24i,038016f7-c790-4220-9037-1a1e6169aee4,08bc17eb-a6ee-43e5-99e5-24c632c960a7,a2e41a94-bd9f-4876-9966-32b1b220e299,ad3480ae-71ee-4e1f-8d7e-49b054af1d9b,ec52a8f7-de56-4c9c-bdca-6d5ca320631c
tch_20200510-225539_137,class_20200510-225539_137,C2s4-2wq6,92c1691c-8f25-4477-a1a0-0dd5395c70be,2ef6ee6d-65c1-4fa7-9642-484c3cf12003,92335290-cc5c-4060-ba7b-80f13ed9daf1,212372ab-c853-439e-8276-9d35c2f737c3,342e0413-98d3-4a8a-a91b-726493e4bccb
tch_20200510-225539_138,class_20200510-225539_138,qskY-dv4K,c871f1e6-b872-4178-9419-1ab44ed8da27,cbb064d0-7489-4888-b25f-f171b36e692b,bbe2a946-122b-4b5e-abd0-70dc426941d4,fdbb622e-de4c-4b69-9c64-f493cd1f762f,8f555d62-09e8-495c-9a4e-81b45959fb9c
tch_20200510-225539_139,class_20200510-225539_139,ZNB4-P4E7,6c10727d-122e-488b-865a-fef5aec4726f,9db3aa34-e4c4-43ea-9f8d-e8c7e9c652a3,d0670baf-cc40-4782-aa10-ca7283cee704,e1dc4bdb-5862-4f6d-994c-93ca0da90f17,68e77808-3c29-443b-815a-7e46eae488fe
tch_20200510-225539_140,class_20200510-225539_140,42zh-R8ic,3560d916-4392-4121-9cea-810d2765d26a,843e132c-2301-4175-a0c2-a6dbecf12fb1,b3503a70-a608-4a50-b90c-62b06d81ae63,0a2b1cf5-6ee5-4764-94d2-befe5032ebab,c0d59b4b-ed75-478c-977d-c45b755d062a
tch_20200510-225539_142,class_20200510-225539_142,h82k-eZuM,13af217e-75cf-48fe-8bda-ca9f36cb9aa3,6bbb239a-7d59-4757-aa37-8efa3b679316,66366153-603c-48ba-a078-6b076ef39061,5f11acfd-6478-4d24-b570-8d803977e9f8,8b45c06e-dac4-4265-aae5-61be57d62b81
tch_20200510-225539_141,class_20200510-225539_141,GqQ3-xgxv,d44df708-fec2-4e6b-b6e7-ea6438b383db,73a7bf09-d398-4e7e-b0ec-a8b4ff6d9efe,cd95601c-0dd4-400b-ba6c-627af253fc4b,bef40cf1-e67a-432d-bf3b-4334e7991e51,bf422ca9-6f8a-4043-b22e-26aff18c6f21
tch_20200510-225539_143,class_20200510-225539_143,g4pT-g4rA,04281c27-1be0-4817-9c19-952ba3726573,8c7dc91d-e0c5-4ed1-9b29-9e7adda6ed0b,6a41b47e-0bbc-4184-87dc-a0918022a096,935a2f8b-df0f-4924-b7d6-80cb12c6c55c,fe2bdbef-8a85-4eb4-acb4-f9e097ad1a70
tch_20200510-225539_144,class_20200510-225539_144,Pm3b-KCpG,05156839-d095-4c97-a902-0b23b0f8c1b5,966ec525-ed6f-4f58-875a-ff08358b3291,09080ffa-a264-45b6-8ec5-79f3816017a2,6a045947-0d80-4770-b6e4-ab07f49d3942,d0825d48-563f-4aa5-b3d9-3c136af1beb5
tch_20200510-225539_146,class_20200510-225539_146,4aFj-X2Bd,ba7d8021-1539-492f-9ccf-d3e50a8176d7,d9a2f4aa-2e51-49ea-85fe-ed4000150787,88a9f834-ce17-43f7-b6b4-ed9508498053,74d6d531-320a-4243-94e4-d2750aef983e,e9c90ba9-aa13-4c91-a7e9-310535ef1c90
tch_20200510-225539_145,class_20200510-225539_145,HfiU-FkU9,6b86e37c-7e4e-4f22-89e4-e808a71d2b7b,f21b5d89-25b0-42bd-a5de-b693b3e068c2,d657e420-678c-400a-8f36-d3205b99a16b,c0866a9e-a698-4e15-8ba8-4e4157316864,b8aad074-d379-4721-9207-a7311b100d7d
tch_20200510-225539_147,class_20200510-225539_147,E4mo-Vxhs,6cc03fdd-7bc1-4699-80c7-ccfe0727c188,92762c20-fc6d-4f11-9ab6-91a931b3b1bf,a6c5bb06-233f-4bae-abf4-010546958dd3,e5ad6fac-2fe7-4880-90a2-1ed9d47f3fe6,67af0723-d803-4908-a645-8611fa13b542
tch_20200510-225539_148,class_20200510-225539_148,Z628-G4Tx,22c6b06d-6cdb-4d1b-85e3-7fd0a6282098,972ec432-c1f9-4b67-b6db-49edf0d38b99,ef0e372e-a50a-4832-b608-75868562dd72,a28d88a2-58ef-429a-9aa9-207831426e59,ba8369f4-cd81-4485-a95d-f76fc19b4b54
tch_20200510-225539_149,class_20200510-225539_149,bARd-gRsR,87ea1ae3-22a5-49f1-8cbf-8de344b1d65d,3b0005dc-000d-4e15-b3eb-6d21f41999c7,1e9d5051-1168-45d6-90ff-fbdc1d049011,b9348d61-a148-4db5-94b1-c49661d47729,62faa211-c073-4286-8699-e2b973617c23
tch_20200510-225539_150,class_20200510-225539_150,o7pC-ry6v,e50b320c-42c7-4ed0-aafa-db914841b86d,9e57862e-f75f-4394-b1d7-9cdb110dba80,33ca7a7e-9e11-42a8-9d1d-4b21d7a2a623,e0d1dabb-89d5-40ca-b34f-9b3e93331f41,049a0ef0-70f6-450f-8ed5-3e5502622f85
tch_20200510-225539_151,class_20200510-225539_151,KpHe-3496,5e3be169-cc24-47a5-b58f-7581445c3014,b2943de8-6e54-44a3-984b-0994e06c44c6,e2ccf30a-d7a9-4900-a437-7541208a7b47,a802e49c-5b0f-46b3-8943-8bb86a7b1cc5,6f48dbf1-58e2-44be-b855-2a9d5a98b39e
tch_20200510-225539_152,class_20200510-225539_152,Z3VB-s3dk,983f68c8-2257-4703-a7e1-a3398ff0bd3e,d1eabefa-be11-4eef-815a-eda56608927b,a977ed17-8c1b-4c90-9d35-4952c9a15974,73fa6720-f6db-494f-b3d6-5f339958c735,7719cada-0482-4930-9791-c6b7a69784d6
tch_20200510-225539_153,class_20200510-225539_153,2PTY-KTH7,bbbbb640-4ec2-47ff-a179-7ca3ba059fb4,93d09b44-313f-40da-96c7-c52187f7d418,fee165eb-5f88-46ab-a8b7-d6868d420601,e9c159cc-3190-4840-9234-df7fd449ab85,a59b1c89-b56e-4a38-b574-8b59eab778bb
tch_20200510-225539_154,class_20200510-225539_154,X6X2-i3be,b5d91f66-9ad8-4d8f-a206-19a01e9ef7a0,c9acd4e5-e1c0-4488-8585-aa16df6e0631,25c15a07-d1ed-40dc-bc6d-f839a7ddc3ec,ef1bbc5a-422f-4d7c-84dc-ab3c4563c34f,65555ecb-3c42-4d1d-88f5-53db725f895a
tch_20200510-225539_156,class_20200510-225539_156,YtKw-YTdQ,4de8d33a-b6a6-4519-92f9-8d784385f77d,c74a7256-856f-4719-a672-9ac1cf3a32d7,2b599b00-8249-41af-9432-6a8c72501746,36d1c1f5-3950-4ea7-b41b-e25fa9348696,10362a40-a59c-425b-8f57-fcb7b64ef501
tch_20200510-225539_155,class_20200510-225539_155,NH4n-WXJP,cd5e1102-f53a-4b19-a4b9-1f71d0ab2cd0,9573711f-5cff-4d7d-a1b8-a9ff289f0d25,3e9cdd36-8c9a-4b9f-87c4-8a87022653d6,6670998d-c774-45d7-88bc-2a2444345bfd,4d121823-25fe-456d-9d39-973de444f5a3
tch_20200510-225539_157,class_20200510-225539_157,Dd3u-W2Nh,546bf268-ecb8-4d9c-b163-d68e4a6759b8,879a412a-035c-467b-9333-51070b1dfcf0,aa0e84ea-9e4a-4fed-a215-186b6c0bf2cd,9368f715-82bb-4b3e-a420-fe6c50dd0068,890a8fe9-d65c-4385-be8f-15464e14225f
tch_20200510-225539_158,class_20200510-225539_158,Qq8W-t3Y2,932b052e-bc5a-4cf3-b0ea-f42fb29306fc,40d62f94-ef97-41c0-99ec-fc8ac8c0f295,0fb7ae11-466c-4aa3-89bf-b1f0e92432ca,dada8b33-876f-446a-bfe6-848fd3123105,3be5be28-166e-49b5-8110-9e7c186f438b
tch_20200510-225539_159,class_20200510-225539_159,UNTW-kAE3,551f9221-a44c-4571-acf2-16e7dee958dc,4fb4eded-d30d-4e17-ba76-9fbd1aa9a25b,85819f6e-7625-4128-bf8f-7969f25677fe,1988d71c-bf0f-48bb-bf08-3f5a161e1561,f17a23c8-c7d1-4fcf-b597-d147512d6450
tch_20200510-225539_160,class_20200510-225539_160,3gsb-BNFf,e9925fdf-6a83-4c78-bff9-2a8776ff6637,395f3353-e384-4396-8859-87a21e03debc,4947160b-40ff-4f3b-b158-c32a8b3ba9c0,d94bdc67-adfa-4092-a02a-6b857a7e4e88,d591c5eb-170d-40b3-96be-4d8b2122095f
tch_20200510-225539_161,class_20200510-225539_161,ej9h-NR7A,064409cf-75c8-4880-8755-9a9fa59ce2ad,933950da-3a2f-4f7f-b191-1d7bf781e525,506a9447-a40b-4a33-804d-fe582be50545,43726716-b16c-469e-b9f6-1a8757788408,334c1c16-1bb0-4eb1-bdf6-bcef607054d0
tch_20200510-225539_162,class_20200510-225539_162,PF9e-98Xs,f8b4f6b0-bac0-43e1-a4e8-19a3eb8d3e7e,f6d81704-4fc6-4930-9483-1ff3521e8a64,58bf3939-844a-4083-bd1f-16ee63ffacb2,41f39316-e231-4805-9ef7-0d1088aee698,34b19d0c-ac68-4a5c-81dd-3230f28d6798
tch_20200510-225539_163,class_20200510-225539_163,JAas-k72F,d7a33f0d-947c-4b12-944f-978fb36ae956,be5401bc-c37a-4a53-b69a-c7b2157c2d73,12169325-92ea-4b8e-902b-1e95cb64e048,4fe3b0dd-d82d-4ae6-8abf-0f6483fe20d1,60bd8a35-024f-4a0a-a66b-980054fef398
tch_20200510-225539_164,class_20200510-225539_164,bC2v-enR3,83814270-5d3f-4371-836b-0b1145226040,4fc8a1ca-9cbe-4448-a99e-d50d4731b7bd,cd086e29-3fca-49a7-b4ed-695e3ef095d6,f8e23964-c2f2-4675-b40f-4c43d4ebb13a,ee463e94-5236-44f8-b1cf-fd3ecd0f11de
